,TDVSID,ScenarioID,CountryID,Year,TechID,JSTypeID,KM_Value,KM_PFix,KM_Unit
418,0,1,9,2012,1682,1,1686504364.01367,k,m
419,0,1,9,2012,1682,2,1769950866.69922,k,m
420,0,1,9,2012,1682,3,840480625.629425,k,m
421,0,1,9,2012,1685,1,157.587990656793,k,m
422,0,1,9,2012,1685,2,165.385287687059,k,m
423,0,1,9,2012,1685,3,78.5350238174942,k,m
424,0,1,9,2012,1730,1,8912106.97591305,k,m
425,0,1,9,2012,1730,2,9353068.65721941,k,m
426,0,1,9,2012,1730,3,4441407.50914812,k,m
427,0,1,9,2012,2010,4,4.01761734991624,k,m
428,0,1,9,2012,2020,4,34426219.7613716,k,m
429,0,1,9,2012,2030,4,27122700.586915,k,m
430,0,1,9,2012,2040,4,4.94197038847233,k,m
431,0,1,9,2012,2070,4,34190073.6093521,k,m
432,0,1,9,2012,2080,4,91352954.5068741,k,m
433,0,1,9,2012,2090,4,5322611.89073324,k,m
434,0,1,9,2012,2100,4,106198877.096176,k,m
435,0,1,9,2012,2110,4,104239813.98344,k,m
436,0,1,9,2012,2120,4,51491998.1360435,k,m
437,0,1,9,2012,2130,4,26639591.9024944,k,m
438,0,1,9,2012,2140,4,4712386.05678082,k,m
439,0,1,9,2012,2190,4,26146991.1783934,k,m
440,0,1,9,2012,2210,4,33022325.4859447,k,m
441,0,1,9,2012,2240,4,9742600.84331036,k,m
442,0,1,9,2012,2250,4,37091974.1690159,k,m
443,0,1,9,2012,2320,4,2412430.70922792,k,m
444,0,1,9,2012,3010,5,1039786.26430035,k,m
445,0,1,9,2012,3020,5,118195.508548524,k,m
446,0,1,9,2012,3030,6,2677214.56475556,k,m
447,0,1,9,2012,3040,6,313216.412905604,k,m
448,0,1,9,2012,4010,9,2982739.59197104,k,m
449,0,1,9,2012,4040,9,1489340.09484947,k,m
450,0,1,9,2012,4050,9,35841755.5689812,k,m
451,0,1,9,2012,4060,9,1346873.81796539,k,m
452,0,1,9,2012,4070,9,15043270.7741857,k,m
453,0,1,9,2012,4120,9,63303790.9865379,k,m
454,0,1,9,2012,4130,9,850861966.609955,k,m
455,0,1,9,2012,4140,9,60395002.3651123,k,m
456,0,1,9,2012,4150,9,343841254.711151,k,m
457,0,1,9,2012,4200,9,37023510.7839108,k,m
458,0,1,9,2012,4210,9,345272541.046143,k,m
459,0,1,9,2012,4220,9,144776403.903961,k,m
460,0,1,9,2012,4230,9,35134121.7756271,k,m
461,0,1,9,2012,5000,1,71802288.2938385,k,m
462,0,1,9,2012,5000,2,75354993.3433533,k,m
463,0,1,9,2012,5000,3,35783149.3020058,k,m
464,0,1,9,2012,5001,1,305660098.791122,k,m
465,0,1,9,2012,5001,2,320783853.530884,k,m
466,0,1,9,2012,5001,3,152327746.152878,k,m
467,0,1,9,2012,5002,1,609286189.079285,k,m
468,0,1,9,2012,5002,2,639433026.313782,k,m
469,0,1,9,2012,5002,3,303641825.914383,k,m
470,0,1,9,2012,5003,1,779386878.013611,k,m
471,0,1,9,2012,5003,2,817950129.508972,k,m
472,0,1,9,2012,5003,3,388412624.597549,k,m
473,0,1,9,2012,5004,1,526441454.88739,k,m
474,0,1,9,2012,5004,2,552489221.096039,k,m
475,0,1,9,2012,5004,3,262355595.827103,k,m
476,0,1,9,2012,5012,1,80003395.6766129,k,m
477,0,1,9,2012,5012,2,83961881.6971779,k,m
478,0,1,9,2012,5012,3,39870221.1678028,k,m
479,0,1,9,2012,5013,1,337151765.823364,k,m
480,0,1,9,2012,5013,2,353833675.384521,k,m
481,0,1,9,2012,5013,3,168021827.936172,k,m
482,0,1,9,2012,5014,1,715351283.550262,k,m
483,0,1,9,2012,5014,2,750746130.943298,k,m
484,0,1,9,2012,5014,3,356500059.366226,k,m
485,0,1,9,2012,5015,1,905117273.330688,k,m
486,0,1,9,2012,5015,2,949901580.810547,k,m
487,0,1,9,2012,5015,3,451071232.557297,k,m
488,0,1,9,2012,5016,1,620389282.7034,k,m
489,0,1,9,2012,5016,2,651085495.948792,k,m
490,0,1,9,2012,5016,3,309175133.705139,k,m
491,0,1,9,2012,5024,1,10.813074879934,k,m
492,0,1,9,2012,5024,2,11.3480949082145,k,m
493,0,1,9,2012,5024,3,5.38876765432406,k,m
494,0,1,9,2012,5025,1,43193.4167863801,k,m
495,0,1,9,2012,5025,2,45330.5838163942,k,m
496,0,1,9,2012,5025,3,21525.7259696955,k,m
497,0,1,9,2012,5033,1,31266.1468342412,k,m
498,0,1,9,2012,5033,2,32813.1645801477,k,m
499,0,1,9,2012,5033,3,15581.6924234387,k,m
500,0,1,9,2012,5041,1,1923597.30135649,k,m
501,0,1,9,2012,5041,2,2018774.85960722,k,m
502,0,1,9,2012,5041,3,958637.509029359,k,m
503,0,1,9,2012,5051,1,31.7773221070183,k,m
504,0,1,9,2012,5051,2,33.3496323889904,k,m
