,ScenarioID,Year,FuelTypeID,FuelPriceFactor
317,1,2074,2,3.20840001106262
318,1,2074,3,1.55209994316101
319,1,2074,4,2.10419988632202
320,1,2075,1,3.20840001106262
321,1,2075,2,3.20840001106262
322,1,2075,3,1.55209994316101
323,1,2075,4,2.10419988632202
324,1,2076,1,3.20840001106262
325,1,2076,2,3.20840001106262
326,1,2076,3,1.55209994316101
327,1,2076,4,2.10419988632202
328,1,2077,1,3.20840001106262
329,1,2077,2,3.20840001106262
330,1,2077,3,1.55209994316101
331,1,2077,4,2.10419988632202
332,1,2078,1,3.20840001106262
333,1,2078,2,3.20840001106262
334,1,2078,3,1.55209994316101
335,1,2078,4,2.10419988632202
336,1,2079,1,3.20840001106262
337,1,2079,2,3.20840001106262
338,1,2079,3,1.55209994316101
339,1,2079,4,2.10419988632202
340,1,2080,1,3.20840001106262
341,1,2080,2,3.20840001106262
342,1,2080,3,1.55209994316101
343,1,2080,4,2.10419988632202
344,1,2081,1,3.20840001106262
345,1,2081,2,3.20840001106262
346,1,2081,3,1.55209994316101
347,1,2081,4,2.10419988632202
348,1,2082,1,3.20840001106262
349,1,2082,2,3.20840001106262
350,1,2082,3,1.55209994316101
351,1,2082,4,2.10419988632202
352,1,2083,1,3.20840001106262
353,1,2083,2,3.20840001106262
354,1,2083,3,1.55209994316101
355,1,2083,4,2.10419988632202
356,1,2084,1,3.20840001106262
357,1,2084,2,3.20840001106262
358,1,2084,3,1.55209994316101
359,1,2084,4,2.10419988632202
360,1,2085,1,3.20840001106262
361,1,2085,2,3.20840001106262
362,1,2085,3,1.55209994316101
363,1,2085,4,2.10419988632202
364,1,2086,1,3.20840001106262
365,1,2086,2,3.20840001106262
366,1,2086,3,1.55209994316101
367,1,2086,4,2.10419988632202
368,1,2087,1,3.20840001106262
369,1,2087,2,3.20840001106262
370,1,2087,3,1.55209994316101
371,1,2087,4,2.10419988632202
372,1,2088,1,3.20840001106262
373,1,2088,2,3.20840001106262
374,1,2088,3,1.55209994316101
375,1,2088,4,2.10419988632202
376,1,2089,1,3.20840001106262
377,1,2089,2,3.20840001106262
378,1,2089,3,1.55209994316101
379,1,2089,4,2.10419988632202
380,1,2090,1,3.20840001106262
381,1,2090,2,3.20840001106262
382,1,2090,3,1.55209994316101
383,1,2090,4,2.10419988632202
384,1,2091,1,3.20840001106262
385,1,2091,2,3.20840001106262
386,1,2091,3,1.55209994316101
387,1,2091,4,2.10419988632202
388,1,2092,1,3.20840001106262
389,1,2092,2,3.20840001106262
390,1,2092,3,1.55209994316101
391,1,2092,4,2.10419988632202
392,1,2093,1,3.20840001106262
393,1,2093,2,3.20840001106262
394,1,2093,3,1.55209994316101
395,1,2093,4,2.10419988632202
396,1,2094,1,3.20840001106262
397,1,2094,2,3.20840001106262
398,1,2094,3,1.55209994316101
399,1,2094,4,2.10419988632202
400,1,2095,1,3.20840001106262
401,1,2095,2,3.20840001106262
402,1,2095,3,1.55209994316101
403,1,2095,4,2.10419988632202
404,1,2096,1,3.20840001106262
405,1,2096,2,3.20840001106262
406,1,2096,3,1.55209994316101
407,1,2096,4,2.10419988632202
408,1,2097,1,3.20840001106262
409,1,2097,2,3.20840001106262
410,1,2097,3,1.55209994316101
411,1,2097,4,2.10419988632202
412,1,2098,1,3.20840001106262
413,1,2098,2,3.20840001106262
414,1,2098,3,1.55209994316101
415,1,2098,4,2.10419988632202
416,1,2099,1,3.20840001106262
417,1,2099,2,3.20840001106262
418,1,2099,3,1.55209994316101
419,1,2099,4,2.10419988632202
420,1,2100,1,3.20840001106262
421,1,2100,2,3.20840001106262
422,1,2100,3,1.55209994316101
423,1,2100,4,2.10419988632202
424,2,1995,1,1.0
425,2,1995,2,1.0
426,2,1995,3,1.0
427,2,1995,4,1.0
428,2,1996,1,1.0
429,2,1996,2,1.0
430,2,1996,3,1.0
431,2,1996,4,1.0
432,2,1997,1,1.0
433,2,1997,2,1.0
434,2,1997,3,1.0
435,2,1997,4,1.0
436,2,1998,1,1.0
437,2,1998,2,1.0
438,2,1998,3,1.0
439,2,1998,4,1.0
440,2,1999,1,1.0
441,2,1999,2,1.0
442,2,1999,3,1.0
443,2,1999,4,1.0
444,2,2000,1,1.0
445,2,2000,2,1.0
446,2,2000,3,1.0
447,2,2000,4,1.0
448,2,2001,1,1.0
449,2,2001,2,1.0
450,2,2001,3,1.0
451,2,2001,4,1.0
452,2,2002,1,1.0
453,2,2002,2,1.0
454,2,2002,3,1.0
455,2,2002,4,1.0
456,2,2003,1,1.0
457,2,2003,2,1.0
458,2,2003,3,1.0
459,2,2003,4,1.0
460,2,2004,1,1.0
461,2,2004,2,1.0
462,2,2004,3,1.0
463,2,2004,4,1.0
464,2,2005,1,1.0
465,2,2005,2,1.0
466,2,2005,3,1.0
467,2,2005,4,1.0
468,2,2006,1,1.0
469,2,2006,2,1.01333296298981
470,2,2006,3,1.00666701793671
471,2,2006,4,1.00666701793671
472,2,2007,1,1.0
473,2,2007,2,1.02666699886322
474,2,2007,3,1.01333296298981
475,2,2007,4,1.01333296298981
476,2,2008,1,1.0
477,2,2008,2,1.03999996185303
478,2,2008,3,1.01999998092651
479,2,2008,4,1.01999998092651
480,2,2009,1,1.0
481,2,2009,2,1.05333304405212
482,2,2009,3,1.02666699886322
483,2,2009,4,1.02666699886322
484,2,2010,1,1.0
485,2,2010,2,1.06666696071625
486,2,2010,3,1.03333294391632
487,2,2010,4,1.03333294391632
488,2,2011,1,1.0
489,2,2011,2,1.08000004291534
490,2,2011,3,1.03999996185303
491,2,2011,4,1.03999996185303
492,2,2012,1,1.0
493,2,2012,2,1.09333300590515
494,2,2012,3,1.04666697978973
495,2,2012,4,1.04666697978973
496,2,2013,1,1.0
497,2,2013,2,1.10666704177856
498,2,2013,3,1.05333304405212
499,2,2013,4,1.05333304405212
500,2,2014,1,1.0
501,2,2014,2,1.12000000476837
502,2,2014,3,1.05999994277954
503,2,2014,4,1.05999994277954
504,2,2015,1,1.0
505,2,2015,2,1.13333296775818
506,2,2015,3,1.06666696071625
507,2,2015,4,1.06666696071625
508,2,2016,1,1.0
509,2,2016,2,1.14666700363159
510,2,2016,3,1.07333302497864
511,2,2016,4,1.07333302497864
512,2,2017,1,1.0
513,2,2017,2,1.1599999666214
514,2,2017,3,1.08000004291534
515,2,2017,4,1.08000004291534
516,2,2018,1,1.0
517,2,2018,2,1.1733330488205
518,2,2018,3,1.08666694164276
519,2,2018,4,1.08666694164276
520,2,2019,1,1.0
521,2,2019,2,1.18666696548462
522,2,2019,3,1.09333300590515
523,2,2019,4,1.09333300590515
524,2,2020,1,1.0
525,2,2020,2,1.20000004768372
526,2,2020,3,1.10000002384186
527,2,2020,4,1.10000002384186
528,2,2021,1,1.0
529,2,2021,2,1.21333301067352
530,2,2021,3,1.10666704177856
531,2,2021,4,1.10666704177856
532,2,2022,1,1.0
533,2,2022,2,1.22666704654694
534,2,2022,3,1.11333298683167
535,2,2022,4,1.11333298683167
536,2,2023,1,1.0
537,2,2023,2,1.24000000953674
538,2,2023,3,1.12000000476837
539,2,2023,4,1.12000000476837
540,2,2024,1,1.0
541,2,2024,2,1.25333297252655
542,2,2024,3,1.12666702270508
543,2,2024,4,1.12666702270508
544,2,2025,1,1.0
545,2,2025,2,1.26666700839996
546,2,2025,3,1.13333296775818
547,2,2025,4,1.13333296775818
548,2,2026,1,1.0
549,2,2026,2,1.27999997138977
550,2,2026,3,1.13999998569489
551,2,2026,4,1.13999998569489
552,2,2027,1,1.0
553,2,2027,2,1.29333305358887
554,2,2027,3,1.14666700363159
555,2,2027,4,1.14666700363159
556,2,2028,1,1.0
557,2,2028,2,1.30666697025299
558,2,2028,3,1.15333294868469
559,2,2028,4,1.15333294868469
560,2,2029,1,1.0
561,2,2029,2,1.32000005245209
562,2,2029,3,1.1599999666214
563,2,2029,4,1.1599999666214
564,2,2030,1,1.0
565,2,2030,2,1.33333301544189
566,2,2030,3,1.16666698455811
567,2,2030,4,1.16666698455811
568,2,2031,1,1.0
569,2,2031,2,1.34666705131531
570,2,2031,3,1.1733330488205
571,2,2031,4,1.1733330488205
572,2,2032,1,1.0
573,2,2032,2,1.36000001430511
574,2,2032,3,1.17999994754791
575,2,2032,4,1.17999994754791
576,2,2033,1,1.0
577,2,2033,2,1.37333297729492
578,2,2033,3,1.18666696548462
579,2,2033,4,1.18666696548462
580,2,2034,1,1.0
581,2,2034,2,1.38666701316833
582,2,2034,3,1.19333302974701
583,2,2034,4,1.19333302974701
584,2,2035,1,1.0
585,2,2035,2,1.39999997615814
586,2,2035,3,1.20000004768372
587,2,2035,4,1.20000004768372
588,2,2036,1,1.0
589,2,2036,2,1.41333305835724
590,2,2036,3,1.20666694641113
591,2,2036,4,1.20666694641113
592,2,2037,1,1.0
593,2,2037,2,1.42666697502136
594,2,2037,3,1.21333301067352
595,2,2037,4,1.21333301067352
596,2,2038,1,1.0
597,2,2038,2,1.44000005722046
598,2,2038,3,1.22000002861023
599,2,2038,4,1.22000002861023
600,2,2039,1,1.0
601,2,2039,2,1.45333302021027
602,2,2039,3,1.22666704654694
603,2,2039,4,1.22666704654694
604,2,2040,1,1.0
605,2,2040,2,1.46666705608368
606,2,2040,3,1.23333299160004
607,2,2040,4,1.23333299160004
608,2,2041,1,1.0
609,2,2041,2,1.48000001907349
610,2,2041,3,1.24000000953674
611,2,2041,4,1.24000000953674
612,2,2042,1,1.0
613,2,2042,2,1.49333298206329
614,2,2042,3,1.24666702747345
615,2,2042,4,1.24666702747345
616,2,2043,1,1.0
617,2,2043,2,1.50666701793671
618,2,2043,3,1.25333297252655
619,2,2043,4,1.25333297252655
620,2,2044,1,1.0
621,2,2044,2,1.51999998092651
622,2,2044,3,1.25999999046326
623,2,2044,4,1.25999999046326
624,2,2045,1,1.0
625,2,2045,2,1.53333294391632
626,2,2045,3,1.26666700839996
627,2,2045,4,1.26666700839996
628,2,2046,1,1.0
629,2,2046,2,1.54666697978973
630,2,2046,3,1.27333295345306
631,2,2046,4,1.27333295345306
632,2,2047,1,1.0
633,2,2047,2,1.55999994277954
634,2,2047,3,1.27999997138977
635,2,2047,4,1.27999997138977
636,2,2048,1,1.0
637,2,2048,2,1.57333302497864
638,2,2048,3,1.28666698932648
639,2,2048,4,1.28666698932648
640,2,2049,1,1.0
641,2,2049,2,1.58666694164276
642,2,2049,3,1.29333305358887
643,2,2049,4,1.29333305358887
644,2,2050,1,1.0
645,2,2050,2,1.60000002384186
646,2,2050,3,1.29999995231628
647,2,2050,4,1.29999995231628
648,2,2051,1,1.0
649,2,2051,2,1.60000002384186
650,2,2051,3,1.29999995231628
651,2,2051,4,1.29999995231628
652,2,2052,1,1.0
653,2,2052,2,1.60000002384186
654,2,2052,3,1.29999995231628
655,2,2052,4,1.29999995231628
656,2,2053,1,1.0
657,2,2053,2,1.60000002384186
658,2,2053,3,1.29999995231628
659,2,2053,4,1.29999995231628
660,2,2054,1,1.0
661,2,2054,2,1.60000002384186
662,2,2054,3,1.29999995231628
663,2,2054,4,1.29999995231628
664,2,2055,1,1.0
665,2,2055,2,1.60000002384186
666,2,2055,3,1.29999995231628
667,2,2055,4,1.29999995231628
668,2,2056,1,1.0
669,2,2056,2,1.60000002384186
670,2,2056,3,1.29999995231628
671,2,2056,4,1.29999995231628
672,2,2057,1,1.0
673,2,2057,2,1.60000002384186
674,2,2057,3,1.29999995231628
675,2,2057,4,1.29999995231628
676,2,2058,1,1.0
677,2,2058,2,1.60000002384186
678,2,2058,3,1.29999995231628
679,2,2058,4,1.29999995231628
680,2,2059,1,1.0
681,2,2059,2,1.60000002384186
682,2,2059,3,1.29999995231628
683,2,2059,4,1.29999995231628
684,2,2060,1,1.0
685,2,2060,2,1.60000002384186
686,2,2060,3,1.29999995231628
687,2,2060,4,1.29999995231628
688,2,2061,1,1.0
689,2,2061,2,1.60000002384186
690,2,2061,3,1.29999995231628
691,2,2061,4,1.29999995231628
692,2,2062,1,1.0
693,2,2062,2,1.60000002384186
694,2,2062,3,1.29999995231628
695,2,2062,4,1.29999995231628
696,2,2063,1,1.0
697,2,2063,2,1.60000002384186
698,2,2063,3,1.29999995231628
699,2,2063,4,1.29999995231628
700,2,2064,1,1.0
701,2,2064,2,1.60000002384186
702,2,2064,3,1.29999995231628
703,2,2064,4,1.29999995231628
704,2,2065,1,1.0
705,2,2065,2,1.60000002384186
706,2,2065,3,1.29999995231628
707,2,2065,4,1.29999995231628
708,2,2066,1,1.0
709,2,2066,2,1.60000002384186
710,2,2066,3,1.29999995231628
711,2,2066,4,1.29999995231628
712,2,2067,1,1.0
713,2,2067,2,1.60000002384186
714,2,2067,3,1.29999995231628
715,2,2067,4,1.29999995231628
716,2,2068,1,1.0
717,2,2068,2,1.60000002384186
718,2,2068,3,1.29999995231628
719,2,2068,4,1.29999995231628
720,2,2069,1,1.0
721,2,2069,2,1.60000002384186
722,2,2069,3,1.29999995231628
723,2,2069,4,1.29999995231628
724,2,2070,1,1.0
725,2,2070,2,1.60000002384186
726,2,2070,3,1.29999995231628
727,2,2070,4,1.29999995231628
728,2,2071,1,1.0
729,2,2071,2,1.60000002384186
730,2,2071,3,1.29999995231628
731,2,2071,4,1.29999995231628
732,2,2072,1,1.0
733,2,2072,2,1.60000002384186
734,2,2072,3,1.29999995231628
735,2,2072,4,1.29999995231628
736,2,2073,1,1.0
737,2,2073,2,1.60000002384186
738,2,2073,3,1.29999995231628
739,2,2073,4,1.29999995231628
740,2,2074,1,1.0
741,2,2074,2,1.60000002384186
742,2,2074,3,1.29999995231628
743,2,2074,4,1.29999995231628
744,2,2075,1,1.0
745,2,2075,2,1.60000002384186
746,2,2075,3,1.29999995231628
747,2,2075,4,1.29999995231628
748,2,2076,1,1.0
749,2,2076,2,1.60000002384186
750,2,2076,3,1.29999995231628
751,2,2076,4,1.29999995231628
752,2,2077,1,1.0
753,2,2077,2,1.60000002384186
754,2,2077,3,1.29999995231628
755,2,2077,4,1.29999995231628
756,2,2078,1,1.0
757,2,2078,2,1.60000002384186
758,2,2078,3,1.29999995231628
759,2,2078,4,1.29999995231628
760,2,2079,1,1.0
761,2,2079,2,1.60000002384186
762,2,2079,3,1.29999995231628
763,2,2079,4,1.29999995231628
764,2,2080,1,1.0
765,2,2080,2,1.60000002384186
766,2,2080,3,1.29999995231628
767,2,2080,4,1.29999995231628
768,2,2081,1,1.0
769,2,2081,2,1.60000002384186
770,2,2081,3,1.29999995231628
771,2,2081,4,1.29999995231628
772,2,2082,1,1.0
773,2,2082,2,1.60000002384186
774,2,2082,3,1.29999995231628
775,2,2082,4,1.29999995231628
776,2,2083,1,1.0
777,2,2083,2,1.60000002384186
778,2,2083,3,1.29999995231628
779,2,2083,4,1.29999995231628
780,2,2084,1,1.0
781,2,2084,2,1.60000002384186
782,2,2084,3,1.29999995231628
783,2,2084,4,1.29999995231628
784,2,2085,1,1.0
785,2,2085,2,1.60000002384186
786,2,2085,3,1.29999995231628
787,2,2085,4,1.29999995231628
788,2,2086,1,1.0
789,2,2086,2,1.60000002384186
790,2,2086,3,1.29999995231628
791,2,2086,4,1.29999995231628
792,2,2087,1,1.0
793,2,2087,2,1.60000002384186
794,2,2087,3,1.29999995231628
795,2,2087,4,1.29999995231628
796,2,2088,1,1.0
797,2,2088,2,1.60000002384186
798,2,2088,3,1.29999995231628
799,2,2088,4,1.29999995231628
800,2,2089,1,1.0
801,2,2089,2,1.60000002384186
802,2,2089,3,1.29999995231628
803,2,2089,4,1.29999995231628
804,2,2090,1,1.0
805,2,2090,2,1.60000002384186
806,2,2090,3,1.29999995231628
807,2,2090,4,1.29999995231628
808,2,2091,1,1.0
809,2,2091,2,1.60000002384186
810,2,2091,3,1.29999995231628
811,2,2091,4,1.29999995231628
812,2,2092,1,1.0
813,2,2092,2,1.60000002384186
814,2,2092,3,1.29999995231628
815,2,2092,4,1.29999995231628
816,2,2093,1,1.0
817,2,2093,2,1.60000002384186
818,2,2093,3,1.29999995231628
819,2,2093,4,1.29999995231628
820,2,2094,1,1.0
821,2,2094,2,1.60000002384186
822,2,2094,3,1.29999995231628
823,2,2094,4,1.29999995231628
824,2,2095,1,1.0
825,2,2095,2,1.60000002384186
826,2,2095,3,1.29999995231628
827,2,2095,4,1.29999995231628
828,2,2096,1,1.0
829,2,2096,2,1.60000002384186
830,2,2096,3,1.29999995231628
831,2,2096,4,1.29999995231628
832,2,2097,1,1.0
833,2,2097,2,1.60000002384186
834,2,2097,3,1.29999995231628
835,2,2097,4,1.29999995231628
836,2,2098,1,1.0
837,2,2098,2,1.60000002384186
838,2,2098,3,1.29999995231628
839,2,2098,4,1.29999995231628
840,2,2099,1,1.0
841,2,2099,2,1.60000002384186
842,2,2099,3,1.29999995231628
843,2,2099,4,1.29999995231628
844,2,2100,1,1.0
845,2,2100,2,1.60000002384186
846,2,2100,3,1.29999995231628
847,2,2100,4,1.29999995231628
848,3,1995,1,1.0
849,3,1995,2,1.0
850,3,1995,3,1.0
851,3,1995,4,1.0
852,3,1996,1,1.0
853,3,1996,2,1.0
854,3,1996,3,1.0
