,CountryID,TechID,Year,Description,TransTypeID,DemandShareP,AveCapacityP,AveLoadFactorP,AveCapacityF,AveLoadFactorF,CargoFactor,AveNumTrips,AveTripLength,ExpectLife,FailSteep
2427,9,4182,2083,Air - Aeroplane - Middle Distance - Liquefied Hydrogen - Euro 12 (2045-50) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2428,9,4182,2084,Air - Aeroplane - Middle Distance - Liquefied Hydrogen - Euro 12 (2045-50) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2429,9,4182,2085,Air - Aeroplane - Middle Distance - Liquefied Hydrogen - Euro 12 (2045-50) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2430,9,4182,2086,Air - Aeroplane - Middle Distance - Liquefied Hydrogen - Euro 12 (2045-50) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2431,9,4182,2087,Air - Aeroplane - Middle Distance - Liquefied Hydrogen - Euro 12 (2045-50) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2432,9,4182,2088,Air - Aeroplane - Middle Distance - Liquefied Hydrogen - Euro 12 (2045-50) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2433,9,4182,2089,Air - Aeroplane - Middle Distance - Liquefied Hydrogen - Euro 12 (2045-50) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2434,9,4182,2090,Air - Aeroplane - Middle Distance - Liquefied Hydrogen - Euro 12 (2045-50) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2435,9,4182,2091,Air - Aeroplane - Middle Distance - Liquefied Hydrogen - Euro 12 (2045-50) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2436,9,4182,2092,Air - Aeroplane - Middle Distance - Liquefied Hydrogen - Euro 12 (2045-50) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2437,9,4182,2093,Air - Aeroplane - Middle Distance - Liquefied Hydrogen - Euro 12 (2045-50) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2438,9,4182,2094,Air - Aeroplane - Middle Distance - Liquefied Hydrogen - Euro 12 (2045-50) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2439,9,4182,2095,Air - Aeroplane - Middle Distance - Liquefied Hydrogen - Euro 12 (2045-50) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2440,9,4182,2096,Air - Aeroplane - Middle Distance - Liquefied Hydrogen - Euro 12 (2045-50) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2441,9,4182,2097,Air - Aeroplane - Middle Distance - Liquefied Hydrogen - Euro 12 (2045-50) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2442,9,4182,2098,Air - Aeroplane - Middle Distance - Liquefied Hydrogen - Euro 12 (2045-50) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2443,9,4182,2099,Air - Aeroplane - Middle Distance - Liquefied Hydrogen - Euro 12 (2045-50) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2444,9,4182,2100,Air - Aeroplane - Middle Distance - Liquefied Hydrogen - Euro 12 (2045-50) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2445,9,4190,2015,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2446,9,4190,2016,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2447,9,4190,2017,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2448,9,4190,2018,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2449,9,4190,2019,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2450,9,4190,2020,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2451,9,4190,2021,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2452,9,4190,2022,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2453,9,4190,2023,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2454,9,4190,2024,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2455,9,4190,2025,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2456,9,4190,2026,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2457,9,4190,2027,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2458,9,4190,2028,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2459,9,4190,2029,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2460,9,4190,2030,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2461,9,4190,2031,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2462,9,4190,2032,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2463,9,4190,2033,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2464,9,4190,2034,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2465,9,4190,2035,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2466,9,4190,2036,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2467,9,4190,2037,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2468,9,4190,2038,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2469,9,4190,2039,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2470,9,4190,2040,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2471,9,4190,2041,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2472,9,4190,2042,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2473,9,4190,2043,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2474,9,4190,2044,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2475,9,4190,2045,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2476,9,4190,2046,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2477,9,4190,2047,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2478,9,4190,2048,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2479,9,4190,2049,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2480,9,4190,2050,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2481,9,4190,2051,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2482,9,4190,2052,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2483,9,4190,2053,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2484,9,4190,2054,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2485,9,4190,2055,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2486,9,4190,2056,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2487,9,4190,2057,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2488,9,4190,2058,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2489,9,4190,2059,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2490,9,4190,2060,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2491,9,4190,2061,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2492,9,4190,2062,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2493,9,4190,2063,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2494,9,4190,2064,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2495,9,4190,2065,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2496,9,4190,2066,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2497,9,4190,2067,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2498,9,4190,2068,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2499,9,4190,2069,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2500,9,4190,2070,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2501,9,4190,2071,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2502,9,4190,2072,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2503,9,4190,2073,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2504,9,4190,2074,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2505,9,4190,2075,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2506,9,4190,2076,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2507,9,4190,2077,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2508,9,4190,2078,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2509,9,4190,2079,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2510,9,4190,2080,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2511,9,4190,2081,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2512,9,4190,2082,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2513,9,4190,2083,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2514,9,4190,2084,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2515,9,4190,2085,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2516,9,4190,2086,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2517,9,4190,2087,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2518,9,4190,2088,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2519,9,4190,2089,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2520,9,4190,2090,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2521,9,4190,2091,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2522,9,4190,2092,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2523,9,4190,2093,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2524,9,4190,2094,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2525,9,4190,2095,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2526,9,4190,2096,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2527,9,4190,2097,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2528,9,4190,2098,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2529,9,4190,2099,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2530,9,4190,2100,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2531,9,4191,2025,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2532,9,4191,2026,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2533,9,4191,2027,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2534,9,4191,2028,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2535,9,4191,2029,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2536,9,4191,2030,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2537,9,4191,2031,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2538,9,4191,2032,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2539,9,4191,2033,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2540,9,4191,2034,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2541,9,4191,2035,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2542,9,4191,2036,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2543,9,4191,2037,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2544,9,4191,2038,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2545,9,4191,2039,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2546,9,4191,2040,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2547,9,4191,2041,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2548,9,4191,2042,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2549,9,4191,2043,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2550,9,4191,2044,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2551,9,4191,2045,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2552,9,4191,2046,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2553,9,4191,2047,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2554,9,4191,2048,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2555,9,4191,2049,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2556,9,4191,2050,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2557,9,4191,2051,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2558,9,4191,2052,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2559,9,4191,2053,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2560,9,4191,2054,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2561,9,4191,2055,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2562,9,4191,2056,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2563,9,4191,2057,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2564,9,4191,2058,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2565,9,4191,2059,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2566,9,4191,2060,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2567,9,4191,2061,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2568,9,4191,2062,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2569,9,4191,2063,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
2570,9,4191,2064,Air - Aeroplane - Middle Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.65,215,0.76,0,0.0,0,1422.28,2100,38,15
