ScenarioID,CountryID,Year,shPrivate,shFleet,shPSmall,shPMedium,shPLarge,shFSmall,shFMedium,shFLarge,shPEnthusiast,shPAspirer,shPMass,shPResistor,shFUserChooser,shFFleetCar,shAwareEV,shPAccessToOC,shFCertaintyOfAccess,BEVChargingPower,PHEVChargingPower,SPPetrolsmall,SPPetrolmedium,SPPetrollarge,SPDieselsmall,SPDieselmedium,SPDiesellarge,SPHEVsmall,SPHEVmedium,SPHEVlarge,SPBEVsmall,SPBEVmedium,SPBEVlarge,SPPHEVsmall,SPPHEVmedium,SPPHEVlarge,SPBioVsmall,SPBioVmedium,SPBioVlarge,SPGVsmall,SPGVmedium,SPGVlarge,SPHFCVsmall,SPHFCVmedium,SPHFCVlarge,ASC_BEV_Enthusiast,ASC_PHEV_Enthusiast,ASC_BioV_Enthusiast,ASC_GV_Enthusiast,ASC_HFCV_Enthusiast,ASC_BEV_Aspirer,ASC_PHEV_Aspirer,ASC_BioV_Aspirer,ASC_GV_Aspirer,ASC_HFCV_Aspirer,ASC_BEV_Mass,ASC_PHEV_Mass,ASC_BioV_Mass,ASC_GV_Mass,ASC_HFCV_Mass,ASC_BEV_Resistor,ASC_PHEV_Resistor,ASC_BioV_Resistor,ASC_GV_Resistor,ASC_HFCV_Resistor,ASC_BEV_UserChooser,ASC_PHEV_UserChooser,ASC_BioV_UserChooser,ASC_GV_UserChooser,ASC_HFCV_UserChooser
1,9,2032,0.474999994,0.524999976,0.55400002,0.275999993,0.170000002,0.280000001,0.449999988,0.270000011,0.150000006,0.150000006,0.5,0.200000003,0.379999995,0.620000005,0.489985168,0.699999988,0.400000006,3,3,0,0,0,1000,2000,3000,1009.748108,1199.893555,3010.545898,1097.829224,1844.266846,3706.796631,10484.40039,2586.560059,5019.202637,100000,100000,100000,100000,100000,100000,100000,100000,100000,0.985880017,1.373190045,1.373190045,1.373190045,1.373190045,0,0,0,0,0,-5.281499863,-1.337980032,-1.337980032,-1.337980032,-5.281499863,-9.436280251,-4.436460018,-4.436460018,-4.436460018,-9.436280251,-5.281499863,-1.337980032,-1.337980032,-1.337980032,-5.281499863
1,9,2033,0.474999994,0.524999976,0.55400002,0.275999993,0.170000002,0.280000001,0.449999988,0.270000011,0.150000006,0.150000006,0.5,0.200000003,0.379999995,0.620000005,0.493794024,0.699999988,0.400000006,3,3,0,0,0,1000,2000,3000,925.5831299,1128.435913,2939.088379,1009.748108,1744.591187,3604.425537,10484.40039,2512.299316,4916.831543,100000,100000,100000,100000,100000,100000,100000,100000,100000,0.985880017,1.373190045,1.373190045,1.373190045,1.373190045,0,0,0,0,0,-5.281499863,-1.337980032,-1.337980032,-1.337980032,-5.281499863,-9.436280251,-4.436460018,-4.436460018,-4.436460018,-9.436280251,-5.281499863,-1.337980032,-1.337980032,-1.337980032,-5.281499863
1,9,2034,0.474999994,0.524999976,0.55400002,0.275999993,0.170000002,0.280000001,0.449999988,0.270000011,0.150000006,0.150000006,0.5,0.200000003,0.379999995,0.620000005,0.496168494,0.699999988,0.400000006,3,3,0,0,0,1000,2000,3000,845.0006714,1059.577393,2870.229736,925.5831299,1649.901367,3507.306885,10484.40039,2440.841797,4819.712891,100000,100000,100000,100000,100000,100000,100000,100000,100000,0.985880017,1.373190045,1.373190045,1.373190045,1.373190045,0,0,0,0,0,-5.281499863,-1.337980032,-1.337980032,-1.337980032,-5.281499863,-9.436280251,-4.436460018,-4.436460018,-4.436460018,-9.436280251,-5.281499863,-1.337980032,-1.337980032,-1.337980032,-5.281499863
1,9,2035,0.474999994,0.524999976,0.55400002,0.275999993,0.170000002,0.280000001,0.449999988,0.270000011,0.150000006,0.150000006,0.5,0.200000003,0.379999995,0.620000005,0.497639924,0.699999988,0.400000006,3,3,0,0,0,1000,2000,3000,767.7081909,993.135376,2803.787842,845.0006714,1559.722412,3414.92749,10484.40039,2371.983398,4727.333496,100000,100000,100000,100000,100000,100000,100000,100000,100000,0.985880017,1.373190045,1.373190045,1.373190045,1.373190045,0,0,0,0,0,-5.281499863,-1.337980032,-1.337980032,-1.337980032,-5.281499863,-9.436280251,-4.436460018,-4.436460018,-4.436460018,-9.436280251,-5.281499863,-1.337980032,-1.337980032,-1.337980032,-5.281499863
1,9,2036,0.474999994,0.524999976,0.55400002,0.275999993,0.170000002,0.280000001,0.449999988,0.270000011,0.150000006,0.150000006,0.5,0.200000003,0.379999995,0.620000005,0.498548359,0.699999988,0.400000006,3,3,0,0,0,1000,2000,3000,693.4476929,928.946228,2739.598633,767.7081909,1473.643799,3326.846436,10484.40039,2305.54126,4639.252441,100000,100000,100000,100000,100000,100000,100000,100000,100000,0.985880017,1.373190045,1.373190045,1.373190045,1.373190045,0,0,0,0,0,-5.281499863,-1.337980032,-1.337980032,-1.337980032,-5.281499863,-9.436280251,-4.436460018,-4.436460018,-4.436460018,-9.436280251,-5.281499863,-1.337980032,-1.337980032,-1.337980032,-5.281499863
1,9,2037,0.474999994,0.524999976,0.55400002,0.275999993,0.170000002,0.280000001,0.449999988,0.270000011,0.150000006,0.150000006,0.5,0.200000003,0.379999995,0.620000005,0.499107897,0.699999988,0.400000006,3,3,0,0,0,1000,2000,3000,621.9901123,866.8618774,2677.514404,693.4476929,1391.309082,3242.681396,10484.40039,2241.352051,4555.087402,100000,100000,100000,100000,100000,100000,100000,100000,100000,0.985880017,1.373190045,1.373190045,1.373190045,1.373190045,0,0,0,0,0,-5.281499863,-1.337980032,-1.337980032,-1.337980032,-5.281499863,-9.436280251,-4.436460018,-4.436460018,-4.436460018,-9.436280251,-5.281499863,-1.337980032,-1.337980032,-1.337980032,-5.281499863
1,9,2038,0.474999994,0.524999976,0.55400002,0.275999993,0.170000002,0.280000001,0.449999988,0.270000011,0.150000006,0.150000006,0.5,0.200000003,0.379999995,0.620000005,0.499452055,0.699999988,0.400000006,3,3,0,0,0,1000,2000,3000,553.1314697,806.7487793,2617.401123,621.9901123,1312.405884,3162.098877,10484.40039,2179.267822,4474.504883,100000,100000,100000,100000,100000,100000,100000,100000,100000,0.985880017,1.373190045,1.373190045,1.373190045,1.373190045,0,0,0,0,0,-5.281499863,-1.337980032,-1.337980032,-1.337980032,-5.281499863,-9.436280251,-4.436460018,-4.436460018,-4.436460018,-9.436280251,-5.281499863,-1.337980032,-1.337980032,-1.337980032,-5.281499863
1,9,2039,0.474999994,0.524999976,0.55400002,0.275999993,0.170000002,0.280000001,0.449999988,0.270000011,0.150000006,0.150000006,0.5,0.200000003,0.379999995,0.620000005,0.499663562,0.699999988,0.400000006,3,3,0,0,0,1000,2000,3000,486.6896057,748.4857178,2559.138184,553.1314697,1236.659668,3084.806396,10484.40039,2119.154785,4397.212402,100000,100000,100000,100000,100000,100000,100000,100000,100000,0.985880017,1.373190045,1.373190045,1.373190045,1.373190045,0,0,0,0,0,-5.281499863,-1.337980032,-1.337980032,-1.337980032,-5.281499863,-9.436280251,-4.436460018,-4.436460018,-4.436460018,-9.436280251,-5.281499863,-1.337980032,-1.337980032,-1.337980032,-5.281499863
1,9,2040,0.474999994,0.524999976,0.55400002,0.275999993,0.170000002,0.280000001,0.449999988,0.270000011,0.150000006,0.150000006,0.5,0.200000003,0.379999995,0.620000005,0.49979347,0.699999988,0.400000006,3,3,0,0,0,1000,2000,3000,422.5003052,691.9620972,2502.614502,486.6896057,1163.827637,3010.545898,10484.40039,2060.891602,4322.95166,100000,100000,100000,100000,100000,100000,100000,100000,100000,0.985880017,1.373190045,1.373190045,1.373190045,1.373190045,0,0,0,0,0,-5.281499863,-1.337980032,-1.337980032,-1.337980032,-5.281499863,-9.436280251,-4.436460018,-4.436460018,-4.436460018,-9.436280251,-5.281499863,-1.337980032,-1.337980032,-1.337980032,-5.281499863
1,9,2041,0.474999994,0.524999976,0.55400002,0.275999993,0.170000002,0.280000001,0.449999988,0.270000011,0.150000006,0.150000006,0.5,0.200000003,0.379999995,0.620000005,0.499873221,0.699999988,0.400000006,3,3,0,0,0,1000,2000,3000,360.4159851,637.0770264,2447.729492,422.5003052,1093.693604,2939.088379,10484.40039,2004.368042,4251.494141,100000,100000,100000,100000,100000,100000,100000,100000,100000,0.985880017,1.373190045,1.373190045,1.373190045,1.373190045,0,0,0,0,0,-5.281499863,-1.337980032,-1.337980032,-1.337980032,-5.281499863,-9.436280251,-4.436460018,-4.436460018,-4.436460018,-9.436280251,-5.281499863,-1.337980032,-1.337980032,-1.337980032,-5.281499863
1,9,2042,0.474999994,0.524999976,0.55400002,0.275999993,0.170000002,0.280000001,0.449999988,0.270000011,0.150000006,0.150000006,0.5,0.200000003,0.379999995,0.620000005,0.499922186,0.699999988,0.400000006,3,3,0,0,0,1000,2000,3000,300.303009,583.7382813,2394.390625,360.4159851,1026.064941,2870.229736,10484.40039,1949.48291,4182.635742,100000,100000,100000,100000,100000,100000,100000,100000,100000,0.985880017,1.373190045,1.373190045,1.373190045,1.373190045,0,0,0,0,0,-5.281499863,-1.337980032,-1.337980032,-1.337980032,-5.281499863,-9.436280251,-4.436460018,-4.436460018,-4.436460018,-9.436280251,-5.281499863,-1.337980032,-1.337980032,-1.337980032,-5.281499863
1,9,2043,0.474999994,0.524999976,0.55400002,0.275999993,0.170000002,0.280000001,0.449999988,0.270000011,0.150000006,0.150000006,0.5,0.200000003,0.379999995,0.620000005,0.499952257,0.699999988,0.400000006,3,3,0,0,0,1000,2000,3000,242.0399017,531.8610229,2342.513428,300.303009,960.7687988,2803.787842,10484.40039,1896.144165,4116.193848,100000,100000,100000,100000,100000,100000,100000,100000,100000,0.985880017,1.373190045,1.373190045,1.373190045,1.373190045,0,0,0,0,0,-5.281499863,-1.337980032,-1.337980032,-1.337980032,-5.281499863,-9.436280251,-4.436460018,-4.436460018,-4.436460018,-9.436280251,-5.281499863,-1.337980032,-1.337980032,-1.337980032,-5.281499863
1,9,2044,0.474999994,0.524999976,0.55400002,0.275999993,0.170000002,0.280000001,0.449999988,0.270000011,0.150000006,0.150000006,0.5,0.200000003,0.379999995,0.620000005,0.499970704,0.699999988,0.400000006,3,3,0,0,0,1000,2000,3000,185.5162964,481.3673096,2292.019775,242.0399017,897.6495972,2739.598633,10484.40039,1844.266846,4052.004395,100000,100000,100000,100000,100000,100000,100000,100000,100000,0.985880017,1.373190045,1.373190045,1.373190045,1.373190045,0,0,0,0,0,-5.281499863,-1.337980032,-1.337980032,-1.337980032,-5.281499863,-9.436280251,-4.436460018,-4.436460018,-4.436460018,-9.436280251,-5.281499863,-1.337980032,-1.337980032,-1.337980032,-5.281499863
