,ScenarioID,CountryID,Year,PSmall,PMedium,PLarge,CSmall,CMedium,CLarge,TPanel,TMedium,THeavy,TCarDerived,TPickup,TDrop,TBox,TOther
30,1,9,2042,0.0472993887960911,0.324448645114899,0.128251969814301,0.0472993887960911,0.324448645114899,0.128251969814301,0.091467410326004,0.178252175450325,0.66010570526123,0.0247388165444136,0.019854549318552,0.00785688776522875,0.00541746709495783,0.0123069984838367
31,1,9,2043,0.0456569083034992,0.323962956666946,0.130380123853683,0.0456569083034992,0.323962956666946,0.130380123853683,0.0919470563530922,0.178071945905685,0.65943831205368,0.0248685441911221,0.0199586637318134,0.00789808761328459,0.00544587569311261,0.0123715344816446
32,1,9,2044,0.0440936274826527,0.323428928852081,0.132477447390556,0.0440936274826527,0.323428928852081,0.132477447390556,0.0924222022294998,0.177893415093422,0.658777117729187,0.0249970555305481,0.0200618021190166,0.00793890282511711,0.00547401793301106,0.0124354660511017
33,1,9,2045,0.0426059365272522,0.322851061820984,0.134543001651764,0.0426059365272522,0.322851061820984,0.134543001651764,0.0928929224610329,0.177716538310051,0.658122181892395,0.025124367326498,0.0201639793813229,0.00797933619469404,0.00550189753994346,0.012498801574111
34,1,9,2046,0.04119036719203,0.322233736515045,0.136575907468796,0.04119036719203,0.322233736515045,0.136575907468796,0.093215599656105,0.177595302462578,0.657673180103302,0.0252116415649652,0.0202340222895145,0.00800705421715975,0.00552100967615843,0.0125422179698944
35,1,9,2047,0.03984360024333,0.321581125259399,0.13857527077198,0.03984360024333,0.321581125259399,0.13857527077198,0.0935356020927429,0.177475064992905,0.657227873802185,0.0252981912344694,0.0203034840524197,0.00803454127162695,0.00553996255621314,0.0125852739438415
36,1,9,2048,0.0385624654591084,0.320897251367569,0.140540286898613,0.0385624654591084,0.320897251367569,0.140540286898613,0.0938529446721077,0.17735581099987,0.656786322593689,0.025384021922946,0.0203723683953285,0.00806180015206337,0.00555875850841403,0.0126279732212424
37,1,9,2049,0.0373439230024815,0.320185929536819,0.142470151185989,0.0373439230024815,0.320185929536819,0.142470151185989,0.094167672097683,0.177237555384636,0.656348407268524,0.0254691448062658,0.020440686494112,0.00808883458375931,0.00557739892974496,0.0126703195273876
38,1,9,2050,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
39,1,9,2051,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
40,1,9,2052,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
41,1,9,2053,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
42,1,9,2054,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
43,1,9,2055,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
44,1,9,2056,0.0361850745975971,0.319450825452805,0.144364103674889,0.0361850745975971,0.319450825452805,0.144364103674889,0.0944798141717911,0.177120268344879,0.655914068222046,0.0255535673350096,0.0205084420740604,0.00811564736068249,0.00559588661417365,0.0127123184502125
