,ScenarioID,CountryID,TechID,Year,Age,TransTypeID,VehTypeID,MassCatID,EngineID,FuelID,NumVeh
1164,1,9,640,2013,21,1,4,11,7,1,109.175552368164
1165,1,9,640,2013,22,1,4,11,7,1,50.6240119934082
1166,1,9,640,2013,23,1,4,11,7,1,25.2297878265381
1167,1,9,640,2013,24,1,4,11,7,1,8.57570266723633
1168,1,9,640,2013,25,1,4,11,7,1,1.83686923980713
1169,1,9,640,2013,26,1,4,11,7,1,0.281659185886383
1170,1,9,640,2013,27,1,4,11,7,1,0.0304157268255949
1171,1,9,640,2013,28,1,4,11,7,1,0.0014019274385646
1172,1,9,640,2013,29,1,4,11,7,1,5.66730923310388e-05
1173,1,9,640,2013,30,1,4,11,7,1,1.27489283840987e-06
1174,1,9,640,2013,31,1,4,11,7,1,1.2341020649842e-08
1175,1,9,640,2013,32,1,4,11,7,1,5.93419272054696e-11
1176,1,9,640,2013,33,1,4,11,7,1,1.25842966689632e-13
1177,1,9,640,2013,34,1,4,11,7,1,6.94941431780992e-17
1178,1,9,640,2013,35,1,4,11,7,1,1.10337961181746e-20
1179,1,9,640,2013,36,1,4,11,7,1,4.26130335048747e-25
1180,1,9,640,2013,37,1,4,11,7,1,3.32847300390136e-30
1181,1,9,640,2013,38,1,4,11,7,1,4.12072471937193e-36
1182,1,9,641,2012,0,1,3,3,14,12,0.167374566197395
1183,1,9,641,2012,1,1,3,3,14,12,1.68488932104083e-05
1184,1,9,641,2012,2,1,3,3,14,12,2.30308366778662e-13
1185,1,9,641,2012,3,1,3,3,14,12,9.97404199162832e-14
1186,1,9,641,2013,1,1,3,3,14,12,0.167256250977516
1187,1,9,641,2013,2,1,3,3,14,12,1.68237856996711e-05
1188,1,9,641,2013,3,1,3,3,14,12,2.29642205858832e-13
1189,1,9,641,2013,4,1,3,3,14,12,9.9216425006321e-14
1190,1,9,660,2012,3,1,4,11,6,5,0.000256642641033977
1191,1,9,660,2012,4,1,4,11,6,5,0.000146298349136487
1192,1,9,660,2012,5,1,4,11,6,5,0.000631615053862333
1193,1,9,660,2012,6,1,4,11,6,5,0.000154647234012373
1194,1,9,660,2012,7,1,4,11,6,5,9.20134843909182e-05
1195,1,9,660,2013,4,1,4,11,6,5,0.000256267754593864
1196,1,9,660,2013,5,1,4,11,6,5,0.000145923069794662
1197,1,9,660,2013,6,1,4,11,6,5,0.000628895650152117
1198,1,9,660,2013,7,1,4,11,6,5,0.000153572094859555
1199,1,9,660,2013,8,1,4,11,6,5,9.1014735517092e-05
1200,1,9,670,2012,0,1,4,11,8,1,6242.1240234375
1201,1,9,670,2012,1,1,4,11,8,1,5695.39453125
1202,1,9,670,2012,2,1,4,11,8,1,5543.53271484375
1203,1,9,670,2012,3,1,4,11,8,1,7555.26318359375
1204,1,9,670,2012,4,1,4,11,8,1,3856.86303710938
1205,1,9,670,2012,5,1,4,11,8,1,8971.9384765625
1206,1,9,670,2012,6,1,4,11,8,1,3232.45971679688
1207,1,9,670,2012,7,1,4,11,8,1,2140.94970703125
1208,1,9,670,2013,0,1,4,11,8,1,6985.5283203125
1209,1,9,670,2013,1,1,4,11,8,1,6240.96044921875
1210,1,9,670,2013,2,1,4,11,8,1,5693.1220703125
1211,1,9,670,2013,3,1,4,11,8,1,5539.162109375
1212,1,9,670,2013,4,1,4,11,8,1,7544.22705078125
1213,1,9,670,2013,5,1,4,11,8,1,3846.9697265625
1214,1,9,670,2013,6,1,4,11,8,1,8933.3095703125
1215,1,9,670,2013,7,1,4,11,8,1,3209.98706054688
1216,1,9,670,2013,8,1,4,11,8,1,2117.71118164063
1217,1,9,680,2012,3,1,4,12,6,12,0.530803501605988
1218,1,9,680,2012,4,1,4,12,6,12,0.617645859718323
1219,1,9,680,2012,5,1,4,12,6,12,0.829937756061554
1220,1,9,680,2012,6,1,4,12,6,12,0.198332369327545
1221,1,9,680,2012,7,1,4,12,6,12,0.0655976682901382
1222,1,9,680,2013,4,1,4,12,6,12,0.530028164386749
1223,1,9,680,2013,5,1,4,12,6,12,0.616061508655548
1224,1,9,680,2013,6,1,4,12,6,12,0.826364457607269
1225,1,9,680,2013,7,1,4,12,6,12,0.196953535079956
1226,1,9,680,2013,8,1,4,12,6,12,0.0648856461048126
1227,1,9,690,2012,0,1,4,11,14,2,26.9539356231689
1228,1,9,690,2012,1,1,4,11,14,2,24.6312732696533
1229,1,9,690,2012,2,1,4,11,14,2,24.1946220397949
1230,1,9,690,2012,3,1,4,11,14,2,30.7563991546631
1231,1,9,690,2013,0,1,4,11,14,2,415.106414794922
1232,1,9,690,2013,1,1,4,11,14,2,26.9489097595215
1233,1,9,690,2013,2,1,4,11,14,2,24.6214447021484
1234,1,9,690,2013,3,1,4,11,14,2,24.1755466461182
1235,1,9,690,2013,4,1,4,11,14,2,30.7114715576172
1236,1,9,691,2012,7,1,4,11,7,8,7.14599518687464e-05
1237,1,9,691,2012,9,1,4,11,7,8,0.0011283268686384
1238,1,9,691,2012,10,1,4,11,7,8,0.000857076200190932
1239,1,9,691,2012,11,1,4,11,7,8,0.000534319551661611
1240,1,9,691,2012,12,1,4,11,7,8,0.000235948085901327
1241,1,9,691,2012,13,1,4,11,7,8,0.000715824658982456
1242,1,9,691,2012,14,1,4,11,7,8,0.00113078823778778
1243,1,9,691,2012,15,1,4,11,7,8,0.00123862677719444
1244,1,9,691,2012,16,1,4,11,7,8,0.00126517296303064
1245,1,9,691,2013,8,1,4,11,7,8,7.06842984072864e-05
1246,1,9,691,2013,10,1,4,11,7,8,0.00110092561226338
1247,1,9,691,2013,11,1,4,11,7,8,0.000827078940346837
1248,1,9,691,2013,12,1,4,11,7,8,0.00050795276183635
1249,1,9,691,2013,13,1,4,11,7,8,0.000219863984966651
1250,1,9,691,2013,14,1,4,11,7,8,0.000649704656098038
1251,1,9,691,2013,15,1,4,11,7,8,0.000991850974969566
1252,1,9,691,2013,16,1,4,11,7,8,0.00103980500716716
1253,1,9,691,2013,17,1,4,11,7,8,0.00100454105995595
1254,1,9,700,2012,16,1,4,11,3,2,4.94490146636963
1255,1,9,700,2012,17,1,4,11,3,2,526.069641113281
1256,1,9,700,2012,18,1,4,11,3,2,380.532470703125
1257,1,9,700,2012,19,1,4,11,3,2,216.803924560547
1258,1,9,700,2012,20,1,4,11,3,2,107.770240783691
1259,1,9,700,2012,21,1,4,11,3,2,58.6796989440918
1260,1,9,700,2012,22,1,4,11,3,2,35.5185394287109
1261,1,9,700,2012,23,1,4,11,3,2,15.2475090026855
1262,1,9,700,2012,24,1,4,11,3,2,4.31523513793945
1263,1,9,700,2012,25,1,4,11,3,2,0.921090245246887
1264,1,9,700,2012,26,1,4,11,3,2,0.147028774023056
1265,1,9,700,2012,27,1,4,11,3,2,0.0107293725013733
1266,1,9,700,2012,28,1,4,11,3,2,0.00074238155502826
1267,1,9,700,2012,29,1,4,11,3,2,3.12405063596088e-05
1268,1,9,700,2012,30,1,4,11,3,2,6.25246457275352e-07
1269,1,9,700,2012,31,1,4,11,3,2,6.96203228400805e-09
1270,1,9,700,2012,32,1,4,11,3,2,3.88151039087958e-11
1271,1,9,700,2012,33,1,4,11,3,2,6.49787434145802e-14
1272,1,9,700,2012,34,1,4,11,3,2,3.66793555738061e-17
1273,1,9,700,2012,35,1,4,11,3,2,6.01749298318214e-21
1274,1,9,700,2012,36,1,4,11,3,2,2.43092270413093e-25
1275,1,9,700,2012,37,1,4,11,3,2,2.0232085906466e-30
1276,1,9,700,2012,38,1,4,11,3,2,2.8863130548768e-36
1277,1,9,700,2012,39,1,4,11,3,2,4.69434985548814e-43
1278,1,9,700,2013,17,1,4,11,3,2,3.92622709274292
1279,1,9,700,2013,18,1,4,11,3,2,389.443298339844
1280,1,9,700,2013,19,1,4,11,3,2,258.166564941406
1281,1,9,700,2013,20,1,4,11,3,2,132.058319091797
1282,1,9,700,2013,21,1,4,11,3,2,57.5204849243164
1283,1,9,700,2013,22,1,4,11,3,2,26.6682910919189
1284,1,9,700,2013,23,1,4,11,3,2,13.2916440963745
1285,1,9,700,2013,24,1,4,11,3,2,4.51828193664551
1286,1,9,700,2013,25,1,4,11,3,2,0.967763841152191
1287,1,9,700,2013,26,1,4,11,3,2,0.148381963372231
1288,1,9,700,2013,27,1,4,11,3,2,0.0160233527421951
1289,1,9,700,2013,28,1,4,11,3,2,0.000738609640393406
1290,1,9,700,2013,29,1,4,11,3,2,2.9855726097594e-05
1291,1,9,700,2013,30,1,4,11,3,2,6.71687359954376e-07
1292,1,9,700,2013,31,1,4,11,3,2,6.50110809630178e-09
1293,1,9,700,2013,32,1,4,11,3,2,3.12642134403518e-11
1294,1,9,700,2013,33,1,4,11,3,2,6.62973907543385e-14
1295,1,9,700,2013,34,1,4,11,3,2,3.66117980788177e-17
1296,1,9,700,2013,35,1,4,11,3,2,5.81326540189642e-21
1297,1,9,700,2013,36,1,4,11,3,2,2.24527760211494e-25
1298,1,9,700,2013,37,1,4,11,3,2,1.75322086007064e-30
1299,1,9,700,2013,38,1,4,11,3,2,2.17066737317771e-36
1300,1,9,720,2012,12,1,4,11,4,2,3.08589100837708
1301,1,9,720,2012,13,1,4,11,4,2,30.5939693450928
1302,1,9,720,2012,14,1,4,11,4,2,54.454044342041
1303,1,9,720,2012,15,1,4,11,4,2,45.913761138916
1304,1,9,720,2012,16,1,4,11,4,2,23.2491855621338
1305,1,9,720,2013,13,1,4,11,4,2,2.87553215026855
1306,1,9,720,2013,14,1,4,11,4,2,27.7680339813232
1307,1,9,720,2013,15,1,4,11,4,2,47.7634086608887
1308,1,9,720,2013,16,1,4,11,4,2,38.5437812805176
1309,1,9,720,2013,17,1,4,11,4,2,18.45973777771
1310,1,9,730,2012,0,1,4,12,14,12,44.5079078674316
1311,1,9,730,2012,1,1,4,12,14,12,25.3558368682861
1312,1,9,730,2012,2,1,4,12,14,12,12.7819700241089
1313,1,9,730,2012,3,1,4,12,14,12,2.97963094711304
1314,1,9,730,2013,0,1,4,12,14,12,28.3801040649414
1315,1,9,730,2013,1,1,4,12,14,12,44.4996109008789
1316,1,9,730,2013,2,1,4,12,14,12,25.3457202911377
1317,1,9,730,2013,3,1,4,12,14,12,12.7718925476074
1318,1,9,730,2013,4,1,4,12,14,12,2.97527861595154
1319,1,9,810,2012,7,1,4,11,5,2,9.03112030029297
1320,1,9,810,2012,9,1,4,11,5,2,152.146896362305
1321,1,9,810,2012,10,1,4,11,5,2,114.317756652832
1322,1,9,810,2012,11,1,4,11,5,2,75.3809585571289
1323,1,9,810,2012,12,1,4,11,5,2,19.2045383453369
1324,1,9,810,2013,8,1,4,11,5,2,8.93309307098389
1325,1,9,810,2013,10,1,4,11,5,2,148.452026367188
1326,1,9,810,2013,11,1,4,11,5,2,110.316688537598
1327,1,9,810,2013,12,1,4,11,5,2,71.6611709594727
1328,1,9,810,2013,13,1,4,11,5,2,17.8954029083252
1329,1,9,811,2012,0,1,4,11,8,8,0.014585804194212
1330,1,9,811,2012,1,1,4,11,8,8,0.0132012600079179
1331,1,9,811,2012,2,1,4,11,8,8,0.012893688865006
1332,1,9,811,2012,3,1,4,11,8,8,0.203499644994736
1333,1,9,811,2012,4,1,4,11,8,8,0.0621904544532299
1334,1,9,811,2012,5,1,4,11,8,8,0.197178661823273
1335,1,9,811,2012,6,1,4,11,8,8,0.0354584082961082
1336,1,9,811,2012,7,1,4,11,8,8,0.0111621646210551
1337,1,9,811,2013,0,1,4,11,8,8,0.470644742250443
1338,1,9,811,2013,1,1,4,11,8,8,0.0145830847322941
1339,1,9,811,2013,2,1,4,11,8,8,0.0131959924474359
1340,1,9,811,2013,3,1,4,11,8,8,0.0128835225477815
1341,1,9,811,2013,4,1,4,11,8,8,0.20320238173008
1342,1,9,811,2013,5,1,4,11,8,8,0.0620309263467789
1343,1,9,811,2013,6,1,4,11,8,8,0.196329712867737
1344,1,9,811,2013,7,1,4,11,8,8,0.0352118946611881
1345,1,9,811,2013,8,1,4,11,8,8,0.0110410060733557
1346,1,9,850,2012,3,1,4,11,6,2,21.5013427734375
1347,1,9,850,2012,4,1,4,11,6,2,18.1444721221924
1348,1,9,850,2012,5,1,4,11,6,2,68.9696960449219
1349,1,9,850,2012,6,1,4,11,6,2,22.5635547637939
1350,1,9,850,2012,7,1,4,11,6,2,12.4084548950195
1351,1,9,850,2013,4,1,4,11,6,2,21.469934463501
1352,1,9,850,2013,5,1,4,11,6,2,18.0979290008545
1353,1,9,850,2013,6,1,4,11,6,2,68.6727447509766
1354,1,9,850,2013,7,1,4,11,6,2,22.4066886901855
1355,1,9,850,2013,8,1,4,11,6,2,12.2737693786621
1356,1,9,852,2012,3,1,4,11,6,2,0.955821394920349
1357,1,9,852,2012,4,1,4,11,6,2,0.902072966098785
1358,1,9,852,2012,5,1,4,11,6,2,2.28717827796936
1359,1,9,852,2012,6,1,4,11,6,2,0.494075119495392
1360,1,9,852,2012,7,1,4,11,6,2,0.163527846336365
1361,1,9,852,2013,4,1,4,11,6,2,0.95442521572113
1362,1,9,852,2013,5,1,4,11,6,2,0.899758994579315
1363,1,9,852,2013,6,1,4,11,6,2,2.27733087539673
1364,1,9,852,2013,7,1,4,11,6,2,0.490640223026276
1365,1,9,852,2013,8,1,4,11,6,2,0.161752849817276
1366,1,9,853,2012,3,1,4,11,6,7,0.585625886917114
1367,1,9,853,2012,4,1,4,11,6,7,0.508652985095978
1368,1,9,853,2012,5,1,4,11,6,7,1.3444459438324
1369,1,9,853,2012,6,1,4,11,6,7,0.26453310251236
1370,1,9,853,2012,7,1,4,11,6,7,0.0899375081062317
1371,1,9,853,2013,4,1,4,11,6,7,0.584770441055298
1372,1,9,853,2013,5,1,4,11,6,7,0.507348239421844
1373,1,9,853,2013,6,1,4,11,6,7,1.33865749835968
1374,1,9,853,2013,7,1,4,11,6,7,0.262694031000137
1375,1,9,853,2013,8,1,4,11,6,7,0.0889612957835197
1376,1,9,854,2012,0,1,4,11,13,13,1.57242581622086e-07
1377,1,9,854,2012,1,1,4,11,13,13,5.20691791905392e-08
1378,1,9,854,2012,2,1,4,11,13,13,1.31709345652098e-08
1379,1,9,854,2013,0,1,4,11,13,13,2.59671708136011e-07
1380,1,9,854,2013,1,1,4,11,13,13,1.57213264628808e-07
1381,1,9,854,2013,2,1,4,11,13,13,5.20484029209456e-08
1382,1,9,854,2013,3,1,4,11,13,13,1.31605499831267e-08
1383,1,9,857,2012,0,1,4,11,14,7,0.379435420036316
1384,1,9,857,2012,1,1,4,11,14,7,0.241660699248314
1385,1,9,857,2012,2,1,4,11,14,7,0.128343403339386
1386,1,9,857,2012,3,1,4,11,14,7,0.274743437767029
1387,1,9,857,2013,0,1,4,11,14,7,3.01227855682373
1388,1,9,857,2013,1,1,4,11,14,7,0.379364669322968
1389,1,9,857,2013,2,1,4,11,14,7,0.241564273834229
1390,1,9,857,2013,3,1,4,11,14,7,0.128242209553719
1391,1,9,857,2013,4,1,4,11,14,7,0.274342119693756
1392,1,9,865,2012,0,1,4,11,14,2,13.0242805480957
1393,1,9,865,2012,1,1,4,11,14,2,10.1200971603394
1394,1,9,865,2012,2,1,4,11,14,2,6.22854232788086
1395,1,9,865,2012,3,1,4,11,14,2,3.62328958511353
1396,1,9,865,2013,0,1,4,11,14,2,29.5930500030518
1397,1,9,865,2013,1,1,4,11,14,2,13.0218524932861
1398,1,9,865,2013,2,1,4,11,14,2,10.1160593032837
1399,1,9,865,2013,3,1,4,11,14,2,6.22363138198853
1400,1,9,865,2013,4,1,4,11,14,2,3.61799693107605
1401,1,9,870,2012,17,1,4,12,1,2,1580.3037109375
1402,1,9,870,2012,18,1,4,12,1,2,1143.20324707031
1403,1,9,870,2012,19,1,4,12,1,2,651.329833984375
1404,1,9,870,2012,20,1,4,12,1,2,323.737457275391
1405,1,9,870,2012,21,1,4,12,1,2,176.287796020508
1406,1,9,870,2012,22,1,4,12,1,2,106.701622009277
1407,1,9,870,2012,23,1,4,12,1,2,45.8026084899902
1408,1,9,870,2012,24,1,4,12,1,2,12.9630489349365
1409,1,9,870,2012,25,1,4,12,1,2,2.76708745956421
1410,1,9,870,2012,26,1,4,12,1,2,0.441706359386444
1411,1,9,870,2012,27,1,4,12,1,2,0.0322313047945499
1412,1,9,870,2012,28,1,4,12,1,2,0.00223031057976186
1413,1,9,870,2012,29,1,4,12,1,2,9.38475714065135e-05
1414,1,9,870,2012,30,1,4,12,1,2,1.87842715604347e-06
1415,1,9,870,2012,31,1,4,12,1,2,2.0914676213124e-08
1416,1,9,870,2012,32,1,4,12,1,2,1.16609055744732e-10
1417,1,9,870,2012,33,1,4,12,1,2,1.95197482309728e-13
1418,1,9,870,2012,34,1,4,12,1,2,1.10178386331809e-16
1419,1,9,870,2012,35,1,4,12,1,2,1.80755911351871e-20
1420,1,9,870,2012,36,1,4,12,1,2,7.30434760440529e-25
1421,1,9,870,2012,37,1,4,12,1,2,6.07820405951435e-30
1422,1,9,870,2012,38,1,4,12,1,2,8.66823410065852e-36
1423,1,9,870,2012,39,1,4,12,1,2,1.43352832900429e-42
1424,1,9,870,2013,18,1,4,12,1,2,1169.88061523438
1425,1,9,870,2013,19,1,4,12,1,2,775.589172363281
1426,1,9,870,2013,20,1,4,12,1,2,396.734161376953
1427,1,9,870,2013,21,1,4,12,1,2,172.789215087891
1428,1,9,870,2013,22,1,4,12,1,2,80.1178970336914
1429,1,9,870,2013,23,1,4,12,1,2,39.9295692443848
1430,1,9,870,2013,24,1,4,12,1,2,13.5726499557495
1431,1,9,870,2013,25,1,4,12,1,2,2.90718102455139
1432,1,9,870,2013,26,1,4,12,1,2,0.445760726928711
1433,1,9,870,2013,27,1,4,12,1,2,0.0481376312673092
1434,1,9,870,2013,28,1,4,12,1,2,0.0022188019938767
1435,1,9,870,2013,29,1,4,12,1,2,8.96944984560832e-05
1436,1,9,870,2013,30,1,4,12,1,2,2.01777243091783e-06
1437,1,9,870,2013,31,1,4,12,1,2,1.95312708228812e-08
1438,1,9,870,2013,32,1,4,12,1,2,9.39209821027021e-11
1439,1,9,870,2013,33,1,4,12,1,2,1.99171842213408e-13
1440,1,9,870,2013,34,1,4,12,1,2,1.09982595989541e-16
1441,1,9,870,2013,35,1,4,12,1,2,1.74620347625873e-20
1442,1,9,870,2013,36,1,4,12,1,2,6.74445653515308e-25
1443,1,9,870,2013,37,1,4,12,1,2,5.26801385631744e-30
1444,1,9,870,2013,38,1,4,12,1,2,6.52120557879752e-36
1445,1,9,890,2012,0,1,4,12,14,2,4474.8486328125
1446,1,9,890,2012,1,1,4,12,14,2,4126.79443359375
1447,1,9,890,2012,2,1,4,12,14,2,4056.32690429688
1448,1,9,890,2012,3,1,4,12,14,2,2882.93920898438
1449,1,9,890,2013,0,1,4,12,14,2,5262.03564453125
1450,1,9,890,2013,1,1,4,12,14,2,4474.01416015625
1451,1,9,890,2013,2,1,4,12,14,2,4125.14794921875
1452,1,9,890,2013,3,1,4,12,14,2,4053.12866210938
1453,1,9,890,2013,4,1,4,12,14,2,2878.72802734375
1454,1,9,970,2012,16,1,4,12,3,2,297.383575439453
1455,1,9,970,2012,17,1,4,12,3,2,536.434387207031
1456,1,9,970,2012,18,1,4,12,3,2,388.06103515625
1457,1,9,970,2012,19,1,4,12,3,2,221.095443725586
1458,1,9,970,2012,20,1,4,12,3,2,109.893882751465
1459,1,9,970,2012,21,1,4,12,3,2,59.8410987854004
1460,1,9,970,2012,22,1,4,12,3,2,36.2199859619141
1461,1,9,970,2012,23,1,4,12,3,2,15.5477609634399
1462,1,9,970,2012,24,1,4,12,3,2,4.40032577514648
1463,1,9,970,2012,25,1,4,12,3,2,0.939295589923859
1464,1,9,970,2012,26,1,4,12,3,2,0.149938181042671
1465,1,9,970,2012,27,1,4,12,3,2,0.0109408963471651
1466,1,9,970,2012,28,1,4,12,3,2,0.000757078232709318
1467,1,9,970,2012,29,1,4,12,3,2,3.18566635542084e-05
1468,1,9,970,2012,30,1,4,12,3,2,6.37631160316232e-07
1469,1,9,970,2012,31,1,4,12,3,2,7.09947256538612e-09
1470,1,9,970,2012,32,1,4,12,3,2,3.95830243582473e-11
1471,1,9,970,2012,33,1,4,12,3,2,6.62595046646737e-14
1472,1,9,970,2012,34,1,4,12,3,2,3.74001574508624e-17
1473,1,9,970,2012,35,1,4,12,3,2,6.13570428207871e-21
1474,1,9,970,2012,36,1,4,12,3,2,2.47946698556693e-25
1475,1,9,970,2012,37,1,4,12,3,2,2.06330178772715e-30
1476,1,9,970,2012,38,1,4,12,3,2,2.9423291202091e-36
1477,1,9,970,2012,39,1,4,12,3,2,4.86250567120712e-43
1478,1,9,970,2013,17,1,4,12,3,2,236.121078491211
1479,1,9,970,2013,18,1,4,12,3,2,397.1162109375
1480,1,9,970,2013,19,1,4,12,3,2,263.274230957031
1481,1,9,970,2013,20,1,4,12,3,2,134.672348022461
1482,1,9,970,2013,21,1,4,12,3,2,58.6539421081543
1483,1,9,970,2013,22,1,4,12,3,2,27.1961154937744
1484,1,9,970,2013,23,1,4,12,3,2,13.5541381835938
1485,1,9,970,2013,24,1,4,12,3,2,4.60725545883179
1486,1,9,970,2013,25,1,4,12,3,2,0.98684686422348
1487,1,9,970,2013,26,1,4,12,3,2,0.151314720511436
1488,1,9,970,2013,27,1,4,12,3,2,0.0163404233753681
1489,1,9,970,2013,28,1,4,12,3,2,0.00075317092705518
1490,1,9,970,2013,29,1,4,12,3,2,3.04467703244882e-05
1491,1,9,970,2013,30,1,4,12,3,2,6.849350597804e-07
1492,1,9,970,2013,31,1,4,12,3,2,6.62988020039279e-09
1493,1,9,970,2013,32,1,4,12,3,2,3.18814141753165e-11
1494,1,9,970,2013,33,1,4,12,3,2,6.760901788503e-14
1495,1,9,970,2013,34,1,4,12,3,2,3.73334337539314e-17
1496,1,9,970,2013,35,1,4,12,3,2,5.92750437592754e-21
1497,1,9,970,2013,36,1,4,12,3,2,2.28938503399714e-25
1498,1,9,970,2013,37,1,4,12,3,2,1.78823178381553e-30
1499,1,9,970,2013,38,1,4,12,3,2,2.21368261735275e-36
1500,1,9,980,2012,12,1,4,12,4,2,802.800231933594
1501,1,9,980,2012,13,1,4,12,4,2,3582.89331054688
1502,1,9,980,2012,14,1,4,12,4,2,3733.57397460938
1503,1,9,980,2012,15,1,4,12,4,2,3662.8369140625
1504,1,9,980,2012,16,1,4,12,4,2,2803.92358398438
1505,1,9,980,2013,13,1,4,12,4,2,748.074951171875
1506,1,9,980,2013,14,1,4,12,4,2,3251.94506835938
1507,1,9,980,2013,15,1,4,12,4,2,3274.8388671875
1508,1,9,980,2013,16,1,4,12,4,2,3074.88623046875
1509,1,9,980,2013,17,1,4,12,4,2,2226.30126953125
1510,1,9,981,2012,0,1,4,12,14,2,4.13725090026855
1511,1,9,981,2012,1,1,4,12,14,2,2.52740383148193
1512,1,9,981,2012,2,1,4,12,14,2,1.31626296043396
1513,1,9,981,2012,3,1,4,12,14,2,0.434885054826736
1514,1,9,981,2013,0,1,4,12,14,2,3.99256873130798
1515,1,9,981,2013,1,1,4,12,14,2,4.13647937774658
1516,1,9,981,2013,2,1,4,12,14,2,2.52639532089233
1517,1,9,981,2013,3,1,4,12,14,2,1.31522512435913
1518,1,9,981,2013,4,1,4,12,14,2,0.434249818325043
1519,1,9,991,2012,0,1,4,12,14,10,2.92913699150085
1520,1,9,991,2012,1,1,4,12,14,10,2.04895377159119
1521,1,9,991,2012,2,1,4,12,14,10,1.13581252098083
1522,1,9,991,2012,3,1,4,12,14,10,0.298358112573624
1523,1,9,991,2013,0,1,4,12,14,10,2.84384655952454
1524,1,9,991,2013,1,1,4,12,14,10,2.92859077453613
1525,1,9,991,2013,2,1,4,12,14,10,2.04813623428345
1526,1,9,991,2013,3,1,4,12,14,10,1.13491702079773
1527,1,9,991,2013,4,1,4,12,14,10,0.297922283411026
1528,1,9,1040,2012,7,1,4,12,5,2,1015.83380126953
1529,1,9,1040,2012,9,1,4,12,5,2,6170.55419921875
1530,1,9,1040,2012,10,1,4,12,5,2,4309.0546875
1531,1,9,1040,2012,11,1,4,12,5,2,3466.48657226563
1532,1,9,1040,2012,12,1,4,12,5,2,862.053283691406
1533,1,9,1040,2013,8,1,4,12,5,2,1004.80755615234
1534,1,9,1040,2013,10,1,4,12,5,2,6020.703125
1535,1,9,1040,2013,11,1,4,12,5,2,4158.23974609375
1536,1,9,1040,2013,12,1,4,12,5,2,3295.42749023438
1537,1,9,1040,2013,13,1,4,12,5,2,803.288818359375
1538,1,9,1041,2012,7,1,4,12,7,8,0.321192055940628
1539,1,9,1041,2012,9,1,4,12,7,8,2.03304219245911
1540,1,9,1041,2012,10,1,4,12,7,8,1.43409490585327
1541,1,9,1041,2012,11,1,4,12,7,8,1.09449291229248
1542,1,9,1041,2012,12,1,4,12,7,8,0.469374030828476
1543,1,9,1041,2012,13,1,4,12,7,8,0.797523260116577
1544,1,9,1041,2012,14,1,4,12,7,8,0.822087228298187
1545,1,9,1041,2012,15,1,4,12,7,8,0.947877705097198
1546,1,9,1041,2012,16,1,4,12,7,8,1.41606712341309
1547,1,9,1041,2013,8,1,4,12,7,8,0.317705720663071
1548,1,9,1041,2013,10,1,4,12,7,8,1.9836699962616
1549,1,9,1041,2013,11,1,4,12,7,8,1.38390219211578
1550,1,9,1041,2013,12,1,4,12,7,8,1.04048347473145
1551,1,9,1041,2013,13,1,4,12,7,8,0.437377750873566
1552,1,9,1041,2013,14,1,4,12,7,8,0.723856806755066
1553,1,9,1041,2013,15,1,4,12,7,8,0.721079349517822
1554,1,9,1041,2013,16,1,4,12,7,8,0.795726418495178
1555,1,9,1041,2013,17,1,4,12,7,8,1.12435019016266
1556,1,9,1110,2012,0,1,4,12,7,7,3.27827001456171e-05
1557,1,9,1110,2012,1,1,4,12,7,7,1.95797056221636e-05
1558,1,9,1110,2012,2,1,4,12,7,7,6.2330882428796e-06
1559,1,9,1110,2013,0,1,4,12,7,7,0.000117269461043179
1560,1,9,1110,2013,1,1,4,12,7,7,3.27765883412212e-05
1561,1,9,1110,2013,2,1,4,12,7,7,1.95718930626754e-05
1562,1,9,1110,2013,3,1,4,12,7,7,6.22817378825857e-06
1563,1,9,1130,2012,3,1,4,12,6,2,2107.44873046875
1564,1,9,1130,2012,4,1,4,12,6,2,2228.02783203125
1565,1,9,1130,2012,5,1,4,12,6,2,5726.6875
1566,1,9,1130,2012,6,1,4,12,6,2,2164.25341796875
1567,1,9,1130,2012,7,1,4,12,6,2,1362.65209960938
1568,1,9,1130,2013,4,1,4,12,6,2,2104.37036132813
1569,1,9,1130,2013,5,1,4,12,6,2,2222.3125
1570,1,9,1130,2013,6,1,4,12,6,2,5702.03125
1571,1,9,1130,2013,7,1,4,12,6,2,2149.20727539063
1572,1,9,1130,2013,8,1,4,12,6,2,1347.861328125
1573,1,9,1131,2012,0,1,4,12,8,8,0.762267470359802
1574,1,9,1131,2012,1,1,4,12,8,8,0.748143792152405
1575,1,9,1131,2012,2,1,4,12,8,8,0.753804624080658
1576,1,9,1131,2012,3,1,4,12,8,8,3.07984685897827
1577,1,9,1131,2012,4,1,4,12,8,8,1.19611620903015
1578,1,9,1131,2012,5,1,4,12,8,8,2.46682476997375
1579,1,9,1131,2012,6,1,4,12,8,8,0.510304272174835
1580,1,9,1131,2012,7,1,4,12,8,8,0.178724348545074
1581,1,9,1131,2013,0,1,4,12,8,8,1.17271840572357
1582,1,9,1131,2013,1,1,4,12,8,8,0.762125372886658
1583,1,9,1131,2013,2,1,4,12,8,8,0.74784529209137
1584,1,9,1131,2013,3,1,4,12,8,8,0.753210306167603
1585,1,9,1131,2013,4,1,4,12,8,8,3.0753481388092
1586,1,9,1131,2013,5,1,4,12,8,8,1.19304800033569
1587,1,9,1131,2013,6,1,4,12,8,8,2.45620393753052
