,ScenarioID,CountryID,Year,NHH_GR,PassTransIntensity,FreightTransIntensity,ShDe_PassPrivCar,ShDe_PassPublicTrans,ShDe_PassPlane,ShDe_FreightTransRoad,ShDe_FreightTransRail,ShTrip_CarU,ShTrip_CarR,ShTrip_CarH,FreightTrans_EU_CEC,P_NM_a_GDP,P_Bic_a_GDP,P_Moto_a_GDP,P_CAR_a_GDP,P_BUS_a_GDP,P_TRAIN_a_GDP,P_PLANE_a_GDP,F_TRUCK_a_GDP,F_TRAIN_a_GDP,F_SHIP_I_a_GDP,F_SHIP_C_a_GDP,F_SHIP_M_a_GDP,F_Plane_a_GDP,P_NM_a_NHH,P_Bic_a_NHH,P_Moto_a_NHH,P_CAR_a_NHH,P_BUS_a_NHH,P_TRAIN_a_NHH,P_PLANE_a_NHH,F_TRUCK_a_NHH,F_TRAIN_a_NHH,F_SHIP_I_a_NHH,F_SHIP_C_a_NHH,F_SHIP_M_a_NHH,F_Plane_a_NHH,Q_Car_U,Q_Car_R,Q_Car_M,Q_Moto_U,Q_Moto_R,Q_Moto_M,Q_BUS_U,Q_BUS_R,Q_BUS_M,Q_Train_U,Q_Train_R,Q_Train_IC,Q_Train_HSR,Q_Truck_U,Q_Truck_R,Q_Truck_M,Q_PlaneP_D,Q_PlaneP_I,Q_PlaneF_D,Q_PlaneF_I,ATL_Car_u,ATL_Car_r,ATL_Car_m,ATL_Bus_u,ATL_Bus_r,ATL_Bus_m,ATL_Moto_u,ATL_Moto_r,ATL_Moto_m,ATL_P_Plane_C,ATL_Truck_u,ATL_Truck_r,ATL_Truck_m,ATL_F_Plane_C,CEDP_Total,CEDP_Car,CEDP_BUS,CEDP_Train,CEDP_Plane,CEDF_Total,CEDF_Truck,CEDF_Ship_i,CEDF_Train,CEDF_Plane
68,1,9,2080,0.313178181648254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.345977011494254,0.345977011494254,0.145977011494254,0.145977011494254,-0.145977011494254,0.345977011494254,0.345977011494254,0.568965517241379,0.568965517241379,-0.1,-0.1,0.568965517241379,0.568965517241379,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.402428833,0.414228178,0.183342989,0.535175308,0.390555374,0.074269318,1.0,1.0,1.0,0.163182703,0.527194897,0.2946224,0.015,0.39249,0.41191,0.1956,1.0,1.0,0.004335,0.995665,5,8.39999961853027,15.1999998092651,8.20590019226074,21.2388000488281,158.164703369141,10.4584999084473,17.5541896820068,32.019100189209,3118.19995117188,10,50,100,3260,0.379999995231628,0.595000028610229,0.280000001192093,0.259999990463257,0.703999996185303,0.699999988079071,0.899999976158142,0.899999976158142,1.20000004768372,0.899999976158142
69,1,9,2081,0.313178181648254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.343678160919541,0.343678160919541,0.143678160919541,0.143678160919541,-0.143678160919541,0.343678160919541,0.343678160919541,0.56551724137931,0.56551724137931,-0.1,-0.1,0.56551724137931,0.56551724137931,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.402428833,0.414228178,0.183342989,0.535175308,0.390555374,0.074269318,1.0,1.0,1.0,0.163182703,0.527194897,0.2946224,0.015,0.39249,0.41191,0.1956,1.0,1.0,0.004335,0.995665,5,8.39999961853027,15.1999998092651,8.20590019226074,21.2388000488281,158.164703369141,10.4584999084473,17.5541896820068,32.019100189209,3118.19995117188,10,50,100,3260,0.379999995231628,0.595000028610229,0.280000001192093,0.259999990463257,0.703999996185303,0.699999988079071,0.899999976158142,0.899999976158142,1.20000004768372,0.899999976158142
70,1,9,2082,0.313178181648254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.341379310344829,0.341379310344829,0.141379310344829,0.141379310344829,-0.141379310344829,0.341379310344829,0.341379310344829,0.562068965517241,0.562068965517241,-0.1,-0.1,0.562068965517241,0.562068965517241,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.402428833,0.414228178,0.183342989,0.535175308,0.390555374,0.074269318,1.0,1.0,1.0,0.163182703,0.527194897,0.2946224,0.015,0.39249,0.41191,0.1956,1.0,1.0,0.004335,0.995665,5,8.39999961853027,15.1999998092651,8.20590019226074,21.2388000488281,158.164703369141,10.4584999084473,17.5541896820068,32.019100189209,3118.19995117188,10,50,100,3260,0.379999995231628,0.595000028610229,0.280000001192093,0.259999990463257,0.703999996185303,0.699999988079071,0.899999976158142,0.899999976158142,1.20000004768372,0.899999976158142
71,1,9,2083,0.313178181648254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.339080459770116,0.339080459770116,0.139080459770116,0.139080459770116,-0.139080459770116,0.339080459770116,0.339080459770116,0.558620689655172,0.558620689655172,-0.1,-0.1,0.558620689655172,0.558620689655172,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.402428833,0.414228178,0.183342989,0.535175308,0.390555374,0.074269318,1.0,1.0,1.0,0.163182703,0.527194897,0.2946224,0.015,0.39249,0.41191,0.1956,1.0,1.0,0.004335,0.995665,5,8.39999961853027,15.1999998092651,8.20590019226074,21.2388000488281,158.164703369141,10.4584999084473,17.5541896820068,32.019100189209,3118.19995117188,10,50,100,3260,0.379999995231628,0.595000028610229,0.280000001192093,0.259999990463257,0.703999996185303,0.699999988079071,0.899999976158142,0.899999976158142,1.20000004768372,0.899999976158142
72,1,9,2084,0.313178181648254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.336781609195403,0.336781609195403,0.136781609195403,0.136781609195403,-0.136781609195403,0.336781609195403,0.336781609195403,0.555172413793103,0.555172413793103,-0.1,-0.1,0.555172413793103,0.555172413793103,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.402428833,0.414228178,0.183342989,0.535175308,0.390555374,0.074269318,1.0,1.0,1.0,0.163182703,0.527194897,0.2946224,0.015,0.39249,0.41191,0.1956,1.0,1.0,0.004335,0.995665,5,8.39999961853027,15.1999998092651,8.20590019226074,21.2388000488281,158.164703369141,10.4584999084473,17.5541896820068,32.019100189209,3118.19995117188,10,50,100,3260,0.379999995231628,0.595000028610229,0.280000001192093,0.259999990463257,0.703999996185303,0.699999988079071,0.899999976158142,0.899999976158142,1.20000004768372,0.899999976158142
73,1,9,2085,0.313178181648254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.334482758620691,0.334482758620691,0.134482758620691,0.134482758620691,-0.134482758620691,0.334482758620691,0.334482758620691,0.551724137931034,0.551724137931034,-0.1,-0.1,0.551724137931034,0.551724137931034,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.402428833,0.414228178,0.183342989,0.535175308,0.390555374,0.074269318,1.0,1.0,1.0,0.163182703,0.527194897,0.2946224,0.015,0.39249,0.41191,0.1956,1.0,1.0,0.004335,0.995665,5,8.39999961853027,15.1999998092651,8.20590019226074,21.2388000488281,158.164703369141,10.4584999084473,17.5541896820068,32.019100189209,3118.19995117188,10,50,100,3260,0.379999995231628,0.595000028610229,0.280000001192093,0.259999990463257,0.703999996185303,0.699999988079071,0.899999976158142,0.899999976158142,1.20000004768372,0.899999976158142
74,1,9,2086,0.313178181648254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.332183908045978,0.332183908045978,0.132183908045978,0.132183908045978,-0.132183908045978,0.332183908045978,0.332183908045978,0.548275862068965,0.548275862068965,-0.1,-0.1,0.548275862068965,0.548275862068965,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.402428833,0.414228178,0.183342989,0.535175308,0.390555374,0.074269318,1.0,1.0,1.0,0.163182703,0.527194897,0.2946224,0.015,0.39249,0.41191,0.1956,1.0,1.0,0.004335,0.995665,5,8.39999961853027,15.1999998092651,8.20590019226074,21.2388000488281,158.164703369141,10.4584999084473,17.5541896820068,32.019100189209,3118.19995117188,10,50,100,3260,0.379999995231628,0.595000028610229,0.280000001192093,0.259999990463257,0.703999996185303,0.699999988079071,0.899999976158142,0.899999976158142,1.20000004768372,0.899999976158142
75,1,9,2087,0.313178181648254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.329885057471265,0.329885057471265,0.129885057471265,0.129885057471265,-0.129885057471265,0.329885057471265,0.329885057471265,0.544827586206896,0.544827586206896,-0.1,-0.1,0.544827586206896,0.544827586206896,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.402428833,0.414228178,0.183342989,0.535175308,0.390555374,0.074269318,1.0,1.0,1.0,0.163182703,0.527194897,0.2946224,0.015,0.39249,0.41191,0.1956,1.0,1.0,0.004335,0.995665,5,8.39999961853027,15.1999998092651,8.20590019226074,21.2388000488281,158.164703369141,10.4584999084473,17.5541896820068,32.019100189209,3118.19995117188,10,50,100,3260,0.379999995231628,0.595000028610229,0.280000001192093,0.259999990463257,0.703999996185303,0.699999988079071,0.899999976158142,0.899999976158142,1.20000004768372,0.899999976158142
76,1,9,2088,0.313178181648254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.327586206896553,0.327586206896553,0.127586206896553,0.127586206896553,-0.127586206896553,0.327586206896553,0.327586206896553,0.541379310344827,0.541379310344827,-0.1,-0.1,0.541379310344827,0.541379310344827,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.402428833,0.414228178,0.183342989,0.535175308,0.390555374,0.074269318,1.0,1.0,1.0,0.163182703,0.527194897,0.2946224,0.015,0.39249,0.41191,0.1956,1.0,1.0,0.004335,0.995665,5,8.39999961853027,15.1999998092651,8.20590019226074,21.2388000488281,158.164703369141,10.4584999084473,17.5541896820068,32.019100189209,3118.19995117188,10,50,100,3260,0.379999995231628,0.595000028610229,0.280000001192093,0.259999990463257,0.703999996185303,0.699999988079071,0.899999976158142,0.899999976158142,1.20000004768372,0.899999976158142
77,1,9,2089,0.313178181648254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.32528735632184,0.32528735632184,0.12528735632184,0.12528735632184,-0.12528735632184,0.32528735632184,0.32528735632184,0.537931034482758,0.537931034482758,-0.1,-0.1,0.537931034482758,0.537931034482758,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.402428833,0.414228178,0.183342989,0.535175308,0.390555374,0.074269318,1.0,1.0,1.0,0.163182703,0.527194897,0.2946224,0.015,0.39249,0.41191,0.1956,1.0,1.0,0.004335,0.995665,5,8.39999961853027,15.1999998092651,8.20590019226074,21.2388000488281,158.164703369141,10.4584999084473,17.5541896820068,32.019100189209,3118.19995117188,10,50,100,3260,0.379999995231628,0.595000028610229,0.280000001192093,0.259999990463257,0.703999996185303,0.699999988079071,0.899999976158142,0.899999976158142,1.20000004768372,0.899999976158142
78,1,9,2090,0.313178181648254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.322988505747128,0.322988505747128,0.122988505747127,0.122988505747127,-0.122988505747127,0.322988505747128,0.322988505747128,0.534482758620689,0.534482758620689,-0.1,-0.1,0.534482758620689,0.534482758620689,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.402428833,0.414228178,0.183342989,0.535175308,0.390555374,0.074269318,1.0,1.0,1.0,0.163182703,0.527194897,0.2946224,0.015,0.39249,0.41191,0.1956,1.0,1.0,0.004335,0.995665,5,8.39999961853027,15.1999998092651,8.20590019226074,21.2388000488281,158.164703369141,10.4584999084473,17.5541896820068,32.019100189209,3118.19995117188,10,50,100,3260,0.379999995231628,0.595000028610229,0.280000001192093,0.259999990463257,0.703999996185303,0.699999988079071,0.899999976158142,0.899999976158142,1.20000004768372,0.899999976158142
79,1,9,2091,0.313178181648254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.320689655172415,0.320689655172415,0.120689655172415,0.120689655172415,-0.120689655172415,0.320689655172415,0.320689655172415,0.53103448275862,0.53103448275862,-0.1,-0.1,0.53103448275862,0.53103448275862,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.402428833,0.414228178,0.183342989,0.535175308,0.390555374,0.074269318,1.0,1.0,1.0,0.163182703,0.527194897,0.2946224,0.015,0.39249,0.41191,0.1956,1.0,1.0,0.004335,0.995665,5,8.39999961853027,15.1999998092651,8.20590019226074,21.2388000488281,158.164703369141,10.4584999084473,17.5541896820068,32.019100189209,3118.19995117188,10,50,100,3260,0.379999995231628,0.595000028610229,0.280000001192093,0.259999990463257,0.703999996185303,0.699999988079071,0.899999976158142,0.899999976158142,1.20000004768372,0.899999976158142
80,1,9,2092,0.313178181648254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.318390804597702,0.318390804597702,0.118390804597702,0.118390804597702,-0.118390804597702,0.318390804597702,0.318390804597702,0.527586206896551,0.527586206896551,-0.1,-0.1,0.527586206896551,0.527586206896551,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.402428833,0.414228178,0.183342989,0.535175308,0.390555374,0.074269318,1.0,1.0,1.0,0.163182703,0.527194897,0.2946224,0.015,0.39249,0.41191,0.1956,1.0,1.0,0.004335,0.995665,5,8.39999961853027,15.1999998092651,8.20590019226074,21.2388000488281,158.164703369141,10.4584999084473,17.5541896820068,32.019100189209,3118.19995117188,10,50,100,3260,0.379999995231628,0.595000028610229,0.280000001192093,0.259999990463257,0.703999996185303,0.699999988079071,0.899999976158142,0.899999976158142,1.20000004768372,0.899999976158142
81,1,9,2093,0.313178181648254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.31609195402299,0.31609195402299,0.11609195402299,0.11609195402299,-0.11609195402299,0.31609195402299,0.31609195402299,0.524137931034482,0.524137931034482,-0.1,-0.1,0.524137931034482,0.524137931034482,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.402428833,0.414228178,0.183342989,0.535175308,0.390555374,0.074269318,1.0,1.0,1.0,0.163182703,0.527194897,0.2946224,0.015,0.39249,0.41191,0.1956,1.0,1.0,0.004335,0.995665,5,8.39999961853027,15.1999998092651,8.20590019226074,21.2388000488281,158.164703369141,10.4584999084473,17.5541896820068,32.019100189209,3118.19995117188,10,50,100,3260,0.379999995231628,0.595000028610229,0.280000001192093,0.259999990463257,0.703999996185303,0.699999988079071,0.899999976158142,0.899999976158142,1.20000004768372,0.899999976158142
82,1,9,2094,0.313178181648254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.313793103448277,0.313793103448277,0.113793103448277,0.113793103448277,-0.113793103448277,0.313793103448277,0.313793103448277,0.520689655172413,0.520689655172413,-0.1,-0.1,0.520689655172413,0.520689655172413,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.402428833,0.414228178,0.183342989,0.535175308,0.390555374,0.074269318,1.0,1.0,1.0,0.163182703,0.527194897,0.2946224,0.015,0.39249,0.41191,0.1956,1.0,1.0,0.004335,0.995665,5,8.39999961853027,15.1999998092651,8.20590019226074,21.2388000488281,158.164703369141,10.4584999084473,17.5541896820068,32.019100189209,3118.19995117188,10,50,100,3260,0.379999995231628,0.595000028610229,0.280000001192093,0.259999990463257,0.703999996185303,0.699999988079071,0.899999976158142,0.899999976158142,1.20000004768372,0.899999976158142
83,1,9,2095,0.313178181648254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.311494252873564,0.311494252873564,0.111494252873564,0.111494252873564,-0.111494252873564,0.311494252873564,0.311494252873564,0.517241379310344,0.517241379310344,-0.1,-0.1,0.517241379310344,0.517241379310344,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.402428833,0.414228178,0.183342989,0.535175308,0.390555374,0.074269318,1.0,1.0,1.0,0.163182703,0.527194897,0.2946224,0.015,0.39249,0.41191,0.1956,1.0,1.0,0.004335,0.995665,5,8.39999961853027,15.1999998092651,8.20590019226074,21.2388000488281,158.164703369141,10.4584999084473,17.5541896820068,32.019100189209,3118.19995117188,10,50,100,3260,0.379999995231628,0.595000028610229,0.280000001192093,0.259999990463257,0.703999996185303,0.699999988079071,0.899999976158142,0.899999976158142,1.20000004768372,0.899999976158142
84,1,9,2096,0.313178181648254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.309195402298852,0.309195402298852,0.109195402298852,0.109195402298852,-0.109195402298852,0.309195402298852,0.309195402298852,0.513793103448275,0.513793103448275,-0.1,-0.1,0.513793103448275,0.513793103448275,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.402428833,0.414228178,0.183342989,0.535175308,0.390555374,0.074269318,1.0,1.0,1.0,0.163182703,0.527194897,0.2946224,0.015,0.39249,0.41191,0.1956,1.0,1.0,0.004335,0.995665,5,8.39999961853027,15.1999998092651,8.20590019226074,21.2388000488281,158.164703369141,10.4584999084473,17.5541896820068,32.019100189209,3118.19995117188,10,50,100,3260,0.379999995231628,0.595000028610229,0.280000001192093,0.259999990463257,0.703999996185303,0.699999988079071,0.899999976158142,0.899999976158142,1.20000004768372,0.899999976158142
