,ScenarioID,CountryID,Year,AvailableVehiclesID,JSType_VSMID,LoadFactor
1471,1,9,2073,6,2,0.990297343992831
1472,1,9,2073,6,3,0.990297343992831
1473,1,9,2073,7,4,1.0
1474,1,9,2073,7,10,1.0
1475,1,9,2073,7,11,1.0
1476,1,9,2073,7,12,1.0
1477,1,9,2073,8,4,1.0
1478,1,9,2073,8,10,1.0
1479,1,9,2073,8,11,1.0
1480,1,9,2073,8,12,1.0
1481,1,9,2073,9,5,1.0
1482,1,9,2073,9,6,1.0
1483,1,9,2073,9,7,1.0
1484,1,9,2073,10,9,1.0
1485,1,9,2073,10,13,1.0
1486,1,9,2073,11,9,1.0
1487,1,9,2073,11,13,1.0
1488,1,9,2074,4,1,1.00789737875117
1489,1,9,2074,4,2,1.00789737875117
1490,1,9,2074,4,3,1.00789737875117
1491,1,9,2074,5,1,1.20833010081351
1492,1,9,2074,5,2,1.20833010081351
1493,1,9,2074,5,3,1.20833010081351
1494,1,9,2074,6,1,0.990297343992831
1495,1,9,2074,6,2,0.990297343992831
1496,1,9,2074,6,3,0.990297343992831
1497,1,9,2074,7,4,1.0
1498,1,9,2074,7,10,1.0
1499,1,9,2074,7,11,1.0
1500,1,9,2074,7,12,1.0
1501,1,9,2074,8,4,1.0
1502,1,9,2074,8,10,1.0
1503,1,9,2074,8,11,1.0
1504,1,9,2074,8,12,1.0
1505,1,9,2074,9,5,1.0
1506,1,9,2074,9,6,1.0
1507,1,9,2074,9,7,1.0
1508,1,9,2074,10,9,1.0
1509,1,9,2074,10,13,1.0
1510,1,9,2074,11,9,1.0
1511,1,9,2074,11,13,1.0
1512,1,9,2075,4,1,1.00789737875117
1513,1,9,2075,4,2,1.00789737875117
1514,1,9,2075,4,3,1.00789737875117
1515,1,9,2075,5,1,1.20833010081351
1516,1,9,2075,5,2,1.20833010081351
1517,1,9,2075,5,3,1.20833010081351
1518,1,9,2075,6,1,0.990297343992831
1519,1,9,2075,6,2,0.990297343992831
1520,1,9,2075,6,3,0.990297343992831
1521,1,9,2075,7,4,1.0
1522,1,9,2075,7,10,1.0
1523,1,9,2075,7,11,1.0
1524,1,9,2075,7,12,1.0
1525,1,9,2075,8,4,1.0
1526,1,9,2075,8,10,1.0
1527,1,9,2075,8,11,1.0
1528,1,9,2075,8,12,1.0
1529,1,9,2075,9,5,1.0
1530,1,9,2075,9,6,1.0
1531,1,9,2075,9,7,1.0
1532,1,9,2075,10,9,1.0
1533,1,9,2075,10,13,1.0
1534,1,9,2075,11,9,1.0
1535,1,9,2075,11,13,1.0
1536,1,9,2076,4,1,1.00789737875117
1537,1,9,2076,4,2,1.00789737875117
1538,1,9,2076,4,3,1.00789737875117
1539,1,9,2076,5,1,1.20833010081351
1540,1,9,2076,5,2,1.20833010081351
1541,1,9,2076,5,3,1.20833010081351
1542,1,9,2076,6,1,0.990297343992831
1543,1,9,2076,6,2,0.990297343992831
1544,1,9,2076,6,3,0.990297343992831
1545,1,9,2076,7,4,1.0
1546,1,9,2076,7,10,1.0
1547,1,9,2076,7,11,1.0
1548,1,9,2076,7,12,1.0
1549,1,9,2076,8,4,1.0
1550,1,9,2076,8,10,1.0
1551,1,9,2076,8,11,1.0
1552,1,9,2076,8,12,1.0
1553,1,9,2076,9,5,1.0
1554,1,9,2076,9,6,1.0
1555,1,9,2076,9,7,1.0
1556,1,9,2076,10,9,1.0
1557,1,9,2076,10,13,1.0
1558,1,9,2076,11,9,1.0
1559,1,9,2076,11,13,1.0
1560,1,9,2077,4,1,1.00789737875117
1561,1,9,2077,4,2,1.00789737875117
1562,1,9,2077,4,3,1.00789737875117
1563,1,9,2077,5,1,1.20833010081351
1564,1,9,2077,5,2,1.20833010081351
1565,1,9,2077,5,3,1.20833010081351
1566,1,9,2077,6,1,0.990297343992831
1567,1,9,2077,6,2,0.990297343992831
1568,1,9,2077,6,3,0.990297343992831
1569,1,9,2077,7,4,1.0
1570,1,9,2077,7,10,1.0
1571,1,9,2077,7,11,1.0
1572,1,9,2077,7,12,1.0
1573,1,9,2077,8,4,1.0
1574,1,9,2077,8,10,1.0
1575,1,9,2077,8,11,1.0
1576,1,9,2077,8,12,1.0
1577,1,9,2077,9,5,1.0
1578,1,9,2077,9,6,1.0
1579,1,9,2077,9,7,1.0
1580,1,9,2077,10,9,1.0
1581,1,9,2077,10,13,1.0
1582,1,9,2077,11,9,1.0
1583,1,9,2077,11,13,1.0
1584,1,9,2078,4,1,1.00789737875117
1585,1,9,2078,4,2,1.00789737875117
1586,1,9,2078,4,3,1.00789737875117
1587,1,9,2078,5,1,1.20833010081351
1588,1,9,2078,5,2,1.20833010081351
1589,1,9,2078,5,3,1.20833010081351
1590,1,9,2078,6,1,0.990297343992831
1591,1,9,2078,6,2,0.990297343992831
1592,1,9,2078,6,3,0.990297343992831
1593,1,9,2078,7,4,1.0
1594,1,9,2078,7,10,1.0
1595,1,9,2078,7,11,1.0
1596,1,9,2078,7,12,1.0
1597,1,9,2078,8,4,1.0
1598,1,9,2078,8,10,1.0
1599,1,9,2078,8,11,1.0
1600,1,9,2078,8,12,1.0
1601,1,9,2078,9,5,1.0
1602,1,9,2078,9,6,1.0
1603,1,9,2078,9,7,1.0
1604,1,9,2078,10,9,1.0
1605,1,9,2078,10,13,1.0
1606,1,9,2078,11,9,1.0
1607,1,9,2078,11,13,1.0
1608,1,9,2079,4,1,1.00789737875117
1609,1,9,2079,4,2,1.00789737875117
1610,1,9,2079,4,3,1.00789737875117
1611,1,9,2079,5,1,1.20833010081351
1612,1,9,2079,5,2,1.20833010081351
1613,1,9,2079,5,3,1.20833010081351
1614,1,9,2079,6,1,0.990297343992831
1615,1,9,2079,6,2,0.990297343992831
1616,1,9,2079,6,3,0.990297343992831
1617,1,9,2079,7,4,1.0
1618,1,9,2079,7,10,1.0
1619,1,9,2079,7,11,1.0
1620,1,9,2079,7,12,1.0
1621,1,9,2079,8,4,1.0
1622,1,9,2079,8,10,1.0
1623,1,9,2079,8,11,1.0
1624,1,9,2079,8,12,1.0
1625,1,9,2079,9,5,1.0
1626,1,9,2079,9,6,1.0
1627,1,9,2079,9,7,1.0
1628,1,9,2079,10,9,1.0
1629,1,9,2079,10,13,1.0
1630,1,9,2079,11,9,1.0
1631,1,9,2079,11,13,1.0
1632,1,9,2080,4,1,1.00789737875117
1633,1,9,2080,4,2,1.00789737875117
1634,1,9,2080,4,3,1.00789737875117
1635,1,9,2080,5,1,1.20833010081351
1636,1,9,2080,5,2,1.20833010081351
1637,1,9,2080,5,3,1.20833010081351
1638,1,9,2080,6,1,0.990297343992831
1639,1,9,2080,6,2,0.990297343992831
1640,1,9,2080,6,3,0.990297343992831
1641,1,9,2080,7,4,1.0
1642,1,9,2080,7,10,1.0
1643,1,9,2080,7,11,1.0
1644,1,9,2080,7,12,1.0
1645,1,9,2080,8,4,1.0
1646,1,9,2080,8,10,1.0
1647,1,9,2080,8,11,1.0
1648,1,9,2080,8,12,1.0
1649,1,9,2080,9,5,1.0
1650,1,9,2080,9,6,1.0
1651,1,9,2080,9,7,1.0
1652,1,9,2080,10,9,1.0
1653,1,9,2080,10,13,1.0
1654,1,9,2080,11,9,1.0
1655,1,9,2080,11,13,1.0
1656,1,9,2081,4,1,1.00789737875117
1657,1,9,2081,4,2,1.00789737875117
1658,1,9,2081,4,3,1.00789737875117
1659,1,9,2081,5,1,1.20833010081351
1660,1,9,2081,5,2,1.20833010081351
1661,1,9,2081,5,3,1.20833010081351
1662,1,9,2081,6,1,0.990297343992831
1663,1,9,2081,6,2,0.990297343992831
1664,1,9,2081,6,3,0.990297343992831
1665,1,9,2081,7,4,1.0
1666,1,9,2081,7,10,1.0
1667,1,9,2081,7,11,1.0
1668,1,9,2081,7,12,1.0
1669,1,9,2081,8,4,1.0
1670,1,9,2081,8,10,1.0
1671,1,9,2081,8,11,1.0
1672,1,9,2081,8,12,1.0
1673,1,9,2081,9,5,1.0
1674,1,9,2081,9,6,1.0
1675,1,9,2081,9,7,1.0
1676,1,9,2081,10,9,1.0
1677,1,9,2081,10,13,1.0
1678,1,9,2081,11,9,1.0
1679,1,9,2081,11,13,1.0
1680,1,9,2082,4,1,1.00789737875117
1681,1,9,2082,4,2,1.00789737875117
1682,1,9,2082,4,3,1.00789737875117
1683,1,9,2082,5,1,1.20833010081351
1684,1,9,2082,5,2,1.20833010081351
1685,1,9,2082,5,3,1.20833010081351
1686,1,9,2082,6,1,0.990297343992831
1687,1,9,2082,6,2,0.990297343992831
1688,1,9,2082,6,3,0.990297343992831
1689,1,9,2082,7,4,1.0
1690,1,9,2082,7,10,1.0
1691,1,9,2082,7,11,1.0
1692,1,9,2082,7,12,1.0
1693,1,9,2082,8,4,1.0
1694,1,9,2082,8,10,1.0
1695,1,9,2082,8,11,1.0
1696,1,9,2082,8,12,1.0
1697,1,9,2082,9,5,1.0
1698,1,9,2082,9,6,1.0
1699,1,9,2082,9,7,1.0
1700,1,9,2082,10,9,1.0
1701,1,9,2082,10,13,1.0
1702,1,9,2082,11,9,1.0
1703,1,9,2082,11,13,1.0
1704,1,9,2083,4,1,1.00789737875117
1705,1,9,2083,4,2,1.00789737875117
1706,1,9,2083,4,3,1.00789737875117
1707,1,9,2083,5,1,1.20833010081351
1708,1,9,2083,5,2,1.20833010081351
1709,1,9,2083,5,3,1.20833010081351
1710,1,9,2083,6,1,0.990297343992831
1711,1,9,2083,6,2,0.990297343992831
1712,1,9,2083,6,3,0.990297343992831
1713,1,9,2083,7,4,1.0
1714,1,9,2083,7,10,1.0
1715,1,9,2083,7,11,1.0
1716,1,9,2083,7,12,1.0
1717,1,9,2083,8,4,1.0
1718,1,9,2083,8,10,1.0
1719,1,9,2083,8,11,1.0
1720,1,9,2083,8,12,1.0
1721,1,9,2083,9,5,1.0
1722,1,9,2083,9,6,1.0
1723,1,9,2083,9,7,1.0
1724,1,9,2083,10,9,1.0
1725,1,9,2083,10,13,1.0
1726,1,9,2083,11,9,1.0
1727,1,9,2083,11,13,1.0
1728,1,9,2084,4,1,1.00789737875117
1729,1,9,2084,4,2,1.00789737875117
1730,1,9,2084,4,3,1.00789737875117
1731,1,9,2084,5,1,1.20833010081351
1732,1,9,2084,5,2,1.20833010081351
1733,1,9,2084,5,3,1.20833010081351
1734,1,9,2084,6,1,0.990297343992831
1735,1,9,2084,6,2,0.990297343992831
1736,1,9,2084,6,3,0.990297343992831
1737,1,9,2084,7,4,1.0
1738,1,9,2084,7,10,1.0
1739,1,9,2084,7,11,1.0
1740,1,9,2084,7,12,1.0
1741,1,9,2084,8,4,1.0
1742,1,9,2084,8,10,1.0
1743,1,9,2084,8,11,1.0
1744,1,9,2084,8,12,1.0
1745,1,9,2084,9,5,1.0
1746,1,9,2084,9,6,1.0
1747,1,9,2084,9,7,1.0
1748,1,9,2084,10,9,1.0
1749,1,9,2084,10,13,1.0
1750,1,9,2084,11,9,1.0
1751,1,9,2084,11,13,1.0
1752,1,9,2085,4,1,1.00789737875117
1753,1,9,2085,4,2,1.00789737875117
1754,1,9,2085,4,3,1.00789737875117
1755,1,9,2085,5,1,1.20833010081351
1756,1,9,2085,5,2,1.20833010081351
1757,1,9,2085,5,3,1.20833010081351
1758,1,9,2085,6,1,0.990297343992831
1759,1,9,2085,6,2,0.990297343992831
1760,1,9,2085,6,3,0.990297343992831
1761,1,9,2085,7,4,1.0
1762,1,9,2085,7,10,1.0
1763,1,9,2085,7,11,1.0
1764,1,9,2085,7,12,1.0
1765,1,9,2085,8,4,1.0
1766,1,9,2085,8,10,1.0
1767,1,9,2085,8,11,1.0
1768,1,9,2085,8,12,1.0
1769,1,9,2085,9,5,1.0
1770,1,9,2085,9,6,1.0
1771,1,9,2085,9,7,1.0
1772,1,9,2085,10,9,1.0
1773,1,9,2085,10,13,1.0
1774,1,9,2085,11,9,1.0
1775,1,9,2085,11,13,1.0
1776,1,9,2086,4,1,1.00789737875117
1777,1,9,2086,4,2,1.00789737875117
1778,1,9,2086,4,3,1.00789737875117
1779,1,9,2086,5,1,1.20833010081351
1780,1,9,2086,5,2,1.20833010081351
1781,1,9,2086,5,3,1.20833010081351
1782,1,9,2086,6,1,0.990297343992831
1783,1,9,2086,6,2,0.990297343992831
1784,1,9,2086,6,3,0.990297343992831
1785,1,9,2086,7,4,1.0
1786,1,9,2086,7,10,1.0
1787,1,9,2086,7,11,1.0
1788,1,9,2086,7,12,1.0
1789,1,9,2086,8,4,1.0
1790,1,9,2086,8,10,1.0
1791,1,9,2086,8,11,1.0
1792,1,9,2086,8,12,1.0
1793,1,9,2086,9,5,1.0
1794,1,9,2086,9,6,1.0
1795,1,9,2086,9,7,1.0
1796,1,9,2086,10,9,1.0
1797,1,9,2086,10,13,1.0
1798,1,9,2086,11,9,1.0
1799,1,9,2086,11,13,1.0
1800,1,9,2087,4,1,1.00789737875117
1801,1,9,2087,4,2,1.00789737875117
1802,1,9,2087,4,3,1.00789737875117
1803,1,9,2087,5,1,1.20833010081351
1804,1,9,2087,5,2,1.20833010081351
1805,1,9,2087,5,3,1.20833010081351
1806,1,9,2087,6,1,0.990297343992831
1807,1,9,2087,6,2,0.990297343992831
1808,1,9,2087,6,3,0.990297343992831
1809,1,9,2087,7,4,1.0
1810,1,9,2087,7,10,1.0
1811,1,9,2087,7,11,1.0
1812,1,9,2087,7,12,1.0
1813,1,9,2087,8,4,1.0
1814,1,9,2087,8,10,1.0
1815,1,9,2087,8,11,1.0
1816,1,9,2087,8,12,1.0
1817,1,9,2087,9,5,1.0
1818,1,9,2087,9,6,1.0
1819,1,9,2087,9,7,1.0
1820,1,9,2087,10,9,1.0
1821,1,9,2087,10,13,1.0
1822,1,9,2087,11,9,1.0
1823,1,9,2087,11,13,1.0
1824,1,9,2088,4,1,1.00789737875117
1825,1,9,2088,4,2,1.00789737875117
1826,1,9,2088,4,3,1.00789737875117
1827,1,9,2088,5,1,1.20833010081351
1828,1,9,2088,5,2,1.20833010081351
1829,1,9,2088,5,3,1.20833010081351
1830,1,9,2088,6,1,0.990297343992831
1831,1,9,2088,6,2,0.990297343992831
1832,1,9,2088,6,3,0.990297343992831
1833,1,9,2088,7,4,1.0
1834,1,9,2088,7,10,1.0
1835,1,9,2088,7,11,1.0
1836,1,9,2088,7,12,1.0
1837,1,9,2088,8,4,1.0
1838,1,9,2088,8,10,1.0
1839,1,9,2088,8,11,1.0
1840,1,9,2088,8,12,1.0
1841,1,9,2088,9,5,1.0
1842,1,9,2088,9,6,1.0
1843,1,9,2088,9,7,1.0
1844,1,9,2088,10,9,1.0
1845,1,9,2088,10,13,1.0
1846,1,9,2088,11,9,1.0
1847,1,9,2088,11,13,1.0
1848,1,9,2089,4,1,1.00789737875117
1849,1,9,2089,4,2,1.00789737875117
1850,1,9,2089,4,3,1.00789737875117
1851,1,9,2089,5,1,1.20833010081351
1852,1,9,2089,5,2,1.20833010081351
1853,1,9,2089,5,3,1.20833010081351
1854,1,9,2089,6,1,0.990297343992831
1855,1,9,2089,6,2,0.990297343992831
1856,1,9,2089,6,3,0.990297343992831
1857,1,9,2089,7,4,1.0
1858,1,9,2089,7,10,1.0
1859,1,9,2089,7,11,1.0
1860,1,9,2089,7,12,1.0
1861,1,9,2089,8,4,1.0
1862,1,9,2089,8,10,1.0
1863,1,9,2089,8,11,1.0
1864,1,9,2089,8,12,1.0
1865,1,9,2089,9,5,1.0
1866,1,9,2089,9,6,1.0
1867,1,9,2089,9,7,1.0
1868,1,9,2089,10,9,1.0
1869,1,9,2089,10,13,1.0
1870,1,9,2089,11,9,1.0
1871,1,9,2089,11,13,1.0
1872,1,9,2090,4,1,1.00789737875117
1873,1,9,2090,4,2,1.00789737875117
1874,1,9,2090,4,3,1.00789737875117
1875,1,9,2090,5,1,1.20833010081351
1876,1,9,2090,5,2,1.20833010081351
1877,1,9,2090,5,3,1.20833010081351
1878,1,9,2090,6,1,0.990297343992831
1879,1,9,2090,6,2,0.990297343992831
1880,1,9,2090,6,3,0.990297343992831
1881,1,9,2090,7,4,1.0
1882,1,9,2090,7,10,1.0
1883,1,9,2090,7,11,1.0
1884,1,9,2090,7,12,1.0
1885,1,9,2090,8,4,1.0
1886,1,9,2090,8,10,1.0
1887,1,9,2090,8,11,1.0
1888,1,9,2090,8,12,1.0
1889,1,9,2090,9,5,1.0
1890,1,9,2090,9,6,1.0
1891,1,9,2090,9,7,1.0
1892,1,9,2090,10,9,1.0
1893,1,9,2090,10,13,1.0
1894,1,9,2090,11,9,1.0
1895,1,9,2090,11,13,1.0
1896,1,9,2091,4,1,1.00789737875117
1897,1,9,2091,4,2,1.00789737875117
1898,1,9,2091,4,3,1.00789737875117
1899,1,9,2091,5,1,1.20833010081351
1900,1,9,2091,5,2,1.20833010081351
1901,1,9,2091,5,3,1.20833010081351
1902,1,9,2091,6,1,0.990297343992831
1903,1,9,2091,6,2,0.990297343992831
1904,1,9,2091,6,3,0.990297343992831
1905,1,9,2091,7,4,1.0
1906,1,9,2091,7,10,1.0
1907,1,9,2091,7,11,1.0
1908,1,9,2091,7,12,1.0
1909,1,9,2091,8,4,1.0
1910,1,9,2091,8,10,1.0
1911,1,9,2091,8,11,1.0
1912,1,9,2091,8,12,1.0
1913,1,9,2091,9,5,1.0
1914,1,9,2091,9,6,1.0
1915,1,9,2091,9,7,1.0
1916,1,9,2091,10,9,1.0
1917,1,9,2091,10,13,1.0
1918,1,9,2091,11,9,1.0
1919,1,9,2091,11,13,1.0
1920,1,9,2092,4,1,1.00789737875117
1921,1,9,2092,4,2,1.00789737875117
1922,1,9,2092,4,3,1.00789737875117
1923,1,9,2092,5,1,1.20833010081351
1924,1,9,2092,5,2,1.20833010081351
1925,1,9,2092,5,3,1.20833010081351
1926,1,9,2092,6,1,0.990297343992831
1927,1,9,2092,6,2,0.990297343992831
1928,1,9,2092,6,3,0.990297343992831
1929,1,9,2092,7,4,1.0
1930,1,9,2092,7,10,1.0
1931,1,9,2092,7,11,1.0
1932,1,9,2092,7,12,1.0
1933,1,9,2092,8,4,1.0
1934,1,9,2092,8,10,1.0
1935,1,9,2092,8,11,1.0
1936,1,9,2092,8,12,1.0
1937,1,9,2092,9,5,1.0
1938,1,9,2092,9,6,1.0
1939,1,9,2092,9,7,1.0
1940,1,9,2092,10,9,1.0
1941,1,9,2092,10,13,1.0
1942,1,9,2092,11,9,1.0
1943,1,9,2092,11,13,1.0
1944,1,9,2093,4,1,1.00789737875117
1945,1,9,2093,4,2,1.00789737875117
1946,1,9,2093,4,3,1.00789737875117
1947,1,9,2093,5,1,1.20833010081351
1948,1,9,2093,5,2,1.20833010081351
1949,1,9,2093,5,3,1.20833010081351
1950,1,9,2093,6,1,0.990297343992831
1951,1,9,2093,6,2,0.990297343992831
1952,1,9,2093,6,3,0.990297343992831
1953,1,9,2093,7,4,1.0
1954,1,9,2093,7,10,1.0
1955,1,9,2093,7,11,1.0
1956,1,9,2093,7,12,1.0
1957,1,9,2093,8,4,1.0
1958,1,9,2093,8,10,1.0
1959,1,9,2093,8,11,1.0
1960,1,9,2093,8,12,1.0
1961,1,9,2093,9,5,1.0
1962,1,9,2093,9,6,1.0
1963,1,9,2093,9,7,1.0
1964,1,9,2093,10,9,1.0
1965,1,9,2093,10,13,1.0
1966,1,9,2093,11,9,1.0
1967,1,9,2093,11,13,1.0
1968,1,9,2094,4,1,1.00789737875117
1969,1,9,2094,4,2,1.00789737875117
1970,1,9,2094,4,3,1.00789737875117
1971,1,9,2094,5,1,1.20833010081351
1972,1,9,2094,5,2,1.20833010081351
1973,1,9,2094,5,3,1.20833010081351
1974,1,9,2094,6,1,0.990297343992831
1975,1,9,2094,6,2,0.990297343992831
1976,1,9,2094,6,3,0.990297343992831
1977,1,9,2094,7,4,1.0
1978,1,9,2094,7,10,1.0
1979,1,9,2094,7,11,1.0
1980,1,9,2094,7,12,1.0
1981,1,9,2094,8,4,1.0
1982,1,9,2094,8,10,1.0
1983,1,9,2094,8,11,1.0
1984,1,9,2094,8,12,1.0
1985,1,9,2094,9,5,1.0
1986,1,9,2094,9,6,1.0
1987,1,9,2094,9,7,1.0
1988,1,9,2094,10,9,1.0
1989,1,9,2094,10,13,1.0
1990,1,9,2094,11,9,1.0
1991,1,9,2094,11,13,1.0
1992,1,9,2095,4,1,1.00789737875117
1993,1,9,2095,4,2,1.00789737875117
1994,1,9,2095,4,3,1.00789737875117
1995,1,9,2095,5,1,1.20833010081351
1996,1,9,2095,5,2,1.20833010081351
1997,1,9,2095,5,3,1.20833010081351
1998,1,9,2095,6,1,0.990297343992831
1999,1,9,2095,6,2,0.990297343992831
2000,1,9,2095,6,3,0.990297343992831
2001,1,9,2095,7,4,1.0
2002,1,9,2095,7,10,1.0
2003,1,9,2095,7,11,1.0
2004,1,9,2095,7,12,1.0
2005,1,9,2095,8,4,1.0
2006,1,9,2095,8,10,1.0
2007,1,9,2095,8,11,1.0
2008,1,9,2095,8,12,1.0
2009,1,9,2095,9,5,1.0
2010,1,9,2095,9,6,1.0
2011,1,9,2095,9,7,1.0
2012,1,9,2095,10,9,1.0
2013,1,9,2095,10,13,1.0
2014,1,9,2095,11,9,1.0
2015,1,9,2095,11,13,1.0
2016,1,9,2096,4,1,1.00789737875117
2017,1,9,2096,4,2,1.00789737875117
2018,1,9,2096,4,3,1.00789737875117
2019,1,9,2096,5,1,1.20833010081351
2020,1,9,2096,5,2,1.20833010081351
2021,1,9,2096,5,3,1.20833010081351
2022,1,9,2096,6,1,0.990297343992831
2023,1,9,2096,6,2,0.990297343992831
2024,1,9,2096,6,3,0.990297343992831
2025,1,9,2096,7,4,1.0
2026,1,9,2096,7,10,1.0
2027,1,9,2096,7,11,1.0
2028,1,9,2096,7,12,1.0
2029,1,9,2096,8,4,1.0
2030,1,9,2096,8,10,1.0
2031,1,9,2096,8,11,1.0
2032,1,9,2096,8,12,1.0
2033,1,9,2096,9,5,1.0
2034,1,9,2096,9,6,1.0
2035,1,9,2096,9,7,1.0
2036,1,9,2096,10,9,1.0
2037,1,9,2096,10,13,1.0
2038,1,9,2096,11,9,1.0
2039,1,9,2096,11,13,1.0
2040,1,9,2097,4,1,1.00789737875117
2041,1,9,2097,4,2,1.00789737875117
2042,1,9,2097,4,3,1.00789737875117
2043,1,9,2097,5,1,1.20833010081351
2044,1,9,2097,5,2,1.20833010081351
2045,1,9,2097,5,3,1.20833010081351
2046,1,9,2097,6,1,0.990297343992831
2047,1,9,2097,6,2,0.990297343992831
2048,1,9,2097,6,3,0.990297343992831
2049,1,9,2097,7,4,1.0
2050,1,9,2097,7,10,1.0
2051,1,9,2097,7,11,1.0
2052,1,9,2097,7,12,1.0
2053,1,9,2097,8,4,1.0
2054,1,9,2097,8,10,1.0
2055,1,9,2097,8,11,1.0
2056,1,9,2097,8,12,1.0
2057,1,9,2097,9,5,1.0
2058,1,9,2097,9,6,1.0
2059,1,9,2097,9,7,1.0
2060,1,9,2097,10,9,1.0
2061,1,9,2097,10,13,1.0
2062,1,9,2097,11,9,1.0
2063,1,9,2097,11,13,1.0
2064,1,9,2098,4,1,1.00789737875117
2065,1,9,2098,4,2,1.00789737875117
2066,1,9,2098,4,3,1.00789737875117
2067,1,9,2098,5,1,1.20833010081351
2068,1,9,2098,5,2,1.20833010081351
2069,1,9,2098,5,3,1.20833010081351
2070,1,9,2098,6,1,0.990297343992831
2071,1,9,2098,6,2,0.990297343992831
2072,1,9,2098,6,3,0.990297343992831
2073,1,9,2098,7,4,1.0
2074,1,9,2098,7,10,1.0
2075,1,9,2098,7,11,1.0
2076,1,9,2098,7,12,1.0
2077,1,9,2098,8,4,1.0
2078,1,9,2098,8,10,1.0
2079,1,9,2098,8,11,1.0
2080,1,9,2098,8,12,1.0
2081,1,9,2098,9,5,1.0
2082,1,9,2098,9,6,1.0
2083,1,9,2098,9,7,1.0
2084,1,9,2098,10,9,1.0
2085,1,9,2098,10,13,1.0
2086,1,9,2098,11,9,1.0
2087,1,9,2098,11,13,1.0
2088,1,9,2099,4,1,1.00789737875117
2089,1,9,2099,4,2,1.00789737875117
2090,1,9,2099,4,3,1.00789737875117
2091,1,9,2099,5,1,1.20833010081351
2092,1,9,2099,5,2,1.20833010081351
2093,1,9,2099,5,3,1.20833010081351
2094,1,9,2099,6,1,0.990297343992831
2095,1,9,2099,6,2,0.990297343992831
2096,1,9,2099,6,3,0.990297343992831
2097,1,9,2099,7,4,1.0
2098,1,9,2099,7,10,1.0
2099,1,9,2099,7,11,1.0
2100,1,9,2099,7,12,1.0
2101,1,9,2099,8,4,1.0
2102,1,9,2099,8,10,1.0
2103,1,9,2099,8,11,1.0
2104,1,9,2099,8,12,1.0
2105,1,9,2099,9,5,1.0
2106,1,9,2099,9,6,1.0
2107,1,9,2099,9,7,1.0
2108,1,9,2099,10,9,1.0
2109,1,9,2099,10,13,1.0
2110,1,9,2099,11,9,1.0
2111,1,9,2099,11,13,1.0
2112,1,9,2100,4,1,1.00789737875117
2113,1,9,2100,4,2,1.00789737875117
2114,1,9,2100,4,3,1.00789737875117
2115,1,9,2100,5,1,1.20833010081351
2116,1,9,2100,5,2,1.20833010081351
2117,1,9,2100,5,3,1.20833010081351
2118,1,9,2100,6,1,0.990297343992831
2119,1,9,2100,6,2,0.990297343992831
2120,1,9,2100,6,3,0.990297343992831
2121,1,9,2100,7,4,1.0
2122,1,9,2100,7,10,1.0
2123,1,9,2100,7,11,1.0
2124,1,9,2100,7,12,1.0
2125,1,9,2100,8,4,1.0
2126,1,9,2100,8,10,1.0
2127,1,9,2100,8,11,1.0
2128,1,9,2100,8,12,1.0
2129,1,9,2100,9,5,1.0
2130,1,9,2100,9,6,1.0
2131,1,9,2100,9,7,1.0
2132,1,9,2100,10,9,1.0
2133,1,9,2100,10,13,1.0
2134,1,9,2100,11,9,1.0
2135,1,9,2100,11,13,1.0
