,CountryID,TechID,Year,TransTypeID,MassCatID,Description,AveCapacity,AveLoadFactor,AveAnnualKm,Investment,CostPerTrain,ExpectLife,FailSteep
1130,9,2130,2080,2,32,Rail - Train - Regional - Diesel - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1131,9,2130,2081,2,32,Rail - Train - Regional - Diesel - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1132,9,2130,2082,2,32,Rail - Train - Regional - Diesel - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1133,9,2130,2083,2,32,Rail - Train - Regional - Diesel - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1134,9,2130,2084,2,32,Rail - Train - Regional - Diesel - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1135,9,2130,2085,2,32,Rail - Train - Regional - Diesel - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1136,9,2130,2086,2,32,Rail - Train - Regional - Diesel - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1137,9,2130,2087,2,32,Rail - Train - Regional - Diesel - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1138,9,2130,2088,2,32,Rail - Train - Regional - Diesel - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1139,9,2130,2089,2,32,Rail - Train - Regional - Diesel - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1140,9,2130,2090,2,32,Rail - Train - Regional - Diesel - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1141,9,2130,2091,2,32,Rail - Train - Regional - Diesel - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1142,9,2130,2092,2,32,Rail - Train - Regional - Diesel - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1143,9,2130,2093,2,32,Rail - Train - Regional - Diesel - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1144,9,2130,2094,2,32,Rail - Train - Regional - Diesel - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1145,9,2130,2095,2,32,Rail - Train - Regional - Diesel - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1146,9,2130,2096,2,32,Rail - Train - Regional - Diesel - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1147,9,2130,2097,2,32,Rail - Train - Regional - Diesel - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1148,9,2130,2098,2,32,Rail - Train - Regional - Diesel - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1149,9,2130,2099,2,32,Rail - Train - Regional - Diesel - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1150,9,2130,2100,2,32,Rail - Train - Regional - Diesel - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1151,9,2140,2012,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1152,9,2140,2013,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1153,9,2140,2014,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1154,9,2140,2015,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1155,9,2140,2016,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1156,9,2140,2017,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1157,9,2140,2018,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1158,9,2140,2019,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1159,9,2140,2020,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1160,9,2140,2021,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1161,9,2140,2022,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1162,9,2140,2023,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1163,9,2140,2024,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1164,9,2140,2025,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1165,9,2140,2026,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1166,9,2140,2027,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1167,9,2140,2028,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1168,9,2140,2029,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1169,9,2140,2030,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1170,9,2140,2031,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1171,9,2140,2032,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1172,9,2140,2033,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1173,9,2140,2034,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1174,9,2140,2035,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1175,9,2140,2036,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1176,9,2140,2037,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1177,9,2140,2038,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1178,9,2140,2039,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1179,9,2140,2040,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1180,9,2140,2041,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1181,9,2140,2042,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1182,9,2140,2043,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1183,9,2140,2044,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1184,9,2140,2045,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1185,9,2140,2046,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1186,9,2140,2047,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1187,9,2140,2048,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1188,9,2140,2049,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1189,9,2140,2050,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1190,9,2140,2051,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1191,9,2140,2052,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1192,9,2140,2053,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1193,9,2140,2054,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1194,9,2140,2055,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1195,9,2140,2056,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1196,9,2140,2057,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1197,9,2140,2058,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1198,9,2140,2059,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1199,9,2140,2060,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1200,9,2140,2061,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1201,9,2140,2062,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1202,9,2140,2063,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1203,9,2140,2064,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1204,9,2140,2065,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1205,9,2140,2066,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1206,9,2140,2067,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1207,9,2140,2068,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1208,9,2140,2069,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1209,9,2140,2070,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1210,9,2140,2071,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1211,9,2140,2072,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1212,9,2140,2073,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1213,9,2140,2074,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1214,9,2140,2075,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1215,9,2140,2076,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1216,9,2140,2077,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1217,9,2140,2078,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1218,9,2140,2079,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1219,9,2140,2080,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1220,9,2140,2081,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1221,9,2140,2082,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1222,9,2140,2083,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1223,9,2140,2084,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1224,9,2140,2085,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1225,9,2140,2086,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1226,9,2140,2087,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1227,9,2140,2088,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1228,9,2140,2089,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1229,9,2140,2090,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1230,9,2140,2091,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1231,9,2140,2092,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1232,9,2140,2093,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1233,9,2140,2094,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1234,9,2140,2095,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1235,9,2140,2096,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1236,9,2140,2097,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1237,9,2140,2098,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1238,9,2140,2099,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1239,9,2140,2100,2,32,Rail - Train - Regional - Electricity - Standard 2 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
1240,9,2150,2015,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1241,9,2150,2016,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1242,9,2150,2017,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1243,9,2150,2018,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1244,9,2150,2019,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1245,9,2150,2020,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1246,9,2150,2021,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1247,9,2150,2022,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1248,9,2150,2023,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1249,9,2150,2024,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1250,9,2150,2025,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1251,9,2150,2026,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1252,9,2150,2027,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1253,9,2150,2028,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1254,9,2150,2029,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1255,9,2150,2030,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1256,9,2150,2031,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1257,9,2150,2032,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1258,9,2150,2033,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1259,9,2150,2034,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1260,9,2150,2035,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1261,9,2150,2036,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1262,9,2150,2037,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1263,9,2150,2038,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1264,9,2150,2039,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1265,9,2150,2040,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1266,9,2150,2041,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1267,9,2150,2042,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1268,9,2150,2043,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1269,9,2150,2044,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1270,9,2150,2045,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1271,9,2150,2046,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1272,9,2150,2047,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1273,9,2150,2048,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1274,9,2150,2049,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1275,9,2150,2050,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1276,9,2150,2051,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1277,9,2150,2052,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1278,9,2150,2053,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1279,9,2150,2054,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1280,9,2150,2055,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1281,9,2150,2056,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1282,9,2150,2057,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1283,9,2150,2058,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1284,9,2150,2059,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1285,9,2150,2060,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1286,9,2150,2061,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1287,9,2150,2062,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1288,9,2150,2063,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1289,9,2150,2064,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1290,9,2150,2065,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1291,9,2150,2066,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1292,9,2150,2067,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1293,9,2150,2068,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1294,9,2150,2069,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1295,9,2150,2070,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1296,9,2150,2071,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1297,9,2150,2072,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1298,9,2150,2073,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1299,9,2150,2074,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1300,9,2150,2075,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1301,9,2150,2076,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1302,9,2150,2077,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1303,9,2150,2078,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1304,9,2150,2079,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1305,9,2150,2080,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1306,9,2150,2081,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1307,9,2150,2082,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1308,9,2150,2083,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1309,9,2150,2084,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1310,9,2150,2085,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1311,9,2150,2086,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1312,9,2150,2087,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1313,9,2150,2088,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1314,9,2150,2089,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1315,9,2150,2090,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1316,9,2150,2091,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1317,9,2150,2092,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1318,9,2150,2093,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1319,9,2150,2094,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1320,9,2150,2095,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1321,9,2150,2096,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1322,9,2150,2097,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1323,9,2150,2098,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1324,9,2150,2099,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1325,9,2150,2100,1,32,Rail - Train - Regional - Diesel - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1326,9,2160,2015,1,32,Rail - Train - Regional - Electricity - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1327,9,2160,2016,1,32,Rail - Train - Regional - Electricity - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1328,9,2160,2017,1,32,Rail - Train - Regional - Electricity - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1329,9,2160,2018,1,32,Rail - Train - Regional - Electricity - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1330,9,2160,2019,1,32,Rail - Train - Regional - Electricity - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1331,9,2160,2020,1,32,Rail - Train - Regional - Electricity - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1332,9,2160,2021,1,32,Rail - Train - Regional - Electricity - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1333,9,2160,2022,1,32,Rail - Train - Regional - Electricity - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1334,9,2160,2023,1,32,Rail - Train - Regional - Electricity - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1335,9,2160,2024,1,32,Rail - Train - Regional - Electricity - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1336,9,2160,2025,1,32,Rail - Train - Regional - Electricity - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1337,9,2160,2026,1,32,Rail - Train - Regional - Electricity - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
1338,9,2160,2027,1,32,Rail - Train - Regional - Electricity - Standard 3 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
