,ScenarioID,CountryID,Year,AvailableVehiclesID,JSType_VSMID,LoadFactor
2443,2,7,2024,9,7,1.0
2444,2,7,2024,10,9,1.0
2445,2,7,2024,10,13,1.0
2446,2,7,2024,11,9,1.0
2447,2,7,2024,11,13,1.0
2448,2,7,2025,4,1,1.17777800559998
2449,2,7,2025,4,2,1.04444396495819
2450,2,7,2025,4,3,1.04444396495819
2451,2,7,2025,5,1,1.06666696071625
2452,2,7,2025,5,2,1.0
2453,2,7,2025,5,3,1.0
2454,2,7,2025,6,1,1.05555605888367
2455,2,7,2025,6,2,1.0
2456,2,7,2025,6,3,1.0
2457,2,7,2025,7,4,1.05555605888367
2458,2,7,2025,7,10,1.0
2459,2,7,2025,7,11,1.04444396495819
2460,2,7,2025,7,12,1.0
2461,2,7,2025,8,4,1.08888900279999
2462,2,7,2025,8,10,1.0
2463,2,7,2025,8,11,1.0
2464,2,7,2025,8,12,1.0
2465,2,7,2025,9,5,1.0
2466,2,7,2025,9,6,1.0
2467,2,7,2025,9,7,1.0
2468,2,7,2025,10,9,1.0
2469,2,7,2025,10,13,1.0
2470,2,7,2025,11,9,1.0
2471,2,7,2025,11,13,1.0
2472,2,7,2026,4,1,1.18666696548462
2473,2,7,2026,4,2,1.04666697978973
2474,2,7,2026,4,3,1.04666697978973
2475,2,7,2026,5,1,1.07000005245209
2476,2,7,2026,5,2,1.0
2477,2,7,2026,5,3,1.0
2478,2,7,2026,6,1,1.05833303928375
2479,2,7,2026,6,2,1.0
2480,2,7,2026,6,3,1.0
2481,2,7,2026,7,4,1.05833303928375
2482,2,7,2026,7,10,1.0
2483,2,7,2026,7,11,1.04666697978973
2484,2,7,2026,7,12,1.0
2485,2,7,2026,8,4,1.09333300590515
2486,2,7,2026,8,10,1.0
2487,2,7,2026,8,11,1.0
2488,2,7,2026,8,12,1.0
2489,2,7,2026,9,5,1.0
2490,2,7,2026,9,6,1.0
2491,2,7,2026,9,7,1.0
2492,2,7,2026,10,9,1.0
2493,2,7,2026,10,13,1.0
2494,2,7,2026,11,9,1.0
2495,2,7,2026,11,13,1.0
2496,2,7,2027,4,1,1.19555604457855
2497,2,7,2027,4,2,1.04888904094696
2498,2,7,2027,4,3,1.04888904094696
2499,2,7,2027,5,1,1.07333302497864
2500,2,7,2027,5,2,1.0
2501,2,7,2027,5,3,1.0
2502,2,7,2027,6,1,1.06111097335815
2503,2,7,2027,6,2,1.0
2504,2,7,2027,6,3,1.0
2505,2,7,2027,7,4,1.06111097335815
2506,2,7,2027,7,10,1.0
2507,2,7,2027,7,11,1.04888904094696
2508,2,7,2027,7,12,1.0
2509,2,7,2027,8,4,1.09777796268463
2510,2,7,2027,8,10,1.0
2511,2,7,2027,8,11,1.0
2512,2,7,2027,8,12,1.0
2513,2,7,2027,9,5,1.0
2514,2,7,2027,9,6,1.0
2515,2,7,2027,9,7,1.0
2516,2,7,2027,10,9,1.0
2517,2,7,2027,10,13,1.0
2518,2,7,2027,11,9,1.0
2519,2,7,2027,11,13,1.0
2520,2,7,2028,4,1,1.20444405078888
2521,2,7,2028,4,2,1.0511109828949
2522,2,7,2028,4,3,1.0511109828949
2523,2,7,2028,5,1,1.0766669511795
2524,2,7,2028,5,2,1.0
2525,2,7,2028,5,3,1.0
2526,2,7,2028,6,1,1.06388902664185
2527,2,7,2028,6,2,1.0
2528,2,7,2028,6,3,1.0
2529,2,7,2028,7,4,1.06388902664185
2530,2,7,2028,7,10,1.0
2531,2,7,2028,7,11,1.0511109828949
2532,2,7,2028,7,12,1.0
2533,2,7,2028,8,4,1.10222196578979
2534,2,7,2028,8,10,1.0
2535,2,7,2028,8,11,1.0
2536,2,7,2028,8,12,1.0
2537,2,7,2028,9,5,1.0
2538,2,7,2028,9,6,1.0
2539,2,7,2028,9,7,1.0
2540,2,7,2028,10,9,1.0
2541,2,7,2028,10,13,1.0
2542,2,7,2028,11,9,1.0
2543,2,7,2028,11,13,1.0
2544,2,7,2029,4,1,1.21333301067352
2545,2,7,2029,4,2,1.05333304405212
2546,2,7,2029,4,3,1.05333304405212
2547,2,7,2029,5,1,1.08000004291534
2548,2,7,2029,5,2,1.0
2549,2,7,2029,5,3,1.0
2550,2,7,2029,6,1,1.06666696071625
2551,2,7,2029,6,2,1.0
2552,2,7,2029,6,3,1.0
2553,2,7,2029,7,4,1.06666696071625
2554,2,7,2029,7,10,1.0
2555,2,7,2029,7,11,1.05333304405212
2556,2,7,2029,7,12,1.0
2557,2,7,2029,8,4,1.10666704177856
2558,2,7,2029,8,10,1.0
2559,2,7,2029,8,11,1.0
2560,2,7,2029,8,12,1.0
2561,2,7,2029,9,5,1.0
2562,2,7,2029,9,6,1.0
2563,2,7,2029,9,7,1.0
2564,2,7,2029,10,9,1.0
2565,2,7,2029,10,13,1.0
2566,2,7,2029,11,9,1.0
2567,2,7,2029,11,13,1.0
2568,2,7,2030,4,1,1.22222197055817
2569,2,7,2030,4,2,1.05555605888367
2570,2,7,2030,4,3,1.05555605888367
2571,2,7,2030,5,1,1.08333301544189
2572,2,7,2030,5,2,1.0
2573,2,7,2030,5,3,1.0
2574,2,7,2030,6,1,1.06944394111633
2575,2,7,2030,6,2,1.0
2576,2,7,2030,6,3,1.0
2577,2,7,2030,7,4,1.06944394111633
2578,2,7,2030,7,10,1.0
2579,2,7,2030,7,11,1.05555605888367
2580,2,7,2030,7,12,1.0
2581,2,7,2030,8,4,1.11111104488373
2582,2,7,2030,8,10,1.0
2583,2,7,2030,8,11,1.0
2584,2,7,2030,8,12,1.0
2585,2,7,2030,9,5,1.0
2586,2,7,2030,9,6,1.0
2587,2,7,2030,9,7,1.0
2588,2,7,2030,10,9,1.0
2589,2,7,2030,10,13,1.0
2590,2,7,2030,11,9,1.0
2591,2,7,2030,11,13,1.0
2592,2,7,2031,4,1,1.2311110496521
2593,2,7,2031,4,2,1.0577780008316
2594,2,7,2031,4,3,1.0577780008316
2595,2,7,2031,5,1,1.08666694164276
2596,2,7,2031,5,2,1.0
2597,2,7,2031,5,3,1.0
2598,2,7,2031,6,1,1.07222199440002
2599,2,7,2031,6,2,1.0
2600,2,7,2031,6,3,1.0
2601,2,7,2031,7,4,1.07222199440002
2602,2,7,2031,7,10,1.0
2603,2,7,2031,7,11,1.0577780008316
2604,2,7,2031,7,12,1.0
2605,2,7,2031,8,4,1.11555600166321
2606,2,7,2031,8,10,1.0
2607,2,7,2031,8,11,1.0
2608,2,7,2031,8,12,1.0
2609,2,7,2031,9,5,1.0
2610,2,7,2031,9,6,1.0
2611,2,7,2031,9,7,1.0
2612,2,7,2031,10,9,1.0
2613,2,7,2031,10,13,1.0
2614,2,7,2031,11,9,1.0
2615,2,7,2031,11,13,1.0
2616,2,7,2032,4,1,1.24000000953674
2617,2,7,2032,4,2,1.05999994277954
2618,2,7,2032,4,3,1.05999994277954
2619,2,7,2032,5,1,1.0900000333786
2620,2,7,2032,5,2,1.0
2621,2,7,2032,5,3,1.0
2622,2,7,2032,6,1,1.07500004768372
2623,2,7,2032,6,2,1.0
2624,2,7,2032,6,3,1.0
2625,2,7,2032,7,4,1.07500004768372
2626,2,7,2032,7,10,1.0
2627,2,7,2032,7,11,1.05999994277954
2628,2,7,2032,7,12,1.0
2629,2,7,2032,8,4,1.12000000476837
2630,2,7,2032,8,10,1.0
2631,2,7,2032,8,11,1.0
2632,2,7,2032,8,12,1.0
2633,2,7,2032,9,5,1.0
2634,2,7,2032,9,6,1.0
2635,2,7,2032,9,7,1.0
2636,2,7,2032,10,9,1.0
2637,2,7,2032,10,13,1.0
2638,2,7,2032,11,9,1.0
2639,2,7,2032,11,13,1.0
2640,2,7,2033,4,1,1.24888896942139
2641,2,7,2033,4,2,1.06222200393677
2642,2,7,2033,4,3,1.06222200393677
2643,2,7,2033,5,1,1.09333300590515
2644,2,7,2033,5,2,1.0
2645,2,7,2033,5,3,1.0
2646,2,7,2033,6,1,1.07777798175812
2647,2,7,2033,6,2,1.0
2648,2,7,2033,6,3,1.0
2649,2,7,2033,7,4,1.07777798175812
2650,2,7,2033,7,10,1.0
2651,2,7,2033,7,11,1.06222200393677
2652,2,7,2033,7,12,1.0
2653,2,7,2033,8,4,1.12444400787354
2654,2,7,2033,8,10,1.0
2655,2,7,2033,8,11,1.0
2656,2,7,2033,8,12,1.0
2657,2,7,2033,9,5,1.0
2658,2,7,2033,9,6,1.0
2659,2,7,2033,9,7,1.0
2660,2,7,2033,10,9,1.0
2661,2,7,2033,10,13,1.0
2662,2,7,2033,11,9,1.0
2663,2,7,2033,11,13,1.0
2664,2,7,2034,4,1,1.25777804851532
2665,2,7,2034,4,2,1.0644439458847
2666,2,7,2034,4,3,1.0644439458847
2667,2,7,2034,5,1,1.09666705131531
2668,2,7,2034,5,2,1.0
2669,2,7,2034,5,3,1.0
2670,2,7,2034,6,1,1.08055603504181
2671,2,7,2034,6,2,1.0
2672,2,7,2034,6,3,1.0
2673,2,7,2034,7,4,1.08055603504181
2674,2,7,2034,7,10,1.0
2675,2,7,2034,7,11,1.0644439458847
2676,2,7,2034,7,12,1.0
2677,2,7,2034,8,4,1.12888896465302
2678,2,7,2034,8,10,1.0
2679,2,7,2034,8,11,1.0
2680,2,7,2034,8,12,1.0
2681,2,7,2034,9,5,1.0
2682,2,7,2034,9,6,1.0
2683,2,7,2034,9,7,1.0
2684,2,7,2034,10,9,1.0
2685,2,7,2034,10,13,1.0
2686,2,7,2034,11,9,1.0
2687,2,7,2034,11,13,1.0
2688,2,7,2035,4,1,1.26666700839996
2689,2,7,2035,4,2,1.06666696071625
2690,2,7,2035,4,3,1.06666696071625
2691,2,7,2035,5,1,1.10000002384186
2692,2,7,2035,5,2,1.0
2693,2,7,2035,5,3,1.0
2694,2,7,2035,6,1,1.08333301544189
2695,2,7,2035,6,2,1.0
2696,2,7,2035,6,3,1.0
2697,2,7,2035,7,4,1.08333301544189
2698,2,7,2035,7,10,1.0
2699,2,7,2035,7,11,1.06666696071625
2700,2,7,2035,7,12,1.0
2701,2,7,2035,8,4,1.13333296775818
2702,2,7,2035,8,10,1.0
2703,2,7,2035,8,11,1.0
2704,2,7,2035,8,12,1.0
2705,2,7,2035,9,5,1.0
2706,2,7,2035,9,6,1.0
2707,2,7,2035,9,7,1.0
2708,2,7,2035,10,9,1.0
2709,2,7,2035,10,13,1.0
2710,2,7,2035,11,9,1.0
2711,2,7,2035,11,13,1.0
2712,2,7,2036,4,1,1.27555596828461
2713,2,7,2036,4,2,1.06888902187347
2714,2,7,2036,4,3,1.06888902187347
2715,2,7,2036,5,1,1.10333299636841
2716,2,7,2036,5,2,1.0
2717,2,7,2036,5,3,1.0
2718,2,7,2036,6,1,1.0861109495163
2719,2,7,2036,6,2,1.0
2720,2,7,2036,6,3,1.0
2721,2,7,2036,7,4,1.0861109495163
2722,2,7,2036,7,10,1.0
2723,2,7,2036,7,11,1.06888902187347
2724,2,7,2036,7,12,1.0
2725,2,7,2036,8,4,1.13777804374695
2726,2,7,2036,8,10,1.0
2727,2,7,2036,8,11,1.0
2728,2,7,2036,8,12,1.0
2729,2,7,2036,9,5,1.0
2730,2,7,2036,9,6,1.0
2731,2,7,2036,9,7,1.0
2732,2,7,2036,10,9,1.0
2733,2,7,2036,10,13,1.0
2734,2,7,2036,11,9,1.0
2735,2,7,2036,11,13,1.0
2736,2,7,2037,4,1,1.28444397449493
2737,2,7,2037,4,2,1.07111096382141
2738,2,7,2037,4,3,1.07111096382141
2739,2,7,2037,5,1,1.10666704177856
2740,2,7,2037,5,2,1.0
2741,2,7,2037,5,3,1.0
2742,2,7,2037,6,1,1.08888900279999
2743,2,7,2037,6,2,1.0
2744,2,7,2037,6,3,1.0
2745,2,7,2037,7,4,1.08888900279999
2746,2,7,2037,7,10,1.0
2747,2,7,2037,7,11,1.07111096382141
2748,2,7,2037,7,12,1.0
2749,2,7,2037,8,4,1.14222204685211
2750,2,7,2037,8,10,1.0
2751,2,7,2037,8,11,1.0
2752,2,7,2037,8,12,1.0
2753,2,7,2037,9,5,1.0
2754,2,7,2037,9,6,1.0
2755,2,7,2037,9,7,1.0
2756,2,7,2037,10,9,1.0
2757,2,7,2037,10,13,1.0
2758,2,7,2037,11,9,1.0
2759,2,7,2037,11,13,1.0
2760,2,7,2038,4,1,1.29333305358887
2761,2,7,2038,4,2,1.07333302497864
2762,2,7,2038,4,3,1.07333302497864
2763,2,7,2038,5,1,1.11000001430511
2764,2,7,2038,5,2,1.0
2765,2,7,2038,5,3,1.0
2766,2,7,2038,6,1,1.09166705608368
2767,2,7,2038,6,2,1.0
2768,2,7,2038,6,3,1.0
2769,2,7,2038,7,4,1.09166705608368
2770,2,7,2038,7,10,1.0
2771,2,7,2038,7,11,1.07333302497864
2772,2,7,2038,7,12,1.0
2773,2,7,2038,8,4,1.14666700363159
2774,2,7,2038,8,10,1.0
2775,2,7,2038,8,11,1.0
2776,2,7,2038,8,12,1.0
2777,2,7,2038,9,5,1.0
2778,2,7,2038,9,6,1.0
2779,2,7,2038,9,7,1.0
2780,2,7,2038,10,9,1.0
2781,2,7,2038,10,13,1.0
2782,2,7,2038,11,9,1.0
2783,2,7,2038,11,13,1.0
2784,2,7,2039,4,1,1.30222201347351
2785,2,7,2039,4,2,1.07555603981018
2786,2,7,2039,4,3,1.07555603981018
2787,2,7,2039,5,1,1.11333298683167
2788,2,7,2039,5,2,1.0
2789,2,7,2039,5,3,1.0
2790,2,7,2039,6,1,1.09444403648376
2791,2,7,2039,6,2,1.0
2792,2,7,2039,6,3,1.0
2793,2,7,2039,7,4,1.09444403648376
2794,2,7,2039,7,10,1.0
2795,2,7,2039,7,11,1.07555603981018
2796,2,7,2039,7,12,1.0
2797,2,7,2039,8,4,1.15111100673676
2798,2,7,2039,8,10,1.0
2799,2,7,2039,8,11,1.0
2800,2,7,2039,8,12,1.0
2801,2,7,2039,9,5,1.0
2802,2,7,2039,9,6,1.0
2803,2,7,2039,9,7,1.0
2804,2,7,2039,10,9,1.0
2805,2,7,2039,10,13,1.0
2806,2,7,2039,11,9,1.0
2807,2,7,2039,11,13,1.0
2808,2,7,2040,4,1,1.31111097335815
2809,2,7,2040,4,2,1.07777798175812
2810,2,7,2040,4,3,1.07777798175812
2811,2,7,2040,5,1,1.11666703224182
2812,2,7,2040,5,2,1.0
2813,2,7,2040,5,3,1.0
2814,2,7,2040,6,1,1.09722197055817
2815,2,7,2040,6,2,1.0
2816,2,7,2040,6,3,1.0
2817,2,7,2040,7,4,1.09722197055817
2818,2,7,2040,7,10,1.0
2819,2,7,2040,7,11,1.07777798175812
2820,2,7,2040,7,12,1.0
2821,2,7,2040,8,4,1.15555596351624
2822,2,7,2040,8,10,1.0
2823,2,7,2040,8,11,1.0
2824,2,7,2040,8,12,1.0
2825,2,7,2040,9,5,1.0
2826,2,7,2040,9,6,1.0
2827,2,7,2040,9,7,1.0
2828,2,7,2040,10,9,1.0
2829,2,7,2040,10,13,1.0
2830,2,7,2040,11,9,1.0
2831,2,7,2040,11,13,1.0
2832,2,7,2041,4,1,1.32000005245209
2833,2,7,2041,4,2,1.08000004291534
2834,2,7,2041,4,3,1.08000004291534
2835,2,7,2041,5,1,1.12000000476837
2836,2,7,2041,5,2,1.0
2837,2,7,2041,5,3,1.0
2838,2,7,2041,6,1,1.10000002384186
2839,2,7,2041,6,2,1.0
2840,2,7,2041,6,3,1.0
2841,2,7,2041,7,4,1.10000002384186
2842,2,7,2041,7,10,1.0
2843,2,7,2041,7,11,1.08000004291534
2844,2,7,2041,7,12,1.0
2845,2,7,2041,8,4,1.1599999666214
2846,2,7,2041,8,10,1.0
2847,2,7,2041,8,11,1.0
2848,2,7,2041,8,12,1.0
2849,2,7,2041,9,5,1.0
2850,2,7,2041,9,6,1.0
2851,2,7,2041,9,7,1.0
2852,2,7,2041,10,9,1.0
2853,2,7,2041,10,13,1.0
2854,2,7,2041,11,9,1.0
2855,2,7,2041,11,13,1.0
2856,2,7,2042,4,1,1.32888901233673
2857,2,7,2042,4,2,1.08222198486328
2858,2,7,2042,4,3,1.08222198486328
2859,2,7,2042,5,1,1.12333297729492
2860,2,7,2042,5,2,1.0
2861,2,7,2042,5,3,1.0
2862,2,7,2042,6,1,1.10277795791626
2863,2,7,2042,6,2,1.0
2864,2,7,2042,6,3,1.0
2865,2,7,2042,7,4,1.10277795791626
2866,2,7,2042,7,10,1.0
2867,2,7,2042,7,11,1.08222198486328
2868,2,7,2042,7,12,1.0
2869,2,7,2042,8,4,1.16444396972656
2870,2,7,2042,8,10,1.0
2871,2,7,2042,8,11,1.0
2872,2,7,2042,8,12,1.0
2873,2,7,2042,9,5,1.0
2874,2,7,2042,9,6,1.0
2875,2,7,2042,9,7,1.0
2876,2,7,2042,10,9,1.0
2877,2,7,2042,10,13,1.0
2878,2,7,2042,11,9,1.0
2879,2,7,2042,11,13,1.0
2880,2,7,2043,4,1,1.33777797222137
2881,2,7,2043,4,2,1.08444404602051
2882,2,7,2043,4,3,1.08444404602051
2883,2,7,2043,5,1,1.12666702270508
2884,2,7,2043,5,2,1.0
2885,2,7,2043,5,3,1.0
2886,2,7,2043,6,1,1.10555601119995
2887,2,7,2043,6,2,1.0
2888,2,7,2043,6,3,1.0
2889,2,7,2043,7,4,1.10555601119995
2890,2,7,2043,7,10,1.0
2891,2,7,2043,7,11,1.08444404602051
2892,2,7,2043,7,12,1.0
2893,2,7,2043,8,4,1.16888904571533
2894,2,7,2043,8,10,1.0
2895,2,7,2043,8,11,1.0
2896,2,7,2043,8,12,1.0
2897,2,7,2043,9,5,1.0
2898,2,7,2043,9,6,1.0
2899,2,7,2043,9,7,1.0
2900,2,7,2043,10,9,1.0
2901,2,7,2043,10,13,1.0
2902,2,7,2043,11,9,1.0
2903,2,7,2043,11,13,1.0
2904,2,7,2044,4,1,1.34666705131531
2905,2,7,2044,4,2,1.08666694164276
2906,2,7,2044,4,3,1.08666694164276
2907,2,7,2044,5,1,1.12999999523163
2908,2,7,2044,5,2,1.0
2909,2,7,2044,5,3,1.0
2910,2,7,2044,6,1,1.10833299160004
2911,2,7,2044,6,2,1.0
2912,2,7,2044,6,3,1.0
2913,2,7,2044,7,4,1.10833299160004
2914,2,7,2044,7,10,1.0
2915,2,7,2044,7,11,1.08666694164276
2916,2,7,2044,7,12,1.0
2917,2,7,2044,8,4,1.1733330488205
2918,2,7,2044,8,10,1.0
2919,2,7,2044,8,11,1.0
2920,2,7,2044,8,12,1.0
2921,2,7,2044,9,5,1.0
2922,2,7,2044,9,6,1.0
2923,2,7,2044,9,7,1.0
2924,2,7,2044,10,9,1.0
2925,2,7,2044,10,13,1.0
2926,2,7,2044,11,9,1.0
2927,2,7,2044,11,13,1.0
2928,2,7,2045,4,1,1.35555601119995
2929,2,7,2045,4,2,1.08888900279999
2930,2,7,2045,4,3,1.08888900279999
2931,2,7,2045,5,1,1.13333296775818
2932,2,7,2045,5,2,1.0
2933,2,7,2045,5,3,1.0
2934,2,7,2045,6,1,1.11111104488373
2935,2,7,2045,6,2,1.0
2936,2,7,2045,6,3,1.0
2937,2,7,2045,7,4,1.11111104488373
2938,2,7,2045,7,10,1.0
2939,2,7,2045,7,11,1.08888900279999
2940,2,7,2045,7,12,1.0
2941,2,7,2045,8,4,1.17777800559998
2942,2,7,2045,8,10,1.0
2943,2,7,2045,8,11,1.0
2944,2,7,2045,8,12,1.0
2945,2,7,2045,9,5,1.0
2946,2,7,2045,9,6,1.0
2947,2,7,2045,9,7,1.0
2948,2,7,2045,10,9,1.0
2949,2,7,2045,10,13,1.0
2950,2,7,2045,11,9,1.0
2951,2,7,2045,11,13,1.0
2952,2,7,2046,4,1,1.36444401741028
2953,2,7,2046,4,2,1.09111094474792
2954,2,7,2046,4,3,1.09111094474792
2955,2,7,2046,5,1,1.13666701316833
2956,2,7,2046,5,2,1.0
2957,2,7,2046,5,3,1.0
2958,2,7,2046,6,1,1.11388897895813
2959,2,7,2046,6,2,1.0
2960,2,7,2046,6,3,1.0
2961,2,7,2046,7,4,1.11388897895813
2962,2,7,2046,7,10,1.0
2963,2,7,2046,7,11,1.09111094474792
2964,2,7,2046,7,12,1.0
2965,2,7,2046,8,4,1.18222200870514
2966,2,7,2046,8,10,1.0
2967,2,7,2046,8,11,1.0
2968,2,7,2046,8,12,1.0
2969,2,7,2046,9,5,1.0
2970,2,7,2046,9,6,1.0
2971,2,7,2046,9,7,1.0
2972,2,7,2046,10,9,1.0
2973,2,7,2046,10,13,1.0
2974,2,7,2046,11,9,1.0
2975,2,7,2046,11,13,1.0
2976,2,7,2047,4,1,1.37333297729492
2977,2,7,2047,4,2,1.09333300590515
2978,2,7,2047,4,3,1.09333300590515
2979,2,7,2047,5,1,1.13999998569489
2980,2,7,2047,5,2,1.0
2981,2,7,2047,5,3,1.0
2982,2,7,2047,6,1,1.11666703224182
2983,2,7,2047,6,2,1.0
2984,2,7,2047,6,3,1.0
2985,2,7,2047,7,4,1.11666703224182
2986,2,7,2047,7,10,1.0
2987,2,7,2047,7,11,1.09333300590515
2988,2,7,2047,7,12,1.0
2989,2,7,2047,8,4,1.18666696548462
2990,2,7,2047,8,10,1.0
2991,2,7,2047,8,11,1.0
2992,2,7,2047,8,12,1.0
2993,2,7,2047,9,5,1.0
2994,2,7,2047,9,6,1.0
2995,2,7,2047,9,7,1.0
2996,2,7,2047,10,9,1.0
2997,2,7,2047,10,13,1.0
2998,2,7,2047,11,9,1.0
2999,2,7,2047,11,13,1.0
3000,2,7,2048,4,1,1.38222205638885
3001,2,7,2048,4,2,1.09555602073669
3002,2,7,2048,4,3,1.09555602073669
3003,2,7,2048,5,1,1.14333295822144
3004,2,7,2048,5,2,1.0
3005,2,7,2048,5,3,1.0
3006,2,7,2048,6,1,1.11944401264191
3007,2,7,2048,6,2,1.0
3008,2,7,2048,6,3,1.0
3009,2,7,2048,7,4,1.11944401264191
3010,2,7,2048,7,10,1.0
3011,2,7,2048,7,11,1.09555602073669
3012,2,7,2048,7,12,1.0
3013,2,7,2048,8,4,1.19111096858978
3014,2,7,2048,8,10,1.0
3015,2,7,2048,8,11,1.0
3016,2,7,2048,8,12,1.0
3017,2,7,2048,9,5,1.0
3018,2,7,2048,9,6,1.0
3019,2,7,2048,9,7,1.0
3020,2,7,2048,10,9,1.0
3021,2,7,2048,10,13,1.0
3022,2,7,2048,11,9,1.0
3023,2,7,2048,11,13,1.0
3024,2,7,2049,4,1,1.3911110162735
3025,2,7,2049,4,2,1.09777796268463
3026,2,7,2049,4,3,1.09777796268463
3027,2,7,2049,5,1,1.14666700363159
3028,2,7,2049,5,2,1.0
3029,2,7,2049,5,3,1.0
3030,2,7,2049,6,1,1.12222194671631
3031,2,7,2049,6,2,1.0
3032,2,7,2049,6,3,1.0
3033,2,7,2049,7,4,1.12222194671631
3034,2,7,2049,7,10,1.0
3035,2,7,2049,7,11,1.09777796268463
3036,2,7,2049,7,12,1.0
3037,2,7,2049,8,4,1.19555604457855
3038,2,7,2049,8,10,1.0
3039,2,7,2049,8,11,1.0
3040,2,7,2049,8,12,1.0
3041,2,7,2049,9,5,1.0
3042,2,7,2049,9,6,1.0
3043,2,7,2049,9,7,1.0
3044,2,7,2049,10,9,1.0
3045,2,7,2049,10,13,1.0
3046,2,7,2049,11,9,1.0
3047,2,7,2049,11,13,1.0
3048,2,7,2050,4,1,1.39999997615814
3049,2,7,2050,4,2,1.10000002384186
3050,2,7,2050,4,3,1.10000002384186
3051,2,7,2050,5,1,1.14999997615814
3052,2,7,2050,5,2,1.0
3053,2,7,2050,5,3,1.0
3054,2,7,2050,6,1,1.125
3055,2,7,2050,6,2,1.0
3056,2,7,2050,6,3,1.0
3057,2,7,2050,7,4,1.125
3058,2,7,2050,7,10,1.0
3059,2,7,2050,7,11,1.10000002384186
3060,2,7,2050,7,12,1.0
3061,2,7,2050,8,4,1.20000004768372
3062,2,7,2050,8,10,1.0
3063,2,7,2050,8,11,1.0
3064,2,7,2050,8,12,1.0
3065,2,7,2050,9,5,1.0
3066,2,7,2050,9,6,1.0
3067,2,7,2050,9,7,1.0
3068,2,7,2050,10,9,1.0
3069,2,7,2050,10,13,1.0
3070,2,7,2050,11,9,1.0
3071,2,7,2050,11,13,1.0
3072,2,7,2051,4,1,1.39999997615814
3073,2,7,2051,4,2,1.10000002384186
3074,2,7,2051,4,3,1.10000002384186
3075,2,7,2051,5,1,1.14999997615814
3076,2,7,2051,5,2,1.0
3077,2,7,2051,5,3,1.0
3078,2,7,2051,6,1,1.125
3079,2,7,2051,6,2,1.0
3080,2,7,2051,6,3,1.0
3081,2,7,2051,7,4,1.125
3082,2,7,2051,7,10,1.0
3083,2,7,2051,7,11,1.10000002384186
3084,2,7,2051,7,12,1.0
3085,2,7,2051,8,4,1.20000004768372
3086,2,7,2051,8,10,1.0
3087,2,7,2051,8,11,1.0
3088,2,7,2051,8,12,1.0
3089,2,7,2051,9,5,1.0
3090,2,7,2051,9,6,1.0
3091,2,7,2051,9,7,1.0
3092,2,7,2051,10,9,1.0
3093,2,7,2051,10,13,1.0
3094,2,7,2051,11,9,1.0
3095,2,7,2051,11,13,1.0
3096,2,7,2052,4,1,1.39999997615814
3097,2,7,2052,4,2,1.10000002384186
3098,2,7,2052,4,3,1.10000002384186
3099,2,7,2052,5,1,1.14999997615814
3100,2,7,2052,5,2,1.0
3101,2,7,2052,5,3,1.0
3102,2,7,2052,6,1,1.125
3103,2,7,2052,6,2,1.0
3104,2,7,2052,6,3,1.0
3105,2,7,2052,7,4,1.125
3106,2,7,2052,7,10,1.0
3107,2,7,2052,7,11,1.10000002384186
3108,2,7,2052,7,12,1.0
3109,2,7,2052,8,4,1.20000004768372
3110,2,7,2052,8,10,1.0
3111,2,7,2052,8,11,1.0
3112,2,7,2052,8,12,1.0
3113,2,7,2052,9,5,1.0
3114,2,7,2052,9,6,1.0
3115,2,7,2052,9,7,1.0
3116,2,7,2052,10,9,1.0
3117,2,7,2052,10,13,1.0
3118,2,7,2052,11,9,1.0
3119,2,7,2052,11,13,1.0
3120,2,7,2053,4,1,1.39999997615814
3121,2,7,2053,4,2,1.10000002384186
3122,2,7,2053,4,3,1.10000002384186
3123,2,7,2053,5,1,1.14999997615814
3124,2,7,2053,5,2,1.0
3125,2,7,2053,5,3,1.0
3126,2,7,2053,6,1,1.125
3127,2,7,2053,6,2,1.0
3128,2,7,2053,6,3,1.0
3129,2,7,2053,7,4,1.125
3130,2,7,2053,7,10,1.0
3131,2,7,2053,7,11,1.10000002384186
3132,2,7,2053,7,12,1.0
3133,2,7,2053,8,4,1.20000004768372
3134,2,7,2053,8,10,1.0
3135,2,7,2053,8,11,1.0
3136,2,7,2053,8,12,1.0
3137,2,7,2053,9,5,1.0
3138,2,7,2053,9,6,1.0
3139,2,7,2053,9,7,1.0
3140,2,7,2053,10,9,1.0
3141,2,7,2053,10,13,1.0
3142,2,7,2053,11,9,1.0
3143,2,7,2053,11,13,1.0
3144,2,7,2054,4,1,1.39999997615814
3145,2,7,2054,4,2,1.10000002384186
3146,2,7,2054,4,3,1.10000002384186
3147,2,7,2054,5,1,1.14999997615814
3148,2,7,2054,5,2,1.0
3149,2,7,2054,5,3,1.0
3150,2,7,2054,6,1,1.125
3151,2,7,2054,6,2,1.0
3152,2,7,2054,6,3,1.0
3153,2,7,2054,7,4,1.125
3154,2,7,2054,7,10,1.0
3155,2,7,2054,7,11,1.10000002384186
3156,2,7,2054,7,12,1.0
3157,2,7,2054,8,4,1.20000004768372
3158,2,7,2054,8,10,1.0
3159,2,7,2054,8,11,1.0
3160,2,7,2054,8,12,1.0
3161,2,7,2054,9,5,1.0
3162,2,7,2054,9,6,1.0
3163,2,7,2054,9,7,1.0
3164,2,7,2054,10,9,1.0
3165,2,7,2054,10,13,1.0
3166,2,7,2054,11,9,1.0
