,TDVSID,ScenarioID,CountryID,Year,TechID,VehCatID,TypID,NVVehType_Value,NVVehType_PFix,NVVehType_Unit
2458,0,1,9,2017,161,S,92,188.605217524807,1,no
2459,0,1,9,2017,161,T,92,46545.5972244542,1,no
2460,0,1,9,2017,162,N,92,14850.7409332035,1,no
2461,0,1,9,2017,162,S,92,92.9455518464057,1,no
2462,0,1,9,2017,162,T,92,98241.0425400561,1,no
2463,0,1,9,2017,170,S,26,596824.178889869,1,no
2464,0,1,9,2017,170,T,26,1509073.66339751,1,no
2465,0,1,9,2017,171,N,26,576149.050741978,1,no
2466,0,1,9,2017,171,S,26,1182.06558164209,1,no
2467,0,1,9,2017,171,T,26,1631247.09016621,1,no
2468,0,1,9,2017,181,S,26,263156.877847463,1,no
2469,0,1,9,2017,181,T,26,2589503.25814258,1,no
2470,0,1,9,2017,190,S,26,74.0713631483539,1,no
2471,0,1,9,2017,190,T,26,9.97954701688337,1,no
2472,0,1,9,2017,191,S,92,99.4718627929688,1,no
2473,0,1,9,2017,191,T,92,19835.886428833,1,no
2474,0,1,9,2017,192,N,92,5712.76806640625,1,no
2475,0,1,9,2017,192,S,92,29.748046875,1,no
2476,0,1,9,2017,192,T,92,32281.5512695313,1,no
2477,0,1,9,2017,200,S,26,34344.575511774,1,no
2478,0,1,9,2017,200,T,26,2420123.86106266,1,no
2479,0,1,9,2017,210,S,26,34.1825528353039,1,no
2480,0,1,9,2017,210,T,26,4.60537469439204,1,no
2481,0,1,9,2017,220,S,26,16119.5917685209,1,no
2482,0,1,9,2017,220,T,26,10369.6430500275,1,no
2483,0,1,9,2017,230,S,26,169184.994708553,1,no
2484,0,1,9,2017,230,T,26,444929.75194247,1,no
2485,0,1,9,2017,240,S,26,96672.7889405368,1,no
2486,0,1,9,2017,240,T,26,976460.202050391,1,no
2487,0,1,9,2017,245,N,26,419056.781244433,1,no
2488,0,1,9,2017,245,S,26,834.875012440607,1,no
2489,0,1,9,2017,245,T,26,1169312.06742411,1,no
2490,0,1,9,2017,250,S,26,70.1301474960339,1,no
2491,0,1,9,2017,250,T,26,9.4485517693054,1,no
2492,0,1,9,2017,251,N,26,287597.323825993,1,no
2493,0,1,9,2017,251,S,26,813.53590765968,1,no
2494,0,1,9,2017,251,T,26,1009726.94421344,1,no
2495,0,1,9,2017,260,S,26,34496.2299846858,1,no
2496,0,1,9,2017,260,T,26,2207644.19714909,1,no
2497,0,1,9,2017,261,S,26,63.6222166332451,1,no
2498,0,1,9,2017,261,T,26,792.203052403995,1,no
2499,0,1,9,2017,265,S,26,39364.9583321847,1,no
2500,0,1,9,2017,265,T,26,2720103.70606686,1,no
2501,0,1,9,2017,266,N,26,419987.857624121,1,no
2502,0,1,9,2017,266,S,26,1141.42496976256,1,no
2503,0,1,9,2017,266,T,26,1438533.80564187,1,no
2504,0,1,9,2017,270,S,26,32.3637582979884,1,no
2505,0,1,9,2017,270,T,26,4.36033095285661,1,no
2506,0,1,9,2017,275,S,26,7.83886332279393e-15,1,no
2507,0,1,9,2017,276,S,26,22.552015362001,1,no
2508,0,1,9,2017,276,T,26,5616.72304552256,1,no
2509,0,1,9,2017,280,S,26,23835.3096283505,1,no
2510,0,1,9,2017,280,T,26,15068.7706219023,1,no
2511,0,1,9,2017,290,S,26,131967.380120403,1,no
2512,0,1,9,2017,290,T,26,334305.720354926,1,no
2513,0,1,9,2017,291,S,26,35.3549364473291,1,no
2514,0,1,9,2017,291,T,26,1853.55165930709,1,no
2515,0,1,9,2017,295,S,26,150937.631939018,1,no
2516,0,1,9,2017,295,T,26,386249.40031476,1,no
2517,0,1,9,2017,300,S,26,116951.022272762,1,no
2518,0,1,9,2017,300,T,26,1145375.62205037,1,no
2519,0,1,9,2017,302,S,91,117.20253679706,1,no
2520,0,1,9,2017,302,T,91,1992.49269922106,1,no
2521,0,1,9,2017,305,S,26,114279.718847621,1,no
2522,0,1,9,2017,305,T,26,1142332.67598852,1,no
2523,0,1,9,2017,310,S,26,12.1589386209467,1,no
2524,0,1,9,2017,310,T,26,1.63815939589175,1,no
2525,0,1,9,2017,320,S,91,2220.88902902105,1,no
2526,0,1,9,2017,320,T,91,242578.74633483,1,no
2527,0,1,9,2017,321,N,91,175200.975645463,1,no
2528,0,1,9,2017,321,S,91,473.23610628939,1,no
2529,0,1,9,2017,321,T,91,602514.808097191,1,no
2530,0,1,9,2017,330,S,26,5.61112533511641,1,no
2531,0,1,9,2017,330,T,26,0.755980273932067,1,no
2532,0,1,9,2017,340,S,26,8650.66405102408,1,no
2533,0,1,9,2017,340,T,26,5585.69143455165,1,no
2534,0,1,9,2017,350,S,26,62243.5274900008,1,no
2535,0,1,9,2017,350,T,26,163481.714936067,1,no
2536,0,1,9,2017,351,S,26,0.00465534684221745,1,no
2537,0,1,9,2017,351,T,26,0.125783523585961,1,no
2538,0,1,9,2017,360,S,26,60605.8259030972,1,no
2539,0,1,9,2017,360,T,26,614902.42166276,1,no
2540,0,1,9,2017,361,S,26,6.3888794897331,1,no
2541,0,1,9,2017,361,T,26,367.807793566726,1,no
2542,0,1,9,2017,362,S,91,0.245468281024079,1,no
2543,0,1,9,2017,362,T,91,4.40908869255382,1,no
2544,0,1,9,2017,363,S,26,25005.4503726102,1,no
2545,0,1,9,2017,363,T,26,1793159.50172016,1,no
2546,0,1,9,2017,364,N,26,5213.23975447443,1,no
2547,0,1,9,2017,364,S,26,10.9015133830835,1,no
2548,0,1,9,2017,364,T,26,15053.4246500485,1,no
2549,0,1,9,2017,365,S,26,7.75258774988016e-17,1,no
2550,0,1,9,2017,366,N,26,295760.104407169,1,no
2551,0,1,9,2017,366,S,26,897.625013375655,1,no
2552,0,1,9,2017,366,T,26,1090174.24124486,1,no
2553,0,1,9,2017,385,S,26,3.99150386072848e-06,1,no
2554,0,1,9,2017,386,S,26,0.503311689247371,1,no
2555,0,1,9,2017,386,T,26,27.5606272989614,1,no
2556,0,1,9,2017,387,S,26,1.44793033888678e-15,1,no
2557,0,1,9,2017,400,S,91,372.736858961353,1,no
2558,0,1,9,2017,400,T,91,51110.4377166975,1,no
2559,0,1,9,2017,401,N,91,63593.2873544828,1,no
2560,0,1,9,2017,401,S,91,136.37500564485,1,no
2561,0,1,9,2017,401,T,91,187041.861908725,1,no
2562,0,1,9,2017,410,S,26,75.8647497960328,1,no
2563,0,1,9,2017,410,T,26,832.199256126723,1,no
2564,0,1,9,2017,411,S,26,11.3765964149843,1,no
2565,0,1,9,2017,411,T,26,365.328417157085,1,no
2566,0,1,9,2017,412,S,26,9.23902847394967e-16,1,no
2567,0,1,9,2017,420,S,26,5.65110943199071e-19,1,no
2568,0,1,9,2017,421,S,26,5.6129168481788e-21,1,no
2569,0,1,9,2017,430,S,26,0.185554621989195,1,no
2570,0,1,9,2017,430,T,26,0.0249995238672686,1,no
2571,0,1,9,2017,431,S,26,872.296238756317,1,no
2572,0,1,9,2017,431,T,26,2418.59956643766,1,no
2573,0,1,9,2017,432,S,26,3.95536072014475e-12,1,no
2574,0,1,9,2017,433,S,26,1.09854317790325e-12,1,no
2575,0,1,9,2017,434,S,26,1.03186769577095e-14,1,no
2576,0,1,9,2017,441,S,26,8.43590310792987e-13,1,no
2577,0,1,9,2017,442,S,26,892.637488887274,1,no
2578,0,1,9,2017,442,T,26,2544.62799201947,1,no
2579,0,1,9,2017,443,S,26,7.97221883730582e-12,1,no
2580,0,1,9,2017,444,S,26,2.80245553165184e-12,1,no
2581,0,1,9,2017,445,S,26,5.66574573484452e-14,1,no
2582,0,1,9,2017,460,S,91,19.0356424177786,1,no
2583,0,1,9,2017,460,T,91,323.135461205652,1,no
2584,0,1,9,2017,461,S,91,540.512445664686,1,no
2585,0,1,9,2017,461,T,91,61515.1803492523,1,no
2586,0,1,9,2017,462,N,91,58006.8852596722,1,no
2587,0,1,9,2017,462,S,91,150.323783190599,1,no
2588,0,1,9,2017,462,T,91,196939.333930919,1,no
2589,0,1,9,2017,470,S,91,0.0735662172401207,1,no
2590,0,1,9,2017,470,T,91,1.32139296863083,1,no
2591,0,1,9,2017,471,S,91,174.656189412549,1,no
2592,0,1,9,2017,471,T,91,22768.4751991627,1,no
2593,0,1,9,2017,472,N,91,37923.6821252969,1,no
2594,0,1,9,2017,472,S,91,90.3472259618849,1,no
2595,0,1,9,2017,472,T,91,122821.331472723,1,no
2596,0,1,9,2017,480,S,26,1.2092374710341e-15,1,no
2597,0,1,9,2017,510,S,26,7.40785994558957e-15,1,no
2598,0,1,9,2017,515,S,26,43.585711722082,1,no
2599,0,1,9,2017,515,T,26,10073.9962829882,1,no
2600,0,1,9,2017,520,S,26,1.01576127628566e-12,1,no
2601,0,1,9,2017,521,S,26,4.39642841726054e-13,1,no
2602,0,1,9,2017,522,S,26,9.34877150907633e-15,1,no
2603,0,1,9,2017,530,S,26,5.62590730259503e-13,1,no
2604,0,1,9,2017,531,S,26,3.77494441119462e-13,1,no
2605,0,1,9,2017,532,S,26,9.00674900903633e-15,1,no
2606,0,1,9,2017,540,S,26,5.84968453927541e-13,1,no
2607,0,1,9,2017,541,S,26,4.21684221607321e-13,1,no
2608,0,1,9,2017,542,S,26,1.76116068799403e-14,1,no
2609,0,1,9,2017,550,S,26,1.32522446534296e-12,1,no
2610,0,1,9,2017,551,S,26,3.80439419880709e-13,1,no
2611,0,1,9,2017,552,S,26,8.38001520958036e-15,1,no
2612,0,1,9,2017,600,S,26,2.2212348543599e-16,1,no
2613,0,1,9,2017,610,S,26,4.76011663030642e-15,1,no
2614,0,1,9,2017,611,S,92,4.29612342927313,1,no
2615,0,1,9,2017,611,T,92,1043.46829892562,1,no
2616,0,1,9,2017,612,N,92,736.568107759074,1,no
2617,0,1,9,2017,612,S,92,3.92979410882095,1,no
2618,0,1,9,2017,612,T,92,4431.08277925307,1,no
2619,0,1,9,2017,620,S,91,441.600219726563,1,no
2620,0,1,9,2017,620,T,91,51479.0433349609,1,no
2621,0,1,9,2017,621,N,91,72228.546875,1,no
2622,0,1,9,2017,621,S,91,181.484375,1,no
2623,0,1,9,2017,621,T,91,236844.671875,1,no
2624,0,1,9,2017,630,S,27,59.0813557575344,1,no
2625,0,1,9,2017,630,T,27,41.4705136485286,1,no
2626,0,1,9,2017,631,S,92,11.575777053833,1,no
2627,0,1,9,2017,631,T,92,2253.09467315674,1,no
2628,0,1,9,2017,632,N,92,1956.12268066406,1,no
2629,0,1,9,2017,632,S,92,8.540771484375,1,no
2630,0,1,9,2017,632,T,92,9988.22668457031,1,no
2631,0,1,9,2017,640,S,27,1149.26254019771,1,no
2632,0,1,9,2017,640,T,27,4883.91132895145,1,no
2633,0,1,9,2017,641,S,26,10.6465354708497,1,no
2634,0,1,9,2017,641,T,26,2658.09298340263,1,no
2635,0,1,9,2017,642,N,26,5704.25086624996,1,no
2636,0,1,9,2017,642,S,26,10.3757814046112,1,no
2637,0,1,9,2017,642,T,26,15055.8150680991,1,no
2638,0,1,9,2017,660,S,27,7.10916711903989e-06,1,no
2639,0,1,9,2017,660,T,27,0.000294059454779574,1,no
2640,0,1,9,2017,670,N,27,818.242213150494,1,no
2641,0,1,9,2017,670,S,27,158.448242578372,1,no
2642,0,1,9,2017,670,T,27,14152.050164983,1,no
2643,0,1,9,2017,680,S,27,0.0347662081775243,1,no
2644,0,1,9,2017,680,T,27,1.6617322617836,1,no
2645,0,1,9,2017,690,S,27,0.371366049939888,1,no
2646,0,1,9,2017,690,T,27,205.915546903708,1,no
2647,0,1,9,2017,691,S,27,0.000201255683971685,1,no
2648,0,1,9,2017,691,T,27,0.000723556820502662,1,no
2649,0,1,9,2017,695,N,27,51.4778672279643,1,no
2650,0,1,9,2017,695,S,27,0.00382829986591168,1,no
2651,0,1,9,2017,695,T,27,61.0690012618762,1,no
2652,0,1,9,2017,700,S,27,20.1919073941833,1,no
2653,0,1,9,2017,700,T,27,14.23377590407,1,no
2654,0,1,9,2017,720,S,27,5.08792858394644,1,no
2655,0,1,9,2017,720,T,27,10.2359132435417,1,no
2656,0,1,9,2017,730,S,27,0.312922473247554,1,no
2657,0,1,9,2017,730,T,27,105.572402290309,1,no
2658,0,1,9,2017,731,N,27,122.176843043619,1,no
2659,0,1,9,2017,731,S,27,0.00292400494017455,1,no
2660,0,1,9,2017,731,T,27,129.50300412998,1,no
2661,0,1,9,2017,750,N,27,1.21316134835162,1,no
2662,0,1,9,2017,750,S,27,2.63856530898824e-05,1,no
2663,0,1,9,2017,750,T,27,1.27926177662229,1,no
2664,0,1,9,2017,810,S,27,8.3102189286276,1,no
2665,0,1,9,2017,810,T,27,62.2727128633484,1,no
2666,0,1,9,2017,811,S,27,0.00258972046094328,1,no
2667,0,1,9,2017,811,T,27,0.333301704638676,1,no
2668,0,1,9,2017,812,N,27,0.0735366914218878,1,no
2669,0,1,9,2017,812,S,27,1.6117994637492e-06,1,no
2670,0,1,9,2017,812,T,27,0.0775751912283648,1,no
2671,0,1,9,2017,850,S,27,0.839572993165893,1,no
2672,0,1,9,2017,850,T,27,32.8298645402351,1,no
2673,0,1,9,2017,853,S,27,0.0143180327126081,1,no
2674,0,1,9,2017,853,T,27,0.644621818299306,1,no
2675,0,1,9,2017,854,S,27,3.30243624319213e-10,1,no
2676,0,1,9,2017,857,S,27,0.00295851955805637,1,no
2677,0,1,9,2017,857,T,27,1.59196462588384,1,no
2678,0,1,9,2017,858,N,27,0.304527820578421,1,no
2679,0,1,9,2017,858,S,27,7.33521155898731e-06,1,no
2680,0,1,9,2017,858,T,27,0.322905497104132,1,no
2681,0,1,9,2017,870,S,27,192.790938146046,1,no
2682,0,1,9,2017,870,T,27,135.323896343698,1,no
2683,0,1,9,2017,890,S,27,77.1053141162432,1,no
2684,0,1,9,2017,890,T,27,19288.0511428812,1,no
2685,0,1,9,2017,970,S,27,91.7661485983815,1,no
2686,0,1,9,2017,970,T,27,76.0676367186244,1,no
2687,0,1,9,2017,980,S,27,1495.31182802111,1,no
2688,0,1,9,2017,980,T,27,3134.91527242886,1,no
2689,0,1,9,2017,991,S,27,0.0258417228597857,1,no
2690,0,1,9,2017,991,T,27,8.86301316594157,1,no
2691,0,1,9,2017,1040,S,27,1121.62467046248,1,no
2692,0,1,9,2017,1040,T,27,8571.35584238249,1,no
2693,0,1,9,2017,1041,S,27,0.782117691292011,1,no
2694,0,1,9,2017,1041,T,27,3.60014869483764,1,no
2695,0,1,9,2017,1110,S,27,3.64821815319984e-07,1,no
2696,0,1,9,2017,1110,T,27,0.000265810596425096,1,no
2697,0,1,9,2017,1121,N,27,1862.92576098291,1,no
2698,0,1,9,2017,1121,S,27,0.150214697839158,1,no
2699,0,1,9,2017,1121,T,27,2239.23447269898,1,no
2700,0,1,9,2017,1130,S,27,254.055938458007,1,no
2701,0,1,9,2017,1130,T,27,9942.14977494181,1,no
2702,0,1,9,2017,1131,N,27,0.34462946548027,1,no
2703,0,1,9,2017,1131,S,27,0.115231965716918,1,no
2704,0,1,9,2017,1131,T,27,9.32152162528239,1,no
2705,0,1,9,2017,1134,S,27,6.05903305329088e-09,1,no
2706,0,1,9,2017,1134,T,27,8.89309600653999e-05,1,no
2707,0,1,9,2017,1150,S,10,0.00428826912817621,1,no
2708,0,1,9,2017,1150,T,10,0.162583843633562,1,no
2709,0,1,9,2017,1151,S,10,0.0192482997187052,1,no
2710,0,1,9,2017,1151,T,10,6.24030753131585,1,no
2711,0,1,9,2017,1152,S,10,11.3685791661568,1,no
2712,0,1,9,2017,1152,T,10,7.97983016571759,1,no
2713,0,1,9,2017,1153,S,10,4.77044064299785,1,no
2714,0,1,9,2017,1153,T,10,1179.13684387841,1,no
2715,0,1,9,2017,1155,N,10,4.53974015635936,1,no
2716,0,1,9,2017,1155,S,10,0.000119162704514506,1,no
2717,0,1,9,2017,1155,T,10,4.83825642695988,1,no
2718,0,1,9,2017,1158,S,10,6.75015966275243,1,no
2719,0,1,9,2017,1158,T,10,6.01816363264894,1,no
2720,0,1,9,2017,1159,S,10,87.0208466719785,1,no
2721,0,1,9,2017,1159,T,10,184.23598352182,1,no
2722,0,1,9,2017,1163,S,10,65.7772002149587,1,no
2723,0,1,9,2017,1163,T,10,504.474717382214,1,no
2724,0,1,9,2017,1164,S,10,0.285327590060545,1,no
2725,0,1,9,2017,1164,T,10,1.45626845205131,1,no
2726,0,1,9,2017,1166,S,10,17.5010796383268,1,no
2727,0,1,9,2017,1166,T,10,691.1620515886,1,no
2728,0,1,9,2017,1167,N,10,0.0233936554151856,1,no
2729,0,1,9,2017,1167,S,10,0.0169584675815952,1,no
2730,0,1,9,2017,1167,T,10,1.11564318302683,1,no
2731,0,1,9,2017,1170,S,10,1.37579287595548e-09,1,no
2732,0,1,9,2017,1171,N,10,119.91234097043,1,no
2733,0,1,9,2017,1171,S,10,0.00992656074260632,1,no
2734,0,1,9,2017,1171,T,10,144.780959011011,1,no
2735,0,1,9,2017,1200,S,20,8.87376212495212,1,no
2736,0,1,9,2017,1200,T,20,1.05657929094556,1,no
2737,0,1,9,2017,1220,S,20,7403.1201171875,1,no
2738,0,1,9,2017,1220,T,20,578261.123046875,1,no
2739,0,1,9,2017,1230,S,20,0.000833476893603802,1,no
2740,0,1,9,2017,1230,T,20,0.00811296657775529,1,no
2741,0,1,9,2017,1240,S,20,88.1544075012207,1,no
2742,0,1,9,2017,1240,T,20,224.992288589478,1,no
2743,0,1,9,2017,1251,S,20,6.84769081715775e-14,1,no
2744,0,1,9,2017,1252,S,20,1.36563937241929e-14,1,no
2745,0,1,9,2017,1261,S,20,3.07323068902965e-14,1,no
2746,0,1,9,2017,1262,S,20,5.63839339801087e-15,1,no
2747,0,1,9,2017,1280,N,20,3428.2822265625,1,no
2748,0,1,9,2017,1280,S,20,5.999755859375,1,no
2749,0,1,9,2017,1280,T,20,6539.89025878906,1,no
2750,0,1,9,2017,1300,S,20,5.95572064412409e-05,1,no
2751,0,1,9,2017,1300,T,20,0.00014383022516995,1,no
2752,0,1,9,2017,1320,S,20,583.32330049248,1,no
2753,0,1,9,2017,1320,T,20,194.231615664734,1,no
2754,0,1,9,2017,1340,S,20,9207.72109985352,1,no
2755,0,1,9,2017,1340,T,20,7843.44662475586,1,no
2756,0,1,9,2017,1360,S,20,0.106163898482919,1,no
2757,0,1,9,2017,1360,T,20,1.12566279247403,1,no
2758,0,1,9,2017,1365,S,20,12.5952132940292,1,no
2759,0,1,9,2017,1365,T,20,1863.1341394186,1,no
2760,0,1,9,2017,1390,S,20,32756.5317382813,1,no
2761,0,1,9,2017,1390,T,20,83251.7817382813,1,no
2762,0,1,9,2017,1391,S,20,0.111530996859074,1,no
2763,0,1,9,2017,1391,T,20,1.08670752495527,1,no
2764,0,1,9,2017,1410,S,20,6.66298237364878,1,no
2765,0,1,9,2017,1410,T,20,0.793346012540749,1,no
2766,0,1,9,2017,1450,S,20,528.727951621531,1,no
2767,0,1,9,2017,1450,T,20,176.326148797056,1,no
2768,0,1,9,2017,1451,S,20,8306.888671875,1,no
2769,0,1,9,2017,1451,T,20,7050.67687988281,1,no
2770,0,1,9,2017,1452,S,20,27902.3510742188,1,no
2771,0,1,9,2017,1452,T,20,70913.2412109375,1,no
2772,0,1,9,2017,1453,S,20,22895.3984375,1,no
2773,0,1,9,2017,1453,T,20,188737.466796875,1,no
2774,0,1,9,2017,1460,S,20,26551.3125,1,no
2775,0,1,9,2017,1460,T,20,219337.484375,1,no
2776,0,1,9,2017,1461,S,20,0.124184682965303,1,no
2777,0,1,9,2017,1461,T,20,5.80699358880922,1,no
2778,0,1,9,2017,1464,N,20,129163.1953125,1,no
2779,0,1,9,2017,1464,S,20,419.6640625,1,no
2780,0,1,9,2017,1464,T,20,351325.578125,1,no
2781,0,1,9,2017,1471,S,20,4384.93505859375,1,no
2782,0,1,9,2017,1471,T,20,185307.959472656,1,no
2783,0,1,9,2017,1472,N,20,6767.66845703125,1,no
2784,0,1,9,2017,1472,S,20,22.033203125,1,no
2785,0,1,9,2017,1472,T,20,18432.2685546875,1,no
2786,0,1,9,2017,1480,S,20,9.96772109296273e-15,1,no
2787,0,1,9,2017,1510,S,20,1.14675354957582,1,no
2788,0,1,9,2017,1510,T,20,53.5032930374171,1,no
2789,0,1,9,2017,1511,S,20,6.86191554966076e-15,1,no
2790,0,1,9,2017,1520,S,22,2.34923886492122,1,no
2791,0,1,9,2017,1520,T,22,0.279718591611241,1,no
2792,0,1,9,2017,1530,S,22,1224.96492428037,1,no
2793,0,1,9,2017,1530,T,22,80517.0763835605,1,no
2794,0,1,9,2017,1541,S,22,1.32099826756317e-14,1,no
2795,0,1,9,2017,1542,S,22,4.27520037598935e-15,1,no
2796,0,1,9,2017,1550,S,22,38.9561988618458,1,no
2797,0,1,9,2017,1550,T,22,90.6207520647399,1,no
2798,0,1,9,2017,1552,S,22,7.62704318651082e-16,1,no
2799,0,1,9,2017,1553,S,22,4.16995304746238e-16,1,no
2800,0,1,9,2017,1560,S,22,4.68154910313502,1,no
2801,0,1,9,2017,1560,T,22,0.817624448015234,1,no
2802,0,1,9,2017,1570,S,22,1275.81863667492,1,no
2803,0,1,9,2017,1570,T,22,769.064570621474,1,no
2804,0,1,9,2017,1590,S,22,8291.37280712765,1,no
2805,0,1,9,2017,1590,T,22,19088.5298457278,1,no
2806,0,1,9,2017,1591,S,22,0.289850261916826,1,no
2807,0,1,9,2017,1591,T,22,2.74306766445307,1,no
2808,0,1,9,2017,1592,N,22,19.1116462283514,1,no
2809,0,1,9,2017,1592,S,22,0.134616683241432,1,no
2810,0,1,9,2017,1592,T,22,43.2784927724817,1,no
2811,0,1,9,2017,1603,N,22,270.169544495708,1,no
2812,0,1,9,2017,1603,S,22,0.950353259188897,1,no
2813,0,1,9,2017,1603,T,22,747.542218950434,1,no
2814,0,1,9,2017,1610,S,22,5345.17505687335,1,no
2815,0,1,9,2017,1610,T,22,43298.9995322789,1,no
2816,0,1,9,2017,1613,S,22,9.49278156502361e-05,1,no
2817,0,1,9,2017,1613,T,22,0.00510693925832504,1,no
2818,0,1,9,2017,1615,N,22,17377.7361853617,1,no
2819,0,1,9,2017,1615,S,22,58.9797777574265,1,no
2820,0,1,9,2017,1615,T,22,48028.8336712098,1,no
2821,0,1,9,2017,1630,S,24,2.33203071497958,1,no
2822,0,1,9,2017,1630,T,24,0.277669175239628,1,no
2823,0,1,9,2017,1640,S,24,1348.24548339844,1,no
2824,0,1,9,2017,1640,T,24,89159.6154785156,1,no
2825,0,1,9,2017,1650,S,24,4.71086252637985,1,no
2826,0,1,9,2017,1650,T,24,0.823846744977487,1,no
2827,0,1,9,2017,1660,S,24,1307.44895553589,1,no
2828,0,1,9,2017,1660,T,24,791.69649553299,1,no
2829,0,1,9,2017,1670,S,24,8721.55586242676,1,no
2830,0,1,9,2017,1670,T,24,20262.9242706299,1,no
2831,0,1,9,2017,1671,S,24,0.236885067075491,1,no
2832,0,1,9,2017,1671,T,24,2.26814153417945,1,no
2833,0,1,9,2017,1680,N,24,35.4458255767822,1,no
2834,0,1,9,2017,1680,S,24,0.205908916890627,1,no
2835,0,1,9,2017,1680,T,24,79.0573575273163,1,no
2836,0,1,9,2017,1682,S,24,5757.95141601563,1,no
2837,0,1,9,2017,1682,T,24,47131.8369140625,1,no
2838,0,1,9,2017,1685,S,24,0.000107843367039094,1,no
2839,0,1,9,2017,1685,T,24,0.0058608995104979,1,no
2840,0,1,9,2017,1690,N,24,18896.5986328125,1,no
2841,0,1,9,2017,1690,S,24,61.248779296875,1,no
2842,0,1,9,2017,1690,T,24,51174.1552734375,1,no
2843,0,1,9,2017,1702,N,26,11228.7241975078,1,no
2844,0,1,9,2017,1702,S,26,18.4685051819542,1,no
2845,0,1,9,2017,1702,T,26,28016.5395485313,1,no
2846,0,1,9,2017,1721,S,24,1.10108658844289e-14,1,no
2847,0,1,9,2017,1722,S,24,3.46630276565341e-15,1,no
2848,0,1,9,2017,1730,S,24,45.7434908151627,1,no
2849,0,1,9,2017,1730,T,24,107.379823565483,1,no
2850,0,1,9,2017,1732,S,24,2.04182882353101e-15,1,no
2851,0,1,9,2017,1733,S,24,8.2183202300759e-16,1,no
2852,0,1,9,2017,2010,S,33,5.32805608471164e-06,1,no
2853,0,1,9,2017,2020,S,33,214.105281900864,1,no
2854,0,1,9,2017,2020,T,33,2401.84620322134,1,no
2855,0,1,9,2017,2030,S,33,3.68567485715795,1,no
2856,0,1,9,2017,2030,T,33,3263.70643647601,1,no
2857,0,1,9,2017,2040,S,33,9.31425753353177e-07,1,no
2858,0,1,9,2017,2050,N,33,218.135209134848,1,no
2859,0,1,9,2017,2050,S,33,0.000765932721174078,1,no
2860,0,1,9,2017,2050,T,33,560.425682516485,1,no
2861,0,1,9,2017,2060,S,33,1.0390026733277e-10,1,no
2862,0,1,9,2017,2070,S,4,9.70450659043065,1,no
2863,0,1,9,2017,2070,T,4,107.213787487499,1,no
2864,0,1,9,2017,2080,S,25,127.888025372291,1,no
2865,0,1,9,2017,2080,S,28,127.888025372291,1,no
2866,0,1,9,2017,2080,T,25,1351.20061572033,1,no
2867,0,1,9,2017,2080,T,28,1351.20061572033,1,no
2868,0,1,9,2017,2090,S,4,1.42919785917618,1,no
2869,0,1,9,2017,2090,T,4,17.1505734029819,1,no
2870,0,1,9,2017,2100,S,25,138.013760274177,1,no
2871,0,1,9,2017,2100,S,28,138.013760274177,1,no
2872,0,1,9,2017,2100,T,25,1630.80844027671,1,no
2873,0,1,9,2017,2100,T,28,1630.80844027671,1,no
2874,0,1,9,2017,2110,S,25,2.89948847697025,1,no
2875,0,1,9,2017,2110,S,28,2.89948847697025,1,no
2876,0,1,9,2017,2110,T,25,2833.30092101605,1,no
2877,0,1,9,2017,2110,T,28,2833.30092101605,1,no
2878,0,1,9,2017,2120,S,25,1.68345367734268,1,no
2879,0,1,9,2017,2120,S,28,1.68345367734268,1,no
2880,0,1,9,2017,2120,T,25,1218.72595307225,1,no
2881,0,1,9,2017,2120,T,28,1218.72595307225,1,no
2882,0,1,9,2017,2130,S,4,0.168192299294384,1,no
2883,0,1,9,2017,2130,T,4,140.231695367303,1,no
2884,0,1,9,2017,2140,S,4,0.0269420636005891,1,no
2885,0,1,9,2017,2140,T,4,29.8650480888702,1,no
2886,0,1,9,2017,2150,N,25,49.7011441527428,1,no
2887,0,1,9,2017,2150,N,28,49.7011441527428,1,no
2888,0,1,9,2017,2150,S,25,0.000173214333042471,1,no
2889,0,1,9,2017,2150,S,28,0.000173214333042471,1,no
2890,0,1,9,2017,2150,T,25,127.880842053567,1,no
2891,0,1,9,2017,2150,T,28,127.880842053567,1,no
2892,0,1,9,2017,2160,N,25,221.249271783052,1,no
2893,0,1,9,2017,2160,N,28,221.249271783052,1,no
2894,0,1,9,2017,2160,S,25,0.000776478044673147,1,no
2895,0,1,9,2017,2160,S,28,0.000776478044673147,1,no
2896,0,1,9,2017,2160,T,25,570.911634441208,1,no
2897,0,1,9,2017,2160,T,28,570.911634441208,1,no
2898,0,1,9,2017,2170,N,4,8.38481462918795,1,no
2899,0,1,9,2017,2170,S,4,2.92564923073346e-05,1,no
2900,0,1,9,2017,2170,T,4,21.673403380118,1,no
2901,0,1,9,2017,2180,N,4,2.96133974969605,1,no
2902,0,1,9,2017,2180,S,4,1.04799375429258e-05,1,no
2903,0,1,9,2017,2180,T,4,7.69269433650342,1,no
2904,0,1,9,2017,2190,S,25,10.4103684216537,1,no
2905,0,1,9,2017,2190,S,30,10.4103684216537,1,no
2906,0,1,9,2017,2190,T,25,103.964013284065,1,no
2907,0,1,9,2017,2190,T,30,103.964013284065,1,no
2908,0,1,9,2017,2210,S,25,11.4382868217296,1,no
2909,0,1,9,2017,2210,S,30,11.4382868217296,1,no
2910,0,1,9,2017,2210,T,25,140.934476371013,1,no
2911,0,1,9,2017,2210,T,30,140.934476371013,1,no
