CDU_ID,GEO_CODE,GEO_LABEL,GEO_TYPE,GEO_TYP2,Under 10 km,10 km to 30 km,30 km and over,Work from home,Other
27483,39UEGS,39UEGS : Porthill,Standard Table (ST) wards,SWARD,1331,353,208,,294
27484,39UEGT,39UEGT : Rea Valley,Standard Table (ST) wards,SWARD,852,740,251,,497
27485,39UEGU,39UEGU : Rowton,Standard Table (ST) wards,SWARD,420,410,154,,403
27486,39UEGW,39UEGW : Severn Valley,Standard Table (ST) wards,SWARD,297,372,129,,229
27487,39UEGX,39UEGX : Sundorne,Standard Table (ST) wards,SWARD,1659,359,96,,237
27488,39UEGY,39UEGY : Sutton and Reabrook,Standard Table (ST) wards,SWARD,1376,333,136,,252
27489,39UEGZ,39UEGZ : Underdale,Standard Table (ST) wards,SWARD,1479,445,166,,306
27490,39UFGF,39UFGF : Apedale,Standard Table (ST) wards,SWARD,152,137,58,,200
27491,39UFGG,39UFGG : Bishop's Castle with Onny Valley,Standard Table (ST) wards,SWARD,464,243,124,,370
27492,39UFGH,39UFGH : Bitterley with Stoke St Milborough,Standard Table (ST) wards,SWARD,206,133,105,,262
27493,39UFGJ,39UFGJ : Bucknell,Standard Table (ST) wards,SWARD,134,105,67,,149
27494,39UFGK,39UFGK : Burford,Standard Table (ST) wards,SWARD,262,129,60,,148
27495,39UFGL,39UFGL : Caynham with Ashford,Standard Table (ST) wards,SWARD,203,70,78,,169
27496,39UFGN,39UFGN : Church Stretton North,Standard Table (ST) wards,SWARD,227,187,72,,183
27497,39UFGP,39UFGP : Church Stretton South,Standard Table (ST) wards,SWARD,323,253,87,,186
27498,39UFGQ,39UFGQ : Clee,Standard Table (ST) wards,SWARD,382,218,209,,351
27499,39UFGR,39UFGR : Cleobury Mortimer,Standard Table (ST) wards,SWARD,456,448,185,,307
27500,39UFGS,39UFGS : Clun,Standard Table (ST) wards,SWARD,202,187,118,,460
27501,39UFGU,39UFGU : Corve Valley,Standard Table (ST) wards,SWARD,210,59,65,,160
27502,39UFGW,39UFGW : Kemp Valley,Standard Table (ST) wards,SWARD,165,83,71,,224
27503,39UFGX,39UFGX : Ludlow Henley,Standard Table (ST) wards,SWARD,518,139,135,,160
27504,39UFGY,39UFGY : Ludlow St Laurence's,Standard Table (ST) wards,SWARD,484,107,122,,213
27505,39UFGZ,39UFGZ : Ludlow St Peter's,Standard Table (ST) wards,SWARD,662,183,140,,174
27506,39UFHA,39UFHA : Ludlow Sheet with Ludford,Standard Table (ST) wards,SWARD,704,220,169,,232
27507,39UFHB,39UFHB : Stokesay,Standard Table (ST) wards,SWARD,443,294,128,,242
27508,39UFHC,39UFHC : Upper Corvedale,Standard Table (ST) wards,SWARD,123,185,114,,220
27509,39UFHD,39UFHD : Wistanstow with Hopesay,Standard Table (ST) wards,SWARD,155,131,86,,199
27510,39UFHE,39UFHE : Worthen,Standard Table (ST) wards,SWARD,280,452,187,,473
27511,40UBGK,40UBGK : Ashwick and Ston Easton,Standard Table (ST) wards,SWARD,467,327,83,,244
27512,40UBGL,40UBGL : Avalon,Standard Table (ST) wards,SWARD,447,241,106,,304
27513,40UBGM,40UBGM : Beacon,Standard Table (ST) wards,SWARD,491,390,94,,351
27514,40UBGN,40UBGN : Beckington and Rode,Standard Table (ST) wards,SWARD,407,295,121,,308
27515,40UBGP,40UBGP : Chilcompton,Standard Table (ST) wards,SWARD,430,330,62,,160
27516,40UBGQ,40UBGQ : Coleford,Standard Table (ST) wards,SWARD,566,307,46,,175
27517,40UBGR,40UBGR : Creech,Standard Table (ST) wards,SWARD,498,235,91,,209
27518,40UBGS,40UBGS : Frome Berkley Down,Standard Table (ST) wards,SWARD,1295,641,229,,328
27519,40UBGT,40UBGT : Frome Fromefield,Standard Table (ST) wards,SWARD,977,634,195,,277
27520,40UBGU,40UBGU : Frome Keyford,Standard Table (ST) wards,SWARD,1259,704,240,,443
27521,40UBGW,40UBGW : Frome Park,Standard Table (ST) wards,SWARD,1195,607,178,,335
27522,40UBGX,40UBGX : Frome Welshmill,Standard Table (ST) wards,SWARD,1223,618,201,,362
27523,40UBGY,40UBGY : Glastonbury St Benedict's,Standard Table (ST) wards,SWARD,679,200,112,,215
27524,40UBGZ,40UBGZ : Glastonbury St Edmund's,Standard Table (ST) wards,SWARD,514,146,85,,235
27525,40UBHA,40UBHA : Glastonbury St John's,Standard Table (ST) wards,SWARD,560,141,71,,172
27526,40UBHB,40UBHB : Glastonbury St Mary's,Standard Table (ST) wards,SWARD,456,139,75,,125
27527,40UBHC,40UBHC : Knowle,Standard Table (ST) wards,SWARD,391,218,90,,248
27528,40UBHD,40UBHD : Mells,Standard Table (ST) wards,SWARD,416,263,84,,335
27529,40UBHE,40UBHE : Moor,Standard Table (ST) wards,SWARD,621,297,115,,296
27530,40UBHF,40UBHF : Nedge,Standard Table (ST) wards,SWARD,383,352,71,,250
27531,40UBHG,40UBHG : Nordinton,Standard Table (ST) wards,SWARD,364,279,80,,245
27532,40UBHH,40UBHH : Postlebury,Standard Table (ST) wards,SWARD,375,317,98,,317
27533,40UBHJ,40UBHJ : Pylcombe,Standard Table (ST) wards,SWARD,440,185,87,,278
27534,40UBHK,40UBHK : Rodney and Priddy,Standard Table (ST) wards,SWARD,305,287,60,,244
27535,40UBHL,40UBHL : St Cuthbert (Out) North and West,Standard Table (ST) wards,SWARD,458,200,71,,262
27536,40UBHM,40UBHM : Shepton East,Standard Table (ST) wards,SWARD,1111,462,170,,318
27537,40UBHN,40UBHN : Shepton West,Standard Table (ST) wards,SWARD,1403,466,140,,261
27538,40UBHP,40UBHP : Stratton,Standard Table (ST) wards,SWARD,474,319,57,,235
27539,40UBHQ,40UBHQ : Street North,Standard Table (ST) wards,SWARD,1358,482,141,,317
27540,40UBHR,40UBHR : Street South,Standard Table (ST) wards,SWARD,898,372,128,,260
27541,40UBHS,40UBHS : Street West,Standard Table (ST) wards,SWARD,692,252,71,,161
27542,40UBHT,40UBHT : Vale,Standard Table (ST) wards,SWARD,345,201,87,,300
27543,40UBHU,40UBHU : Wells Central,Standard Table (ST) wards,SWARD,401,130,49,,117
27544,40UBHW,40UBHW : Wells St Cuthbert's,Standard Table (ST) wards,SWARD,1175,464,118,,281
27545,40UBHX,40UBHX : Wells St Thomas',Standard Table (ST) wards,SWARD,878,369,122,,281
27546,40UCGJ,40UCGJ : Axbridge,Standard Table (ST) wards,SWARD,310,393,80,,179
27547,40UCGK,40UCGK : Axe Vale,Standard Table (ST) wards,SWARD,289,330,114,,258
27548,40UCGL,40UCGL : Berrow,Standard Table (ST) wards,SWARD,583,164,153,,231
27549,40UCGM,40UCGM : Brent North,Standard Table (ST) wards,SWARD,465,183,179,,230
27550,40UCGN,40UCGN : Bridgwater Bower,Standard Table (ST) wards,SWARD,2106,712,242,,389
27551,40UCGP,40UCGP : Bridgwater Eastover,Standard Table (ST) wards,SWARD,1329,360,120,,276
27552,40UCGQ,40UCGQ : Bridgwater Hamp,Standard Table (ST) wards,SWARD,1825,555,178,,351
27553,40UCGR,40UCGR : Bridgwater Quantock,Standard Table (ST) wards,SWARD,1652,529,170,,376
27554,40UCGS,40UCGS : Bridgwater Sydenham,Standard Table (ST) wards,SWARD,1902,391,132,,298
27555,40UCGT,40UCGT : Bridgwater Victoria,Standard Table (ST) wards,SWARD,1305,325,98,,248
27556,40UCGU,40UCGU : Burnham North,Standard Table (ST) wards,SWARD,1014,612,328,,421
27557,40UCGW,40UCGW : Burnham South,Standard Table (ST) wards,SWARD,1198,660,340,,388
27558,40UCGX,40UCGX : Cannington and Quantocks,Standard Table (ST) wards,SWARD,1412,693,271,,750
27559,40UCGY,40UCGY : Cheddar and Shipham,Standard Table (ST) wards,SWARD,1069,1010,228,,582
27560,40UCGZ,40UCGZ : East Poldens,Standard Table (ST) wards,SWARD,369,268,83,,253
27561,40UCHA,40UCHA : Highbridge,Standard Table (ST) wards,SWARD,1430,541,213,,352
27562,40UCHB,40UCHB : Huntspill and Pawlett,Standard Table (ST) wards,SWARD,903,328,187,,365
27563,40UCHC,40UCHC : King's Isle,Standard Table (ST) wards,SWARD,908,548,195,,487
27564,40UCHD,40UCHD : Knoll,Standard Table (ST) wards,SWARD,353,227,160,,217
27565,40UCHE,40UCHE : North Petherton,Standard Table (ST) wards,SWARD,1352,595,222,,572
27566,40UCHF,40UCHF : Puriton,Standard Table (ST) wards,SWARD,521,206,95,,160
27567,40UCHG,40UCHG : Sandford,Standard Table (ST) wards,SWARD,547,195,71,,135
27568,40UCHH,40UCHH : Wedmore and Mark,Standard Table (ST) wards,SWARD,619,644,279,,521
27569,40UCHJ,40UCHJ : West Poldens,Standard Table (ST) wards,SWARD,419,296,134,,288
27570,40UCHK,40UCHK : Woolavington,Standard Table (ST) wards,SWARD,490,194,92,,149
27571,40UDJP,40UDJP : Blackdown,Standard Table (ST) wards,SWARD,349,245,88,,358
27572,40UDJQ,40UDJQ : Blackmoor Vale,Standard Table (ST) wards,SWARD,1003,574,266,,526
27573,40UDJR,40UDJR : Bruton,Standard Table (ST) wards,SWARD,543,258,126,,236
27574,40UDJS,40UDJS : Brympton,Standard Table (ST) wards,SWARD,2163,336,222,,241
27575,40UDJT,40UDJT : Burrow Hill,Standard Table (ST) wards,SWARD,319,366,77,,303
27576,40UDJU,40UDJU : Camelot,Standard Table (ST) wards,SWARD,509,229,106,,254
27577,40UDJW,40UDJW : Cary,Standard Table (ST) wards,SWARD,1025,615,214,,530
27578,40UDJX,40UDJX : Chard Avishayes,Standard Table (ST) wards,SWARD,693,203,43,,121
27579,40UDJY,40UDJY : Chard Combe,Standard Table (ST) wards,SWARD,523,152,41,,119
27580,40UDJZ,40UDJZ : Chard Crimchard,Standard Table (ST) wards,SWARD,803,285,74,,166
27581,40UDKA,40UDKA : Chard Holyrood,Standard Table (ST) wards,SWARD,659,209,36,,129
27582,40UDKB,40UDKB : Chard Jocelyn,Standard Table (ST) wards,SWARD,671,217,40,,109
27583,40UDKC,40UDKC : Coker,Standard Table (ST) wards,SWARD,1575,296,155,,464
27584,40UDKD,40UDKD : Crewkerne,Standard Table (ST) wards,SWARD,1587,1263,210,,462
27585,40UDKE,40UDKE : Curry Rivel,Standard Table (ST) wards,SWARD,300,463,78,,229
27586,40UDKF,40UDKF : Eggwood,Standard Table (ST) wards,SWARD,434,368,93,,257
27587,40UDKG,40UDKG : Hamdon,Standard Table (ST) wards,SWARD,831,187,73,,208
27588,40UDKH,40UDKH : Ilminster,Standard Table (ST) wards,SWARD,1107,547,124,,335
27589,40UDKJ,40UDKJ : Islemoor,Standard Table (ST) wards,SWARD,426,431,102,,331
27590,40UDKK,40UDKK : Ivelchester,Standard Table (ST) wards,SWARD,1694,186,142,,275
27591,40UDKL,40UDKL : Langport and Huish,Standard Table (ST) wards,SWARD,427,469,65,,253
27592,40UDKM,40UDKM : Martock,Standard Table (ST) wards,SWARD,1345,730,182,,424
27593,40UDKN,40UDKN : Milborne Port,Standard Table (ST) wards,SWARD,527,458,98,,224
27594,40UDKP,40UDKP : Neroche,Standard Table (ST) wards,SWARD,358,293,77,,287
27595,40UDKQ,40UDKQ : Northstone,Standard Table (ST) wards,SWARD,446,445,154,,321
27596,40UDKR,40UDKR : Parrett,Standard Table (ST) wards,SWARD,570,158,94,,212
27597,40UDKS,40UDKS : St Michael's,Standard Table (ST) wards,SWARD,676,130,65,,215
27598,40UDKT,40UDKT : South Petherton,Standard Table (ST) wards,SWARD,727,779,128,,430
27599,40UDKU,40UDKU : Tatworth and Forton,Standard Table (ST) wards,SWARD,578,235,61,,219
27600,40UDKW,40UDKW : Tower,Standard Table (ST) wards,SWARD,364,196,149,,395
27601,40UDKX,40UDKX : Turn Hill,Standard Table (ST) wards,SWARD,316,382,103,,348
27602,40UDKY,40UDKY : Wessex,Standard Table (ST) wards,SWARD,990,788,149,,436
27603,40UDKZ,40UDKZ : Wincanton,Standard Table (ST) wards,SWARD,1175,538,174,,355
27604,40UDLA,40UDLA : Windwhistle,Standard Table (ST) wards,SWARD,441,205,70,,319
27605,40UDLB,40UDLB : Yeovil Central,Standard Table (ST) wards,SWARD,2594,358,225,,372
27606,40UDLC,40UDLC : Yeovil East,Standard Table (ST) wards,SWARD,2471,328,199,,349
27607,40UDLD,40UDLD : Yeovil South,Standard Table (ST) wards,SWARD,3079,330,259,,412
27608,40UDLE,40UDLE : Yeovil West,Standard Table (ST) wards,SWARD,2441,265,177,,361
27609,40UDLF,40UDLF : Yeovil Without,Standard Table (ST) wards,SWARD,2721,299,236,,375
27610,40UEGH,40UEGH : Bishop's Hull,Standard Table (ST) wards,SWARD,1116,149,97,,242
27611,40UEGJ,40UEGJ : Bishop's Lydeard,Standard Table (ST) wards,SWARD,1234,236,201,,321
27612,40UEGK,40UEGK : Blackdown,Standard Table (ST) wards,SWARD,343,260,83,,336
27613,40UEGL,40UEGL : Bradford-on-Tone,Standard Table (ST) wards,SWARD,547,158,68,,259
27614,40UEGM,40UEGM : Comeytrowe,Standard Table (ST) wards,SWARD,1857,199,219,,292
27615,40UEGN,40UEGN : Milverton and North Deane,Standard Table (ST) wards,SWARD,439,415,138,,376
27616,40UEGP,40UEGP : Monument,Standard Table (ST) wards,SWARD,458,193,88,,237
27617,40UEGQ,40UEGQ : Neroche,Standard Table (ST) wards,SWARD,501,124,95,,251
27618,40UEGR,40UEGR : North Curry,Standard Table (ST) wards,SWARD,366,161,61,,214
27619,40UEGS,40UEGS : Norton Fitzwarren,Standard Table (ST) wards,SWARD,1067,101,90,,129
27620,40UEGT,40UEGT : Ruishton and Creech,Standard Table (ST) wards,SWARD,1088,265,149,,315
27621,40UEGU,40UEGU : Staplegrove,Standard Table (ST) wards,SWARD,1171,223,150,,312
27622,40UEGW,40UEGW : Stoke St. Gregory,Standard Table (ST) wards,SWARD,178,258,45,,211
27623,40UEGX,40UEGX : Taunton Blackbrook and Holway,Standard Table (ST) wards,SWARD,2345,410,226,,341
27624,40UEGY,40UEGY : Taunton Eastgate,Standard Table (ST) wards,SWARD,1385,243,173,,232
27625,40UEGZ,40UEGZ : Taunton Fairwater,Standard Table (ST) wards,SWARD,2030,369,232,,358
27626,40UEHA,40UEHA : Taunton Halcon,Standard Table (ST) wards,SWARD,1889,334,200,,286
27627,40UEHB,40UEHB : Taunton Killams and Mountfield,Standard Table (ST) wards,SWARD,999,154,138,,190
27628,40UEHC,40UEHC : Taunton Lyngford,Standard Table (ST) wards,SWARD,1649,283,174,,278
27629,40UEHD,40UEHD : Taunton Manor and Wilton,Standard Table (ST) wards,SWARD,1538,175,205,,267
27630,40UEHE,40UEHE : Taunton Pyrland and Rowbarton,Standard Table (ST) wards,SWARD,1824,298,160,,301
27631,40UEHF,40UEHF : Trull,Standard Table (ST) wards,SWARD,485,64,98,,160
27632,40UEHG,40UEHG : Wellington East,Standard Table (ST) wards,SWARD,946,195,98,,206
27633,40UEHH,40UEHH : Wellington North,Standard Table (ST) wards,SWARD,1166,367,121,,259
27634,40UEHJ,40UEHJ : Wellington Rockwell Green and West,Standard Table (ST) wards,SWARD,1233,640,225,,336
27635,40UEHK,40UEHK : West Monkton,Standard Table (ST) wards,SWARD,1173,239,251,,333
27636,40UEHL,40UEHL : Wiveliscombe and West Deane,Standard Table (ST) wards,SWARD,515,572,106,,472
27637,40UFFW,40UFFW : Alcombe East,Standard Table (ST) wards,SWARD,798,38,50,,114
27638,40UFFX,40UFFX : Alcombe West,Standard Table (ST) wards,SWARD,721,85,115,,169
27639,40UFFY,40UFFY : Aville Vale,Standard Table (ST) wards,SWARD,372,73,74,,291
27640,40UFGA,40UFGA : Carhampton and Withycombe,Standard Table (ST) wards,SWARD,272,58,30,,138
27641,40UFGB,40UFGB : Crowcombe and Stogumber,Standard Table (ST) wards,SWARD,208,290,77,,340
27642,40UFGC,40UFGC : Dulverton and Brushford,Standard Table (ST) wards,SWARD,289,123,83,,273
27643,40UFGF,40UFGF : Minehead North,Standard Table (ST) wards,SWARD,783,94,134,,252
27644,40UFGG,40UFGG : Minehead South,Standard Table (ST) wards,SWARD,898,107,173,,216
27645,40UFGH,40UFGH : Old Cleeve,Standard Table (ST) wards,SWARD,437,217,82,,273
27646,40UFGJ,40UFGJ : Porlock and District,Standard Table (ST) wards,SWARD,401,68,100,,298
27647,40UFGK,40UFGK : Quantock Vale,Standard Table (ST) wards,SWARD,268,315,54,,234
27648,40UFGL,40UFGL : Quarme,Standard Table (ST) wards,SWARD,188,168,97,,431
27649,40UFGM,40UFGM : Watchet,Standard Table (ST) wards,SWARD,748,552,84,,259
27650,40UFGN,40UFGN : West Quantock,Standard Table (ST) wards,SWARD,144,150,37,,129
27651,40UFGP,40UFGP : Williton,Standard Table (ST) wards,SWARD,373,287,49,,197
27652,41UBFR,41UBFR : Brereton and Ravenhill,Standard Table (ST) wards,SWARD,1489,916,187,,324
27653,41UBFS,41UBFS : Cannock East,Standard Table (ST) wards,SWARD,1803,808,144,,365
27654,41UBFT,41UBFT : Cannock North,Standard Table (ST) wards,SWARD,1699,703,105,,350
27655,41UBFU,41UBFU : Cannock South,Standard Table (ST) wards,SWARD,1759,784,123,,349
27656,41UBFW,41UBFW : Cannock West,Standard Table (ST) wards,SWARD,1489,1049,174,,475
27657,41UBFX,41UBFX : Etching Hill and The Heath,Standard Table (ST) wards,SWARD,1421,1279,297,,493
27658,41UBFY,41UBFY : Hagley,Standard Table (ST) wards,SWARD,682,471,83,,150
27659,41UBFZ,41UBFZ : Hawks Green,Standard Table (ST) wards,SWARD,1614,1405,273,,473
27660,41UBGA,41UBGA : Heath Hayes East and Wimblebury,Standard Table (ST) wards,SWARD,1491,965,165,,371
27661,41UBGB,41UBGB : Hednesford Green Heath,Standard Table (ST) wards,SWARD,1248,833,160,,355
27662,41UBGC,41UBGC : Hednesford North,Standard Table (ST) wards,SWARD,1761,854,161,,402
27663,41UBGD,41UBGD : Hednesford South,Standard Table (ST) wards,SWARD,1280,922,139,,347
27664,41UBGE,41UBGE : Norton Canes,Standard Table (ST) wards,SWARD,1813,816,156,,422
27665,41UBGF,41UBGF : Rawnsley,Standard Table (ST) wards,SWARD,1196,788,153,,363
27666,41UBGG,41UBGG : Western Springs,Standard Table (ST) wards,SWARD,1339,1143,254,,369
27667,41UCGC,41UCGC : Abbey,Standard Table (ST) wards,SWARD,435,459,137,,383
27668,41UCGD,41UCGD : Anglesey,Standard Table (ST) wards,SWARD,1649,327,139,,216
27669,41UCGE,41UCGE : Bagots,Standard Table (ST) wards,SWARD,362,429,173,,327
27670,41UCGF,41UCGF : Branston,Standard Table (ST) wards,SWARD,2158,775,535,,437
27671,41UCGG,41UCGG : Brizlincote,Standard Table (ST) wards,SWARD,1648,398,280,,322
27672,41UCGH,41UCGH : Burton,Standard Table (ST) wards,SWARD,640,105,52,,125
27673,41UCGJ,41UCGJ : Churnet,Standard Table (ST) wards,SWARD,609,271,55,,172
27674,41UCGK,41UCGK : Crown,Standard Table (ST) wards,SWARD,406,372,156,,295
27675,41UCGL,41UCGL : Eton Park,Standard Table (ST) wards,SWARD,1621,292,141,,256
27676,41UCGM,41UCGM : Heath,Standard Table (ST) wards,SWARD,1641,709,141,,324
27677,41UCGN,41UCGN : Horninglow,Standard Table (ST) wards,SWARD,2403,365,203,,312
27678,41UCGP,41UCGP : Needwood,Standard Table (ST) wards,SWARD,1244,611,323,,489
27679,41UCGQ,41UCGQ : Rolleston on Dove,Standard Table (ST) wards,SWARD,809,254,152,,200
27680,41UCGR,41UCGR : Shobnall,Standard Table (ST) wards,SWARD,1637,260,186,,258
27681,41UCGS,41UCGS : Stapenhill,Standard Table (ST) wards,SWARD,2408,382,205,,319
27682,41UCGT,41UCGT : Stretton,Standard Table (ST) wards,SWARD,2563,623,398,,439
27683,41UCGU,41UCGU : Town,Standard Table (ST) wards,SWARD,1372,936,293,,396
27684,41UCGW,41UCGW : Tutbury and Outwoods,Standard Table (ST) wards,SWARD,1543,449,196,,373
27685,41UCGX,41UCGX : Weaver,Standard Table (ST) wards,SWARD,457,271,87,,209
27686,41UCGY,41UCGY : Winshill,Standard Table (ST) wards,SWARD,2332,462,287,,404
27687,41UCGZ,41UCGZ : Yoxall,Standard Table (ST) wards,SWARD,363,448,170,,330
27688,41UDGE,41UDGE : All Saints,Standard Table (ST) wards,SWARD,974,543,95,,261
27689,41UDGF,41UDGF : Alrewas and Fradley,Standard Table (ST) wards,SWARD,816,847,293,,399
27690,41UDGG,41UDGG : Armitage with Handsacre,Standard Table (ST) wards,SWARD,1152,808,238,,385
27691,41UDGH,41UDGH : Boley Park,Standard Table (ST) wards,SWARD,999,1042,265,,346
27692,41UDGJ,41UDGJ : Boney Hay,Standard Table (ST) wards,SWARD,945,414,86,,179
27693,41UDGK,41UDGK : Bourne Vale,Standard Table (ST) wards,SWARD,360,304,48,,248
27694,41UDGL,41UDGL : Burntwood Central,Standard Table (ST) wards,SWARD,974,507,78,,230
27695,41UDGM,41UDGM : Chadsmead,Standard Table (ST) wards,SWARD,852,396,99,,204
27696,41UDGN,41UDGN : Chase Terrace,Standard Table (ST) wards,SWARD,1321,843,162,,369
27697,41UDGP,41UDGP : Chasetown,Standard Table (ST) wards,SWARD,899,371,63,,213
27698,41UDGQ,41UDGQ : Colton and Mavesyn Ridware,Standard Table (ST) wards,SWARD,313,269,94,,186
27699,41UDGR,41UDGR : Curborough,Standard Table (ST) wards,SWARD,1279,692,149,,280
27700,41UDGS,41UDGS : Fazeley,Standard Table (ST) wards,SWARD,1086,632,114,,296
27701,41UDGT,41UDGT : Hammerwich,Standard Table (ST) wards,SWARD,899,575,74,,300
27702,41UDGU,41UDGU : Highfield,Standard Table (ST) wards,SWARD,847,629,107,,260
27703,41UDGW,41UDGW : King's Bromley,Standard Table (ST) wards,SWARD,207,247,106,,227
27704,41UDGX,41UDGX : Leomansley,Standard Table (ST) wards,SWARD,725,670,135,,246
27705,41UDGY,41UDGY : Little Aston,Standard Table (ST) wards,SWARD,455,496,81,,244
27706,41UDGZ,41UDGZ : Longdon,Standard Table (ST) wards,SWARD,315,308,70,,224
27707,41UDHA,41UDHA : Mease and Tame,Standard Table (ST) wards,SWARD,606,576,165,,380
27708,41UDHB,41UDHB : St John's,Standard Table (ST) wards,SWARD,1005,949,221,,334
27709,41UDHC,41UDHC : Shenstone,Standard Table (ST) wards,SWARD,548,614,106,,299
27710,41UDHD,41UDHD : Stonnall,Standard Table (ST) wards,SWARD,307,297,44,,120
27711,41UDHE,41UDHE : Stowe,Standard Table (ST) wards,SWARD,1144,749,159,,293
27712,41UDHF,41UDHF : Summerfield,Standard Table (ST) wards,SWARD,1210,510,90,,210
27713,41UDHG,41UDHG : Whittington,Standard Table (ST) wards,SWARD,684,576,151,,333
27714,41UEGA,41UEGA : Audley and Bignall End,Standard Table (ST) wards,SWARD,1801,381,175,,391
27715,41UEGB,41UEGB : Bradwell,Standard Table (ST) wards,SWARD,2192,239,146,,262
27716,41UEGC,41UEGC : Butt Lane,Standard Table (ST) wards,SWARD,1679,305,88,,247
27717,41UEGD,41UEGD : Chesterton,Standard Table (ST) wards,SWARD,2347,417,172,,378
27718,41UEGE,41UEGE : Clayton,Standard Table (ST) wards,SWARD,1295,190,77,,191
27719,41UEGF,41UEGF : Cross Heath,Standard Table (ST) wards,SWARD,1852,188,109,,221
27720,41UEGG,41UEGG : Halmerend,Standard Table (ST) wards,SWARD,930,292,128,,281
27721,41UEGH,41UEGH : Holditch,Standard Table (ST) wards,SWARD,1443,138,76,,181
27722,41UEGK,41UEGK : Kidsgrove,Standard Table (ST) wards,SWARD,2429,534,193,,364
27723,41UEGL,41UEGL : Knutton and Silverdale,Standard Table (ST) wards,SWARD,1322,147,63,,175
27724,41UEGM,41UEGM : Loggerheads and Whitmore,Standard Table (ST) wards,SWARD,860,1407,292,,637
27725,41UEGN,41UEGN : Madeley,Standard Table (ST) wards,SWARD,1573,697,220,,395
27726,41UEGP,41UEGP : May Bank,Standard Table (ST) wards,SWARD,2322,283,140,,364
27727,41UEGQ,41UEGQ : Newchapel,Standard Table (ST) wards,SWARD,1037,315,77,,236
27728,41UEGR,41UEGR : Porthill,Standard Table (ST) wards,SWARD,1459,187,107,,249
27729,41UEGS,41UEGS : Ravenscliffe,Standard Table (ST) wards,SWARD,1607,279,102,,239
27730,41UEGT,41UEGT : Seabridge,Standard Table (ST) wards,SWARD,2047,354,249,,331
27731,41UEGU,41UEGU : Silverdale and Parksite,Standard Table (ST) wards,SWARD,1079,136,63,,188
27732,41UEGW,41UEGW : Talke,Standard Table (ST) wards,SWARD,1289,306,95,,212
27733,41UEGX,41UEGX : Thistleberry,Standard Table (ST) wards,SWARD,1624,237,134,,258
27734,41UEGY,41UEGY : Town,Standard Table (ST) wards,SWARD,1444,178,133,,234
27735,41UEGZ,41UEGZ : Westlands,Standard Table (ST) wards,SWARD,1803,254,198,,343
27736,41UEHA,41UEHA : Wolstanton,Standard Table (ST) wards,SWARD,2063,254,107,,276
27737,41UFHM,41UFHM : Bilbrook,Standard Table (ST) wards,SWARD,1115,410,89,,227
27738,41UFHN,41UFHN : Brewood and Coven,Standard Table (ST) wards,SWARD,1433,956,164,,541
27739,41UFHP,41UFHP : Cheslyn Hay North and Saredon,Standard Table (ST) wards,SWARD,1197,591,77,,302
27740,41UFHQ,41UFHQ : Cheslyn Hay South,Standard Table (ST) wards,SWARD,1271,590,89,,255
27741,41UFHR,41UFHR : Codsall North,Standard Table (ST) wards,SWARD,1086,483,77,,245
27742,41UFHS,41UFHS : Codsall South,Standard Table (ST) wards,SWARD,1047,427,124,,278
27743,41UFHT,41UFHT : Essington,Standard Table (ST) wards,SWARD,1580,351,89,,300
27744,41UFHU,41UFHU : Featherstone and Shareshill,Standard Table (ST) wards,SWARD,1564,513,129,,328
27745,41UFHW,41UFHW : Great Wyrley Landywood,Standard Table (ST) wards,SWARD,1561,557,104,,310
27746,41UFHX,41UFHX : Great Wyrley Town,Standard Table (ST) wards,SWARD,1810,693,125,,409
27747,41UFHY,41UFHY : Himley and Swindon,Standard Table (ST) wards,SWARD,533,202,36,,177
27748,41UFHZ,41UFHZ : Huntington and Hatherton,Standard Table (ST) wards,SWARD,899,718,114,,286
27749,41UFJA,41UFJA : Kinver,Standard Table (ST) wards,SWARD,1439,1026,196,,574
27750,41UFJB,41UFJB : Pattingham and Patshull,Standard Table (ST) wards,SWARD,449,380,71,,175
27751,41UFJC,41UFJC : Penkridge North East and Acton Trussell,Standard Table (ST) wards,SWARD,769,523,176,,323
27752,41UFJD,41UFJD : Penkridge South East,Standard Table (ST) wards,SWARD,981,911,226,,304
27753,41UFJE,41UFJE : Penkridge West,Standard Table (ST) wards,SWARD,452,365,93,,180
27754,41UFJF,41UFJF : Perton Dippons,Standard Table (ST) wards,SWARD,641,281,67,,160
27755,41UFJG,41UFJG : Perton East,Standard Table (ST) wards,SWARD,779,326,72,,140
27756,41UFJH,41UFJH : Perton Lakeside,Standard Table (ST) wards,SWARD,2092,988,185,,457
27757,41UFJJ,41UFJJ : Trysull and Seisdon,Standard Table (ST) wards,SWARD,383,343,74,,267
27758,41UFJK,"41UFJK : Wheaton Aston, Bishopswood and Lapley",Standard Table (ST) wards,SWARD,417,1021,189,,395
27759,41UFJL,41UFJL : Wombourne North and Lower Penn,Standard Table (ST) wards,SWARD,1670,665,156,,398
27760,41UFJM,41UFJM : Wombourne South East,Standard Table (ST) wards,SWARD,1058,381,97,,256
27761,41UFJN,41UFJN : Wombourne South West,Standard Table (ST) wards,SWARD,1423,628,108,,245
27762,41UGGH,41UGGH : Barlaston and Oulton,Standard Table (ST) wards,SWARD,942,398,132,,308
27763,41UGGJ,41UGGJ : Baswich,Standard Table (ST) wards,SWARD,1049,341,152,,212
27764,41UGGK,41UGGK : Chartley,Standard Table (ST) wards,SWARD,383,252,93,,195
