GEO_CODE,TotalCars
S01004658,456.0
S01004659,220.0
S01004660,389.0
S01004661,227.0
S01004662,322.0
S01004663,195.0
S01004664,267.0
S01004665,182.0
S01004666,260.0
S01004667,217.0
S01004668,390.0
S01004669,297.0
S01004670,279.0
S01004671,367.0
S01004672,183.0
S01004673,236.0
S01004674,308.0
S01004675,383.0
S01004676,275.0
S01004677,244.0
S01004678,267.0
S01004679,189.0
S01004680,185.0
S01004681,345.0
S01004682,137.0
S01004683,366.0
S01004684,326.0
S01004685,118.0
S01004686,181.0
S01004687,232.0
S01004688,403.0
S01004689,347.0
S01004690,285.0
S01004691,433.0
S01004692,180.0
S01004693,382.0
S01004694,169.0
S01004695,389.0
S01004696,184.0
S01004697,431.0
S01004698,305.0
S01004699,154.0
S01004700,261.0
S01004701,372.0
S01004702,244.0
S01004703,429.0
S01004704,187.0
S01004705,430.0
S01004706,289.0
S01004707,297.0
S01004708,242.0
S01004709,327.0
S01004710,290.0
S01004711,204.0
S01004712,191.0
S01004713,215.0
S01004714,283.0
S01004715,331.0
S01004716,279.0
S01004717,204.0
S01004718,378.0
S01004719,227.0
S01004720,280.0
S01004721,343.0
S01004722,184.0
S01004723,276.0
S01004724,259.0
S01004725,243.0
S01004726,163.0
S01004727,213.0
S01004728,320.0
S01004729,178.0
S01004730,260.0
S01004731,243.0
S01004732,282.0
S01004733,242.0
S01004734,149.0
S01004735,301.0
S01004736,185.0
S01004737,213.0
S01004738,194.0
S01004739,388.0
S01004740,378.0
S01004741,233.0
S01004742,272.0
S01004743,461.0
S01004744,157.0
S01004745,146.0
S01004746,192.0
S01004747,418.0
S01004748,187.0
S01004749,240.0
S01004750,173.0
S01004751,158.0
S01004752,269.0
S01004753,237.0
S01004754,333.0
S01004755,278.0
S01004756,263.0
S01004757,243.0
S01004758,311.0
S01004759,310.0
S01004760,182.0
S01004761,163.0
S01004762,250.0
S01004763,396.0
S01004764,233.0
S01004765,222.0
S01004766,208.0
S01004767,203.0
S01004768,271.0
S01004769,246.0
S01004770,211.0
S01004771,315.0
S01004772,200.0
S01004773,236.0
S01004774,503.0
S01004775,165.0
S01004776,355.0
S01004777,348.0
S01004778,214.0
S01004779,211.0
S01004780,162.0
S01004781,298.0
S01004782,243.0
S01004783,442.0
S01004784,235.0
S01004785,202.0
S01004786,225.0
S01004787,426.0
S01004788,397.0
S01004789,345.0
S01004790,396.0
S01004791,254.0
S01004792,319.0
S01004793,411.0
S01004794,174.0
S01004795,262.0
S01004796,363.0
S01004797,231.0
S01004798,216.0
S01004799,161.0
S01004800,223.0
S01004801,198.0
S01004802,365.0
S01004803,226.0
S01004804,262.0
S01004805,150.0
S01004806,203.0
S01004807,130.0
S01004808,170.0
S01004809,180.0
S01004810,175.0
S01004811,212.0
S01004812,170.0
S01004813,326.0
S01004814,280.0
S01004815,296.0
S01004816,227.0
S01004817,174.0
S01004818,246.0
S01004819,180.0
S01004820,263.0
S01004821,413.0
S01004822,221.0
S01004823,227.0
S01004824,392.0
S01004825,158.0
S01004826,193.0
S01004827,224.0
S01004828,467.0
S01004829,224.0
S01004830,211.0
S01004831,492.0
S01004832,319.0
S01004833,319.0
S01004834,333.0
S01004835,344.0
S01004836,355.0
S01004837,350.0
S01004838,397.0
S01004839,354.0
S01004840,234.0
S01004841,264.0
S01004842,319.0
S01004843,210.0
S01004844,374.0
S01004845,282.0
S01004846,308.0
S01004847,496.0
S01004848,362.0
S01004849,226.0
S01004850,418.0
S01004851,170.0
S01004852,151.0
S01004853,379.0
S01004854,475.0
S01004855,175.0
S01004856,353.0
S01004857,377.0
S01004858,413.0
S01004859,488.0
S01004860,257.0
S01004861,430.0
S01004862,357.0
S01004863,517.0
S01004864,326.0
S01004865,295.0
S01004866,316.0
S01004867,444.0
S01004868,230.0
S01004869,461.0
S01004870,329.0
S01004871,265.0
S01004872,316.0
S01004873,340.0
S01004874,282.0
S01004875,230.0
S01004876,365.0
S01004877,261.0
S01004878,306.0
S01004879,206.0
S01004880,179.0
S01004881,245.0
S01004882,176.0
S01004883,375.0
S01004884,330.0
S01004885,150.0
S01004886,210.0
S01004887,200.0
S01004888,352.0
S01004889,321.0
S01004890,212.0
S01004891,215.0
S01004892,427.0
S01004893,217.0
S01004894,232.0
S01004895,278.0
S01004896,316.0
S01004897,313.0
S01004898,385.0
S01004899,261.0
S01004900,432.0
S01004901,170.0
S01004902,281.0
S01004903,322.0
S01004904,313.0
S01004905,377.0
S01004906,270.0
S01004907,416.0
S01004908,224.0
S01004909,451.0
S01004910,317.0
S01004911,423.0
S01004912,256.0
S01004913,181.0
S01004914,346.0
S01004915,181.0
S01004916,256.0
S01004917,304.0
S01004918,341.0
S01004919,166.0
S01004920,320.0
S01004921,217.0
S01004922,379.0
S01004923,377.0
S01004924,341.0
S01004925,263.0
S01004926,569.0
S01004927,518.0
S01004928,457.0
S01004929,389.0
S01004930,211.0
S01004931,286.0
S01004932,204.0
S01004933,346.0
S01004934,235.0
S01004935,382.0
S01004936,353.0
S01004937,154.0
S01004938,241.0
S01004939,187.0
S01004940,201.0
S01004941,181.0
S01004942,464.0
S01004943,362.0
S01004944,264.0
S01004945,294.0
S01004946,374.0
S01004947,396.0
S01004948,270.0
S01004949,368.0
S01004950,301.0
S01004951,232.0
S01004952,428.0
S01004953,343.0
S01004954,247.0
S01004955,250.0
S01004956,355.0
S01004957,407.0
S01004958,344.0
S01004959,233.0
S01004960,217.0
S01004961,269.0
S01004962,306.0
S01004963,299.0
S01004964,567.0
S01004965,480.0
S01004966,474.0
S01004967,378.0
S01004968,328.0
S01004969,471.0
S01004970,453.0
S01004971,539.0
S01004972,371.0
S01004973,604.0
S01004974,582.0
S01004975,549.0
S01004976,372.0
S01004977,442.0
S01004978,525.0
S01004979,534.0
S01004980,631.0
S01004981,655.0
S01004982,463.0
S01004983,485.0
S01004984,451.0
S01004985,394.0
S01004986,386.0
S01004987,349.0
S01004988,358.0
S01004989,425.0
S01004990,341.0
S01004991,369.0
S01004992,325.0
S01004993,479.0
S01004994,412.0
S01004995,418.0
S01004996,346.0
S01004997,538.0
S01004998,494.0
S01004999,480.0
S01005000,328.0
S01005001,592.0
S01005002,475.0
S01005003,612.0
S01005004,305.0
S01005005,440.0
S01005006,301.0
S01005007,422.0
S01005008,562.0
S01005009,367.0
S01005010,273.0
S01005011,174.0
S01005012,324.0
S01005013,292.0
S01005014,270.0
S01005015,294.0
S01005016,337.0
S01005017,422.0
S01005018,244.0
S01005019,268.0
S01005020,405.0
S01005021,501.0
S01005022,298.0
S01005023,361.0
S01005024,386.0
S01005025,390.0
S01005026,413.0
S01005027,460.0
S01005028,313.0
S01005029,459.0
S01005030,502.0
S01005031,297.0
S01005032,385.0
S01005033,410.0
S01005034,449.0
S01005035,509.0
S01005036,278.0
S01005037,313.0
S01005038,461.0
S01005039,576.0
S01005040,264.0
S01005041,197.0
S01005042,468.0
S01005043,293.0
S01005044,406.0
S01005045,506.0
S01005046,478.0
S01005047,282.0
S01005048,371.0
S01005049,249.0
S01005050,271.0
S01005051,497.0
S01005052,453.0
S01005053,212.0
S01005054,179.0
S01005055,245.0
S01005056,300.0
S01005057,210.0
S01005058,203.0
S01005059,180.0
S01005060,215.0
S01005061,490.0
S01005062,213.0
S01005063,307.0
S01005064,470.0
S01005065,306.0
S01005066,172.0
S01005067,311.0
S01005068,226.0
S01005069,197.0
S01005070,353.0
S01005071,98.0
S01005072,185.0
S01005073,510.0
S01005074,464.0
S01005075,88.0
S01005076,223.0
S01005077,367.0
S01005078,236.0
S01005079,206.0
S01005080,146.0
S01005081,212.0
S01005082,386.0
S01005083,459.0
S01005084,179.0
S01005085,313.0
S01005086,239.0
S01005087,207.0
S01005088,302.0
S01005089,386.0
S01005090,482.0
S01005091,425.0
S01005092,342.0
S01005093,284.0
S01005094,348.0
S01005095,613.0
S01005096,328.0
S01005097,453.0
S01005098,431.0
S01005099,431.0
S01005100,316.0
S01005101,406.0
S01005102,610.0
S01005103,608.0
S01005104,466.0
S01005105,411.0
S01005106,247.0
S01005107,336.0
S01005108,290.0
S01005109,609.0
S01005110,691.0
S01005111,311.0
S01005112,554.0
S01005113,485.0
S01005114,344.0
S01005115,486.0
S01005116,410.0
S01005117,446.0
S01005118,430.0
S01005119,444.0
S01005120,334.0
S01005121,529.0
S01005122,386.0
S01005123,445.0
S01005124,323.0
S01005125,293.0
S01005126,332.0
S01005127,207.0
S01005128,450.0
S01005129,352.0
S01005130,181.0
S01005131,383.0
S01005132,341.0
S01005133,301.0
S01005134,453.0
S01005135,366.0
S01005136,382.0
S01005137,556.0
S01005138,544.0
S01005139,382.0
S01005140,361.0
S01005141,504.0
S01005142,316.0
S01005143,427.0
S01005144,531.0
S01005145,453.0
S01005146,415.0
S01005147,512.0
S01005148,340.0
S01005149,271.0
S01005150,272.0
S01005151,303.0
S01005152,439.0
S01005153,444.0
S01005154,412.0
S01005155,364.0
S01005156,195.0
S01005157,246.0
S01005158,319.0
S01005159,303.0
S01005160,293.0
S01005161,438.0
S01005162,294.0
S01005163,174.0
S01005164,348.0
S01005165,272.0
S01005166,264.0
S01005167,179.0
S01005168,339.0
S01005169,260.0
S01005170,389.0
S01005171,202.0
S01005172,422.0
S01005173,324.0
S01005174,214.0
S01005175,385.0
S01005176,179.0
S01005177,242.0
S01005178,287.0
S01005179,398.0
S01005180,508.0
S01005181,478.0
S01005182,207.0
S01005183,252.0
S01005184,172.0
S01005185,171.0
S01005186,288.0
S01005187,379.0
S01005188,608.0
S01005189,236.0
S01005190,513.0
S01005191,229.0
S01005192,399.0
S01005193,443.0
S01005194,203.0
S01005195,549.0
S01005196,218.0
S01005197,255.0
S01005198,516.0
S01005199,229.0
S01005200,284.0
S01005201,248.0
S01005202,282.0
S01005203,369.0
S01005204,274.0
S01005205,455.0
S01005206,474.0
S01005207,251.0
S01005208,146.0
S01005209,261.0
S01005210,228.0
S01005211,196.0
S01005212,359.0
S01005213,476.0
S01005214,222.0
S01005215,272.0
S01005216,169.0
S01005217,333.0
S01005218,223.0
S01005219,224.0
S01005220,275.0
S01005221,365.0
S01005222,215.0
S01005223,292.0
S01005224,356.0
S01005225,464.0
S01005226,165.0
S01005227,307.0
S01005228,727.0
S01005229,268.0
S01005230,337.0
S01005231,397.0
S01005232,247.0
S01005233,160.0
S01005234,400.0
S01005235,251.0
S01005236,380.0
S01005237,522.0
S01005238,369.0
S01005239,243.0
S01005240,220.0
S01005241,499.0
S01005242,216.0
S01005243,209.0
S01005244,535.0
S01005245,241.0
S01005246,201.0
S01005247,74.0
S01005248,179.0
S01005249,224.0
S01005250,198.0
S01005251,244.0
S01005252,140.0
S01005253,278.0
S01005254,252.0
S01005255,85.0
S01005256,335.0
S01005257,414.0
S01005258,484.0
S01005259,150.0
S01005260,168.0
S01005261,142.0
S01005262,430.0
S01005263,115.0
S01005264,202.0
S01005265,111.0
S01005266,213.0
S01005267,229.0
S01005268,272.0
S01005269,239.0
S01005270,509.0
S01005271,296.0
S01005272,90.0
S01005273,306.0
S01005274,191.0
S01005275,178.0
S01005276,167.0
S01005277,216.0
S01005278,268.0
S01005279,300.0
S01005280,183.0
S01005281,279.0
S01005282,177.0
S01005283,524.0
S01005284,171.0
S01005285,241.0
S01005286,499.0
S01005287,313.0
S01005288,197.0
S01005289,273.0
S01005290,224.0
S01005291,441.0
S01005292,152.0
S01005293,220.0
S01005294,406.0
S01005295,230.0
S01005296,509.0
S01005297,361.0
S01005298,614.0
S01005299,286.0
S01005300,557.0
S01005301,519.0
S01005302,298.0
S01005303,343.0
S01005304,356.0
S01005305,220.0
S01005306,466.0
S01005307,543.0
S01005308,94.0
S01005309,309.0
S01005310,315.0
S01005311,464.0
S01005312,298.0
S01005313,460.0
S01005314,335.0
S01005315,138.0
S01005316,388.0
S01005317,276.0
S01005318,206.0
S01005319,318.0
S01005320,305.0
S01005321,254.0
S01005322,393.0
S01005323,293.0
S01005324,262.0
S01005325,268.0
S01005326,171.0
S01005327,175.0
S01005328,239.0
S01005329,329.0
S01005330,229.0
S01005331,207.0
S01005332,258.0
S01005333,483.0
S01005334,306.0
S01005335,296.0
S01005336,275.0
S01005337,458.0
S01005338,287.0
S01005339,307.0
S01005340,292.0
S01005341,230.0
S01005342,294.0
S01005343,467.0
S01005344,258.0
S01005345,379.0
S01005346,438.0
S01005347,442.0
S01005348,368.0
S01005349,404.0
S01005350,415.0
S01005351,472.0
S01005352,301.0
S01005353,352.0
S01005354,470.0
S01005355,281.0
S01005356,410.0
S01005357,254.0
S01005358,366.0
S01005359,527.0
S01005360,498.0
S01005361,591.0
S01005362,395.0
S01005363,447.0
S01005364,594.0
S01005365,386.0
S01005366,380.0
S01005367,296.0
S01005368,218.0
S01005369,379.0
S01005370,398.0
S01005371,467.0
S01005372,390.0
S01005373,304.0
S01005374,414.0
S01005375,442.0
S01005376,459.0
S01005377,280.0
S01005378,200.0
S01005379,383.0
S01005380,241.0
S01005381,211.0
S01005382,172.0
S01005383,411.0
S01005384,592.0
S01005385,517.0
S01005386,370.0
S01005387,383.0
S01005388,337.0
S01005389,364.0
S01005390,292.0
S01005391,335.0
S01005392,562.0
S01005393,517.0
S01005394,552.0
S01005395,604.0
S01005396,450.0
S01005397,346.0
S01005398,514.0
S01005399,408.0
S01005400,330.0
S01005401,431.0
S01005402,496.0
S01005403,384.0
S01005404,584.0
S01005405,309.0
S01005406,286.0
S01005407,612.0
S01005408,262.0
S01005409,337.0
S01005410,520.0
S01005411,523.0
S01005412,499.0
S01005413,407.0
S01005414,532.0
S01005415,424.0
S01005416,350.0
S01005417,405.0
S01005418,486.0
S01005419,291.0
S01005420,401.0
S01005421,403.0
S01005422,376.0
S01005423,465.0
S01005424,411.0
S01005425,266.0
S01005426,226.0
S01005427,295.0
S01005428,329.0
S01005429,268.0
S01005430,349.0
S01005431,265.0
S01005432,332.0
S01005433,359.0
S01005434,288.0
S01005435,343.0
S01005436,416.0
S01005437,462.0
S01005438,303.0
S01005439,313.0
S01005440,594.0
S01005441,413.0
S01005442,597.0
S01005443,541.0
S01005444,610.0
S01005445,492.0
S01005446,344.0
S01005447,375.0
S01005448,491.0
S01005449,616.0
S01005450,427.0
S01005451,475.0
S01005452,571.0
S01005453,446.0
S01005454,364.0
S01005455,389.0
S01005456,393.0
S01005457,356.0
S01005458,319.0
S01005459,536.0
S01005460,485.0
S01005461,482.0
S01005462,663.0
S01005463,300.0
S01005464,333.0
S01005465,304.0
S01005466,575.0
S01005467,310.0
S01005468,563.0
S01005469,558.0
S01005470,377.0
S01005471,466.0
S01005472,535.0
S01005473,469.0
S01005474,395.0
S01005475,519.0
S01005476,574.0
S01005477,421.0
S01005478,376.0
S01005479,262.0
S01005480,502.0
S01005481,268.0
S01005482,401.0
S01005483,435.0
S01005484,279.0
S01005485,273.0
S01005486,359.0
S01005487,335.0
S01005488,323.0
S01005489,554.0
S01005490,329.0
S01005491,536.0
S01005492,502.0
S01005493,378.0
S01005494,344.0
S01005495,340.0
S01005496,549.0
S01005497,364.0
S01005498,391.0
S01005499,219.0
S01005500,338.0
S01005501,426.0
S01005502,415.0
S01005503,234.0
S01005504,271.0
S01005505,235.0
S01005506,307.0
S01005507,190.0
S01005508,313.0
S01005509,354.0
S01005510,378.0
S01005511,370.0
S01005512,361.0
S01005513,379.0
S01005514,338.0
S01005515,281.0
S01005516,280.0
S01005517,440.0
S01005518,488.0
S01005519,377.0
S01005520,535.0
S01005521,418.0
S01005522,338.0
S01005523,493.0
S01005524,412.0
S01005525,255.0
S01005526,212.0
S01005527,148.0
S01005528,244.0
S01005529,268.0
S01005530,155.0
S01005531,227.0
S01005532,310.0
S01005533,321.0
S01005534,268.0
S01005535,310.0
S01005536,578.0
S01005537,386.0
S01005538,487.0
S01005539,506.0
S01005540,264.0
S01005541,201.0
S01005542,315.0
S01005543,333.0
S01005544,235.0
S01005545,400.0
S01005546,394.0
S01005547,409.0
S01005548,516.0
S01005549,503.0
S01005550,438.0
S01005551,634.0
S01005552,509.0
S01005553,497.0
S01005554,400.0
S01005555,434.0
S01005556,294.0
S01005557,253.0
S01005558,446.0
S01005559,185.0
S01005560,207.0
S01005561,489.0
S01005562,528.0
S01005563,263.0
S01005564,509.0
S01005565,347.0
S01005566,235.0
S01005567,417.0
S01005568,229.0
S01005569,393.0
S01005570,310.0
S01005571,374.0
S01005572,442.0
S01005573,267.0
S01005574,303.0
S01005575,387.0
S01005576,337.0
S01005577,446.0
S01005578,343.0
S01005579,505.0
S01005580,305.0
S01005581,285.0
S01005582,406.0
S01005583,340.0
S01005584,350.0
S01005585,270.0
S01005586,312.0
S01005587,349.0
S01005588,221.0
S01005589,331.0
S01005590,196.0
S01005591,336.0
S01005592,108.0
S01005593,248.0
S01005594,226.0
S01005595,185.0
S01005596,146.0
S01005597,323.0
S01005598,234.0
S01005599,174.0
S01005600,176.0
S01005601,242.0
S01005602,195.0
S01005603,159.0
S01005604,132.0
S01005605,368.0
S01005606,242.0
S01005607,272.0
S01005608,397.0
S01005609,343.0
S01005610,262.0
S01005611,176.0
S01005612,452.0
S01005613,316.0
S01005614,329.0
S01005615,355.0
S01005616,282.0
S01005617,286.0
S01005618,174.0
S01005619,324.0
S01005620,242.0
S01005621,259.0
S01005622,490.0
S01005623,339.0
S01005624,478.0
S01005625,419.0
S01005626,273.0
S01005627,349.0
S01005628,369.0
S01005629,404.0
S01005630,252.0
S01005631,352.0
S01005632,241.0
S01005633,275.0
S01005634,365.0
S01005635,431.0
S01005636,419.0
S01005637,439.0
S01005638,438.0
S01005639,238.0
S01005640,256.0
S01005641,491.0
S01005642,494.0
S01005643,347.0
S01005644,442.0
S01005645,491.0
S01005646,335.0
S01005647,360.0
S01005648,405.0
S01005649,387.0
S01005650,197.0
S01005651,322.0
S01005652,408.0
S01005653,345.0
S01005654,311.0
S01005655,491.0
S01005656,188.0
S01005657,247.0
S01005658,473.0
S01005659,496.0
S01005660,243.0
S01005661,375.0
S01005662,343.0
S01005663,388.0
S01005664,304.0
S01005665,271.0
S01005666,365.0
S01005667,437.0
S01005668,407.0
S01005669,313.0
S01005670,346.0
S01005671,316.0
S01005672,256.0
S01005673,401.0
S01005674,386.0
S01005675,341.0
S01005676,300.0
S01005677,536.0
S01005678,522.0
S01005679,356.0
S01005680,413.0
S01005681,457.0
S01005682,368.0
S01005683,246.0
S01005684,325.0
S01005685,434.0
S01005686,300.0
S01005687,350.0
S01005688,419.0
S01005689,348.0
S01005690,407.0
S01005691,398.0
S01005692,372.0
S01005693,441.0
S01005694,190.0
S01005695,237.0
S01005696,313.0
S01005697,188.0
S01005698,322.0
S01005699,362.0
S01005700,297.0
S01005701,198.0
S01005702,279.0
S01005703,398.0
S01005704,248.0
S01005705,342.0
S01005706,437.0
S01005707,208.0
S01005708,284.0
S01005709,339.0
S01005710,310.0
S01005711,501.0
S01005712,220.0
S01005713,344.0
S01005714,465.0
S01005715,347.0
S01005716,369.0
S01005717,281.0
S01005718,394.0
S01005719,308.0
S01005720,402.0
S01005721,290.0
S01005722,294.0
S01005723,320.0
S01005724,417.0
S01005725,362.0
S01005726,461.0
S01005727,358.0
S01005728,331.0
S01005729,220.0
S01005730,332.0
S01005731,228.0
S01005732,365.0
S01005733,474.0
S01005734,406.0
S01005735,455.0
S01005736,402.0
S01005737,297.0
S01005738,325.0
S01005739,398.0
S01005740,477.0
S01005741,524.0
S01005742,487.0
S01005743,380.0
S01005744,294.0
S01005745,397.0
S01005746,493.0
S01005747,459.0
S01005748,160.0
S01005749,502.0
S01005750,361.0
S01005751,379.0
S01005752,218.0
S01005753,319.0
S01005754,479.0
S01005755,234.0
S01005756,287.0
S01005757,148.0
S01005758,371.0
S01005759,259.0
S01005760,334.0
S01005761,378.0
S01005762,239.0
S01005763,457.0
S01005764,208.0
S01005765,316.0
S01005766,364.0
S01005767,381.0
S01005768,334.0
S01005769,287.0
S01005770,226.0
S01005771,426.0
S01005772,414.0
S01005773,461.0
S01005774,265.0
S01005775,335.0
S01005776,361.0
S01005777,267.0
S01005778,303.0
S01005779,413.0
S01005780,369.0
S01005781,355.0
S01005782,270.0
S01005783,275.0
S01005784,274.0
S01005785,459.0
S01005786,227.0
S01005787,321.0
S01005788,190.0
S01005789,379.0
S01005790,221.0
S01005791,260.0
S01005792,262.0
S01005793,226.0
S01005794,512.0
S01005795,279.0
S01005796,320.0
S01005797,450.0
S01005798,189.0
S01005799,265.0
S01005800,336.0
S01005801,243.0
S01005802,430.0
S01005803,216.0
S01005804,248.0
S01005805,313.0
S01005806,234.0
S01005807,273.0
S01005808,241.0
S01005809,187.0
S01005810,170.0
S01005811,209.0
S01005812,334.0
S01005813,278.0
S01005814,192.0
S01005815,302.0
S01005816,258.0
S01005817,297.0
S01005818,429.0
S01005819,201.0
S01005820,255.0
S01005821,167.0
S01005822,329.0
S01005823,287.0
S01005824,380.0
S01005825,236.0
S01005826,504.0
S01005827,420.0
S01005828,239.0
S01005829,373.0
S01005830,356.0
S01005831,474.0
S01005832,235.0
S01005833,316.0
S01005834,206.0
S01005835,399.0
S01005836,388.0
S01005837,253.0
S01005838,319.0
S01005839,326.0
S01005840,245.0
S01005841,217.0
S01005842,223.0
S01005843,353.0
S01005844,301.0
S01005845,282.0
S01005846,302.0
S01005847,240.0
S01005848,181.0
S01005849,346.0
S01005850,287.0
S01005851,251.0
S01005852,231.0
S01005853,372.0
S01005854,268.0
S01005855,247.0
S01005856,248.0
S01005857,263.0
S01005858,254.0
S01005859,362.0
S01005860,251.0
S01005861,312.0
S01005862,328.0
S01005863,379.0
S01005864,317.0
S01005865,267.0
S01005866,332.0
S01005867,406.0
S01005868,369.0
S01005869,193.0
S01005870,280.0
S01005871,287.0
S01005872,344.0
S01005873,378.0
S01005874,164.0
S01005875,370.0
S01005876,476.0
S01005877,304.0
S01005878,384.0
S01005879,297.0
S01005880,194.0
S01005881,251.0
S01005882,460.0
S01005883,198.0
S01005884,416.0
S01005885,362.0
S01005886,438.0
S01005887,187.0
S01005888,216.0
S01005889,312.0
S01005890,407.0
S01005891,175.0
S01005892,203.0
S01005893,260.0
S01005894,266.0
S01005895,398.0
S01005896,372.0
S01005897,326.0
S01005898,312.0
S01005899,260.0
S01005900,411.0
S01005901,391.0
S01005902,530.0
S01005903,353.0
S01005904,295.0
S01005905,353.0
S01005906,357.0
S01005907,313.0
S01005908,374.0
S01005909,258.0
S01005910,432.0
S01005911,447.0
S01005912,290.0
S01005913,188.0
S01005914,324.0
S01005915,250.0
S01005916,431.0
S01005917,217.0
S01005918,336.0
S01005919,320.0
S01005920,337.0
S01005921,299.0
S01005922,452.0
S01005923,317.0
S01005924,347.0
S01005925,429.0
S01005926,341.0
S01005927,435.0
S01005928,214.0
S01005929,216.0
S01005930,231.0
S01005931,331.0
S01005932,166.0
S01005933,431.0
S01005934,229.0
S01005935,238.0
S01005936,283.0
S01005937,374.0
S01005938,185.0
S01005939,187.0
S01005940,273.0
S01005941,288.0
S01005942,291.0
S01005943,376.0
S01005944,349.0
S01005945,323.0
S01005946,310.0
S01005947,155.0
S01005948,221.0
S01005949,227.0
S01005950,179.0
S01005951,188.0
S01005952,340.0
S01005953,381.0
S01005954,135.0
S01005955,306.0
S01005956,243.0
S01005957,233.0
S01005958,223.0
S01005959,137.0
S01005960,193.0
S01005961,226.0
S01005962,152.0
S01005963,205.0
S01005964,212.0
S01005965,212.0
S01005966,207.0
S01005967,232.0
S01005968,366.0
S01005969,285.0
S01005970,260.0
S01005971,148.0
S01005972,267.0
S01005973,275.0
S01005974,263.0
S01005975,190.0
S01005976,526.0
S01005977,287.0
S01005978,433.0
S01005979,328.0
S01005980,344.0
S01005981,238.0
S01005982,199.0
S01005983,515.0
S01005984,439.0
S01005985,279.0
S01005986,504.0
S01005987,163.0
S01005988,180.0
S01005989,425.0
S01005990,171.0
S01005991,278.0
S01005992,155.0
S01005993,364.0
S01005994,301.0
S01005995,140.0
S01005996,396.0
S01005997,192.0
S01005998,121.0
S01005999,431.0
S01006000,190.0
S01006001,325.0
S01006002,188.0
S01006003,201.0
S01006004,337.0
S01006005,190.0
S01006006,406.0
S01006007,135.0
S01006008,180.0
S01006009,291.0
S01006010,548.0
S01006011,211.0
S01006012,224.0
S01006013,340.0
S01006014,229.0
S01006015,399.0
S01006016,531.0
S01006017,187.0
S01006018,393.0
S01006019,281.0
S01006020,460.0
S01006021,426.0
S01006022,133.0
S01006023,446.0
S01006024,177.0
S01006025,275.0
S01006026,209.0
S01006027,350.0
S01006028,312.0
S01006029,370.0
S01006030,452.0
S01006031,336.0
S01006032,297.0
S01006033,288.0
S01006034,174.0
S01006035,376.0
S01006036,411.0
S01006037,367.0
S01006038,338.0
S01006039,348.0
S01006040,205.0
S01006041,227.0
S01006042,313.0
S01006043,260.0
S01006044,338.0
S01006045,294.0
S01006046,284.0
S01006047,227.0
S01006048,407.0
S01006049,271.0
S01006050,279.0
S01006051,333.0
S01006052,318.0
S01006053,400.0
S01006054,289.0
S01006055,252.0
S01006056,543.0
S01006057,137.0
S01006058,163.0
S01006059,191.0
S01006060,184.0
S01006061,133.0
S01006062,175.0
S01006063,83.0
S01006064,162.0
S01006065,181.0
S01006066,300.0
S01006067,678.0
S01006068,241.0
S01006069,587.0
S01006070,484.0
S01006071,619.0
S01006072,403.0
S01006073,283.0
S01006074,464.0
S01006075,333.0
S01006076,354.0
S01006077,343.0
S01006078,557.0
S01006079,333.0
S01006080,511.0
S01006081,501.0
S01006082,278.0
S01006083,585.0
S01006084,324.0
S01006085,380.0
S01006086,299.0
S01006087,345.0
S01006088,391.0
S01006089,331.0
S01006090,264.0
S01006091,388.0
S01006092,249.0
S01006093,230.0
S01006094,355.0
S01006095,467.0
S01006096,257.0
S01006097,348.0
S01006098,276.0
S01006099,338.0
S01006100,201.0
S01006101,287.0
S01006102,263.0
S01006103,389.0
S01006104,310.0
S01006105,245.0
S01006106,268.0
S01006107,231.0
S01006108,321.0
S01006109,398.0
S01006110,214.0
S01006111,322.0
S01006112,421.0
S01006113,525.0
S01006114,275.0
S01006115,517.0
S01006116,560.0
S01006117,371.0
S01006118,333.0
S01006119,584.0
S01006120,295.0
S01006121,276.0
S01006122,536.0
S01006123,193.0
S01006124,210.0
S01006125,266.0
S01006126,242.0
S01006127,309.0
S01006128,273.0
S01006129,473.0
S01006130,192.0
S01006131,590.0
S01006132,186.0
S01006133,365.0
S01006134,222.0
S01006135,114.0
S01006136,160.0
S01006137,193.0
S01006138,367.0
S01006139,181.0
S01006140,422.0
S01006141,228.0
S01006142,364.0
S01006143,335.0
S01006144,562.0
S01006145,418.0
S01006146,530.0
S01006147,422.0
S01006148,411.0
S01006149,597.0
S01006150,598.0
S01006151,261.0
S01006152,498.0
S01006153,405.0
S01006154,444.0
S01006155,420.0
S01006156,306.0
S01006157,356.0
S01006158,530.0
S01006159,453.0
S01006160,488.0
S01006161,442.0
S01006162,392.0
S01006163,589.0
S01006164,335.0
S01006165,279.0
S01006166,560.0
S01006167,536.0
S01006168,396.0
S01006169,389.0
S01006170,529.0
S01006171,408.0
S01006172,273.0
S01006173,405.0
S01006174,302.0
S01006175,485.0
S01006176,314.0
S01006177,137.0
S01006178,287.0
S01006179,255.0
S01006180,216.0
S01006181,165.0
S01006182,193.0
S01006183,132.0
S01006184,207.0
S01006185,256.0
S01006186,232.0
S01006187,161.0
S01006188,209.0
S01006189,150.0
S01006190,268.0
S01006191,139.0
S01006192,144.0
S01006193,128.0
S01006194,236.0
S01006195,169.0
S01006196,273.0
S01006197,219.0
S01006198,177.0
S01006199,181.0
S01006200,331.0
S01006201,265.0
S01006202,161.0
S01006203,175.0
S01006204,321.0
S01006205,263.0
S01006206,300.0
S01006207,242.0
S01006208,238.0
S01006209,340.0
S01006210,289.0
S01006211,162.0
